"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr13-0106","chr13",31400001,31500000,"chr13-0106",0.049,0.047,0.055,0.049,0.02,0.013,-0.145,-0.017,0.073
"chr13-0107","chr13",31500001,31600000,"chr13-0107",-0.102,0.04,0.017,0.056,0.01,-0.005,-0.372,-0.027,0.05
"chr13-0108","chr13",31600001,31700000,"chr13-0108",-0.143,-0.063,-0.178,-0.101,-0.079,-0.026,-0.346,-0.229,-0.064
"chr13-0109","chr13",31700001,31800000,"chr13-0109",0.349,0.065,0.004,0.136,0.059,0.097,-0.093,0.121,0.096
"chr13-0110","chr13",31800001,32000000,"chr13-0110",-0.34,-0.099,-0.3,-0.22,-0.134,-0.119,-0.726,-0.193,-0.133
"chr13-0111","chr13",32000001,32400000,"chr13-0111",-0.452,-0.133,-0.133,-0.093,-0.013,-0.013,-0.659,-0.22,-0.054
"chr13-0112","chr13",32400001,32500000,"chr13-0112",-0.219,0.097,0.075,0.001,-0.004,0.071,-0.418,0.016,0.161
"chr13-0113","chr13",32500001,32600000,"chr13-0113",-0.547,-0.072,-0.306,-0.191,-0.113,-0.011,-0.583,-0.134,-0.021
"chr13-0114","chr13",32600001,32800000,"chr13-0114",-0.218,-0.015,-0.116,-0.078,0.026,0.014,-0.517,-0.032,0.053
"chr13-0115","chr13",32800001,32900000,"chr13-0115",-0.024,-0.064,0.021,-0.019,0.025,0.064,-0.213,0.039,-0.03
"chr13-0116","chr13",32900001,33000000,"chr13-0116",-0.3,-0.017,0.105,-0.032,0.005,0.039,-0.668,-0.034,0.065
"chr13-0117","chr13",33000001,33100000,"chr13-0117",0.25,-0.022,0.065,0.054,0.023,0.084,-0.18,0.165,0.01
"chr13-0118","chr13",33100001,33200000,"chr13-0118",0.147,-0.035,-0.191,-0.026,0.109,0.062,-0.39,-0.042,-0.036
"chr13-0119","chr13",33200001,33400000,"chr13-0119",-0.153,-0.049,-0.07,-0.106,-0.09,0.078,-0.705,-0.087,0.006
"chr13-0120","chr13",33400001,33500000,"chr13-0120",-0.296,-0.059,0.002,-0.009,-0.068,-0.028,-0.352,-0.283,0.011
"chr13-0121","chr13",33500001,33600000,"chr13-0121",-0.03,0,0.208,0.006,-0.006,0.009,-0.09,0.059,0.07
"chr13-0122","chr13",33600001,33700000,"chr13-0122",0.019,0.027,0.177,0.073,0.089,0.009,-0.028,-0.019,-0.056
"chr13-0123","chr13",33700001,33800000,"chr13-0123",-0.155,-0.03,-0.319,-0.168,-0.016,0.005,0.034,-0.138,-0.027
"chr13-0124","chr13",33800001,33900000,"chr13-0124",0.13,0.087,0.043,0.038,0.024,0.07,0.144,-0.056,0.189
"chr13-0125","chr13",33900001,34000000,"chr13-0125",0.144,0.03,0.114,0.177,0.096,0.041,0.079,0.048,0.032
"chr13-0126","chr13",34000001,34100000,"chr13-0126",0.103,0.217,0.245,0.143,0.137,0.101,0.142,0.208,0.27
"chr13-0127","chr13",34100001,34200000,"chr13-0127",-0.03,0.054,0.15,0.16,0.041,0.05,0.05,0.201,0.189
"chr13-0128","chr13",34200001,34300000,"chr13-0128",-0.109,-0.036,-0.161,0.042,-0.007,0.006,-0.118,-0.041,0.055
"chr13-0129","chr13",34300001,34400000,"chr13-0129",-0.336,-0.071,-0.121,-0.168,-0.012,-0.013,-0.288,-0.053,-0.131
"chr13-0130","chr13",34400001,34600000,"chr13-0130",-0.375,-0.101,-0.077,-0.095,-0.03,-0.037,-0.295,-0.123,-0.045
"chr13-0131","chr13",34600001,34800000,"chr13-0131",-0.333,-0.14,-0.418,-0.29,-0.141,-0.068,-0.417,-0.374,-0.306
"chr13-0132","chr13",34800001,35200000,"chr13-0132",-0.402,-0.151,-0.399,-0.231,-0.09,-0.138,-0.363,-0.147,-0.084
"chr13-0133","chr13",35200001,35500000,"chr13-0133",-0.381,-0.106,-0.187,-0.193,-0.061,-0.04,-0.333,-0.199,-0.032
"chr13-0134","chr13",35500001,36000000,"chr13-0134",0.189,-0.069,-0.014,-0.014,0.034,0.084,0.031,0.016,0.077
"chr13-0135","chr13",36000001,36100000,"chr13-0135",-0.111,-0.1,0.121,-0.003,-0.101,-0.067,-0.065,-0.035,-0.024
"chr13-0136","chr13",36100001,36300000,"chr13-0136",-0.328,-0.07,-0.132,-0.203,-0.033,0.001,-0.124,-0.157,-0.125
"chr13-0137","chr13",36300001,36500000,"chr13-0137",-0.276,-0.053,-0.125,-0.223,-0.029,-0.062,-0.174,-0.232,-0.041
"chr13-0138","chr13",36500001,36700000,"chr13-0138",0.041,-0.022,-0.138,0.054,0.02,-0.103,-0.149,-0.058,-0.035
"chr13-0139","chr13",36700001,36800000,"chr13-0139",0.053,0.036,0.333,0.127,0.006,-0.017,-0.022,0.088,0.078
"chr13-0140","chr13",36800001,36900000,"chr13-0140",-0.017,-0.105,-0.132,-0.111,-0.053,-0.028,0.004,-0.033,-0.05
"chr13-0141","chr13",36900001,37000000,"chr13-0141",0.047,0.019,-0.081,0.031,-0.045,0.011,0.03,-0.003,-0.035
"chr13-0142","chr13",37000001,37100000,"chr13-0142",0.238,-0.029,-0.209,-0.009,0.062,0.078,-0.083,-0.064,0.061
"chr13-0143","chr13",37100001,37300000,"chr13-0143",-0.182,-0.05,-0.208,-0.167,-0.096,-0.047,-0.118,-0.287,-0.08
"chr13-0144","chr13",37300001,37400000,"chr13-0144",-0.072,0.006,-0.031,0.044,0.035,0.066,-0.086,0.041,-0.019
"chr13-0145","chr13",37400001,37500000,"chr13-0145",-0.094,0.121,0.099,-0.005,0.021,0.033,-0.116,0.047,0.038
"chr13-0146","chr13",37500001,37600000,"chr13-0146",0.044,-0.023,-0.007,0.122,-0.048,-0.015,0.093,0.094,-0.056
"chr13-0147","chr13",37600001,37700000,"chr13-0147",-0.026,0.02,0.17,0.198,0.03,-0.035,-0.112,0.093,0.04
"chr13-0148","chr13",37700001,38100000,"chr13-0148",-0.358,-0.04,-0.082,-0.056,-0.013,-0.007,-0.234,-0.154,-0.009
"chr13-0149","chr13",38100001,38200000,"chr13-0149",-0.519,-0.252,-0.282,-0.226,-0.027,-0.083,-0.389,-0.107,0.104
"chr13-0150","chr13",38200001,38400000,"chr13-0150",-0.328,-0.216,-0.296,-0.252,-0.089,-0.146,-0.392,-0.238,-0.108
"chr13-0151","chr13",38400001,38500000,"chr13-0151",0.156,-0.246,-0.227,-0.029,-0.156,-0.055,0.099,0.02,-0.099
"chr13-0152","chr13",38500001,38900000,"chr13-0152",-0.124,-0.089,0.126,-0.108,-0.012,0.038,-0.073,-0.028,0.088
"chr13-0153","chr13",38900001,39000000,"chr13-0153",-0.161,-0.277,-0.365,-0.212,-0.105,-0.187,-0.274,-0.216,-0.138
"chr13-0154","chr13",39000001,39200000,"chr13-0154",-0.45,0.091,-0.102,-0.06,-0.1,-0.099,-0.145,-0.058,-0.018
"chr13-0155","chr13",39200001,39300000,"chr13-0155",0.021,-0.173,-0.27,-0.072,-0.146,0.01,0.048,-0.074,-0.082
"chr13-0156","chr13",39300001,39400000,"chr13-0156",-0.257,-0.11,-0.073,-0.058,-0.035,0.048,-0.323,-0.125,0.011
"chr13-0157","chr13",39400001,39600000,"chr13-0157",-0.426,-0.017,-0.079,-0.149,-0.148,0.008,-0.378,-0.237,-0.042
"chr13-0158","chr13",39600001,39700000,"chr13-0158",0.222,-0.101,0.02,0.145,0.024,0.036,0.072,0.095,0.043
"chr13-0159","chr13",39700001,39900000,"chr13-0159",-0.569,-0.089,-0.269,-0.292,-0.053,-0.149,-0.301,-0.305,-0.197
"chr13-0160","chr13",39900001,40000000,"chr13-0160",-0.439,-0.111,-0.377,-0.215,-0.082,-0.065,-0.353,-0.222,-0.026
"chr13-0161","chr13",40000001,40100000,"chr13-0161",-0.544,-0.121,-0.286,-0.12,-0.098,-0.027,-0.459,-0.155,-0.043
"chr13-0162","chr13",40100001,40200000,"chr13-0162",-0.431,-0.155,-0.444,-0.34,-0.072,-0.128,-0.319,-0.28,-0.236
"chr13-0163","chr13",40200001,40300000,"chr13-0163",0.128,0.036,0.349,0.247,0.055,0.044,0.072,0.188,0.098
"chr13-0164","chr13",40300001,40400000,"chr13-0164",-0.175,0.012,-0.197,0.027,0.043,-0.013,-0.184,-0.126,0.015
"chr13-0165","chr13",40400001,40600000,"chr13-0165",-0.279,-0.085,-0.338,-0.175,-0.049,-0.064,-0.361,-0.29,-0.071
"chr13-0166","chr13",40600001,40700000,"chr13-0166",-0.205,0.006,-0.256,-0.117,-0.002,0.04,0.019,-0.178,0.01
"chr13-0167","chr13",40700001,40800000,"chr13-0167",-0.072,-0.032,-0.181,-0.159,-0.02,-0.076,-0.035,-0.172,-0.063
"chr13-0168","chr13",40800001,40900000,"chr13-0168",-0.077,-0.079,-0.53,-0.21,-0.069,-0.04,-0.171,-0.248,-0.092
"chr13-0169","chr13",40900001,41000000,"chr13-0169",0.031,-0.038,-0.016,0.076,0.009,-0.005,0.004,0.055,0.073
"chr13-0170","chr13",41000001,41100000,"chr13-0170",-0.129,0.001,-0.16,-0.096,-0.056,-0.082,-0.047,-0.148,-0.072
"chr13-0171","chr13",41100001,41200000,"chr13-0171",-0.073,0.018,0.024,-0.248,-0.006,-0.038,-0.026,-0.178,-0.063
"chr13-0172","chr13",41200001,41300000,"chr13-0172",0.316,0.101,0.291,0.227,0.109,0.098,0.192,0.279,0.111
"chr13-0173","chr13",41300001,41400000,"chr13-0173",0.054,0.079,0.177,0.101,0.02,-0.023,-0.015,0.065,-0.015
"chr13-0174","chr13",41400001,41500000,"chr13-0174",0.151,0.234,0.449,0.289,0.071,0.044,0.125,0.296,0.18
"chr13-0175","chr13",41500001,41600000,"chr13-0175",-0.167,0.018,0.1,0.022,0.086,0.099,-0.069,-0.003,0.086
"chr13-0176","chr13",41600001,41700000,"chr13-0176",0.261,0.03,0.179,0.233,0.036,0.069,0.132,0.188,0.083
"chr13-0177","chr13",41700001,41800000,"chr13-0177",0.069,0.045,0.197,0.176,0.036,0.045,-0.02,0.17,0.17
"chr13-0178","chr13",41800001,41900000,"chr13-0178",-0.017,-0.029,-0.136,-0.098,0.089,-0.008,-0.074,0.141,0.032
"chr13-0179","chr13",41900001,42000000,"chr13-0179",-0.116,0.012,0.059,0.076,0.006,-0.042,-0.31,0.002,0.031
"chr13-0180","chr13",42000001,42100000,"chr13-0180",0.035,-0.08,0.204,0.137,-0.047,-0.101,-0.102,0.005,-0.024
"chr13-0181","chr13",42100001,42200000,"chr13-0181",-0.13,-0.055,-0.114,-0.081,-0.034,-0.12,-0.318,-0.188,-0.018
"chr13-0182","chr13",42200001,42300000,"chr13-0182",-0.314,-0.075,-0.29,-0.238,-0.045,-0.059,-0.096,-0.199,0.032
"chr13-0183","chr13",42300001,42500000,"chr13-0183",-0.34,-0.194,0.009,-0.12,-0.019,0.065,-0.328,-0.12,0.108
"chr13-0184","chr13",42500001,42600000,"chr13-0184",-0.04,0.023,-0.07,-0.048,0.02,0.047,0.046,-0.076,-0.01
"chr13-0185","chr13",42600001,42700000,"chr13-0185",0.165,-0.023,0.157,0.148,-0.017,0.113,0.07,0.148,0.015
"chr13-0186","chr13",42700001,42800000,"chr13-0186",-0.344,0.037,-0.028,0.012,0.069,0.083,-0.249,-0.064,-0.037
"chr13-0187","chr13",42800001,42900000,"chr13-0187",0.084,-0.044,0.017,0.012,-0.049,-0.003,-0.11,0.011,0.056
"chr13-0188","chr13",42900001,43100000,"chr13-0188",-0.388,-0.122,-0.363,-0.255,-0.066,-0.09,-0.42,-0.321,-0.149
"chr13-0189","chr13",43100001,43200000,"chr13-0189",-0.294,-0.06,-0.12,-0.094,-0.011,-0.01,-0.341,-0.083,-0.074
"chr13-0190","chr13",43200001,43500000,"chr13-0190",-0.387,-0.148,-0.368,-0.284,-0.092,-0.177,-0.374,-0.208,-0.176
"chr13-0191","chr13",43500001,43600000,"chr13-0191",0.021,0.004,0.017,-0.087,-0.018,-0.02,-0.069,0.024,-0.046
"chr13-0192","chr13",43600001,43700000,"chr13-0192",0.18,0.078,0.36,0.196,0.015,0.084,-0.064,0.261,0.072
"chr13-0193","chr13",43700001,43800000,"chr13-0193",-0.272,0.034,0.023,-0.148,-0.076,-0.145,-0.169,-0.2,-0.095
"chr13-0194","chr13",43800001,43900000,"chr13-0194",-0.168,-0.038,-0.049,-0.046,-0.079,-0.017,-0.221,-0.072,0.006
"chr13-0195","chr13",43900001,44000000,"chr13-0195",-0.247,-0.074,-0.339,-0.189,-0.1,-0.091,-0.293,-0.162,-0.012
"chr13-0196","chr13",44000001,44300000,"chr13-0196",-0.447,-0.15,-0.334,-0.264,-0.049,-0.118,-0.363,-0.314,-0.053
"chr13-0197","chr13",44300001,44400000,"chr13-0197",0.225,-0.005,0.136,0.188,0.032,0.085,0.151,0.156,0.084
"chr13-0198","chr13",44400001,44500000,"chr13-0198",0.215,-0.056,0.046,0.139,0.028,0.073,0.139,0.177,0.116
"chr13-0199","chr13",44500001,44600000,"chr13-0199",0.072,-0.046,0.185,0.147,-0.039,-0.085,0.031,0.047,0.093
"chr13-0200","chr13",44600001,44700000,"chr13-0200",-0.367,-0.267,-0.365,-0.236,-0.094,-0.121,-0.399,-0.251,-0.109
"chr13-0201","chr13",44700001,44800000,"chr13-0201",-0.147,-0.04,-0.419,-0.157,-0.044,-0.099,-0.114,-0.181,-0.116
"chr13-0202","chr13",44800001,44900000,"chr13-0202",-0.069,-0.057,-0.232,-0.072,-0.009,-0.04,0.044,-0.176,-0.056
"chr13-0203","chr13",44900001,45000000,"chr13-0203",-0.047,-0.007,0.147,0,-0.027,0.024,-0.006,-0.04,0.007
"chr13-0204","chr13",45000001,45100000,"chr13-0204",0.048,-0.004,-0.101,0.068,0.051,0.022,0.104,0.011,0.034
"chr13-0205","chr13",45100001,45200000,"chr13-0205",0.306,0.059,0.225,0.325,0.119,0.111,0.209,0.254,0.194
"chr13-0206","chr13",45200001,45300000,"chr13-0206",-0.305,0.011,-0.019,0.004,-0.049,-0.045,-0.225,0.027,0.014
"chr13-0207","chr13",45300001,45400000,"chr13-0207",-0.23,0.041,-0.077,-0.148,0.019,-0.016,-0.078,-0.115,0.053
"chr13-0208","chr13",45400001,45500000,"chr13-0208",-0.042,0.04,-0.277,0.013,0.039,0.004,0.068,-0.027,-0.002
"chr13-0209","chr13",45500001,45600000,"chr13-0209",-0.024,0.029,0.112,0.08,0,0.053,-0.028,0.06,0.013
"chr13-0210","chr13",45600001,45700000,"chr13-0210",-0.077,0.09,0.172,0.088,0.041,-0.004,-0.046,0.068,0.002
"chr13-0211","chr13",45700001,45800000,"chr13-0211",-0.258,0.034,0.044,-0.143,-0.033,-0.059,-0.196,-0.168,0.029
"chr13-0212","chr13",45800001,45900000,"chr13-0212",0.092,0.126,0.394,0.048,0.105,0.012,-0.01,0.113,0.073
"chr13-0213","chr13",45900001,46000000,"chr13-0213",0.11,0.022,0.078,0.087,0.018,0.076,0.078,0.174,0.033
"chr13-0214","chr13",46000001,46100000,"chr13-0214",-0.074,-0.038,-0.219,-0.076,0.038,0.048,-0.196,0.046,0.033
"chr13-0215","chr13",46100001,46200000,"chr13-0215",-0.3,0.027,-0.142,-0.172,-0.027,-0.06,-0.238,-0.183,-0.05
"chr13-0216","chr13",46200001,46300000,"chr13-0216",-0.071,0.071,0.054,0.034,0.015,0.019,-0.102,-0.028,0.047
"chr13-0217","chr13",46300001,46400000,"chr13-0217",-0.08,-0.026,-0.105,-0.151,-0.091,-0.021,-0.141,-0.138,-0.113
"chr13-0218","chr13",46400001,46500000,"chr13-0218",-0.27,-0.081,-0.493,-0.34,-0.092,-0.092,-0.25,-0.393,-0.234
"chr13-0219","chr13",46500001,46600000,"chr13-0219",-0.255,-0.119,0.235,-0.1,-0.056,-0.057,-0.278,-0.039,-0.093
"chr13-0220","chr13",46600001,46700000,"chr13-0220",-0.178,-0.097,-0.252,-0.036,-0.025,-0.042,-0.116,-0.03,-0.057
"chr13-0221","chr13",46700001,46800000,"chr13-0221",-0.319,-0.039,-0.14,-0.178,-0.012,0.003,-0.332,-0.176,-0.041
"chr13-0222","chr13",46800001,47000000,"chr13-0222",-0.073,-0.023,-0.245,-0.075,-0.027,0.025,-0.095,-0.068,-0.051
"chr13-0223","chr13",47000001,47100000,"chr13-0223",-0.558,-0.117,-0.255,0.016,0.049,-0.095,-0.132,0.009,0.107
"chr13-0224","chr13",47100001,47200000,"chr13-0224",0.013,-0.056,-0.158,-0.154,0.002,-0.012,-0.007,-0.115,-0.035
"chr13-0225","chr13",47200001,47300000,"chr13-0225",0.18,0.003,0.082,0.128,0.121,0.061,0.218,0.092,0.177
"chr13-0226","chr13",47300001,47400000,"chr13-0226",-0.012,-0.088,-0.066,-0.083,-0.032,-0.023,-0.037,-0.027,-0.003
"chr13-0227","chr13",47400001,47500000,"chr13-0227",-0.327,-0.051,-0.274,-0.082,-0.106,-0.071,-0.165,-0.207,-0.041
"chr13-0228","chr13",47500001,47700000,"chr13-0228",-0.444,-0.154,-0.289,-0.259,-0.074,-0.089,-0.262,-0.139,-0.055
"chr13-0229","chr13",47700001,48100000,"chr13-0229",-0.371,-0.147,-0.132,-0.187,-0.038,-0.078,-0.423,-0.191,-0.028
"chr13-0230","chr13",48100001,48500000,"chr13-0230",-0.392,-0.024,-0.213,-0.205,-0.009,-0.051,-0.252,-0.167,-0.096
"chr13-0231","chr13",48500001,48600000,"chr13-0231",0.006,0.01,-0.082,0.016,-0.091,0,-0.038,-0.017,-0.054
"chr13-0232","chr13",48600001,48700000,"chr13-0232",0.045,-0.072,-0.02,-0.001,-0.003,0.011,-0.083,0.042,-0.038
"chr13-0233","chr13",48700001,48800000,"chr13-0233",-0.121,0.248,0.3,-0.015,0.076,0.169,-0.02,0.231,0.191
"chr13-0234","chr13",48800001,48900000,"chr13-0234",0.253,0.026,0.195,0.182,0.036,0.028,0.233,0.125,0.069
"chr13-0235","chr13",48900001,49100000,"chr13-0235",-0.082,0.034,0.083,0.084,0.047,0.048,-0.093,-0.002,0.089
"chr13-0236","chr13",49100001,49200000,"chr13-0236",-0.145,0.004,-0.017,-0.03,0.006,-0.04,-0.11,-0.101,-0.03
"chr13-0237","chr13",49200001,49300000,"chr13-0237",-0.292,-0.027,-0.105,-0.096,-0.04,0.029,-0.097,-0.076,0.074
"chr13-0238","chr13",49300001,49400000,"chr13-0238",-0.339,-0.109,-0.401,-0.188,-0.062,-0.118,-0.262,-0.21,-0.159
"chr13-0239","chr13",49400001,49600000,"chr13-0239",0.239,-0.023,-0.217,0.018,0.073,0.016,0.096,0.024,-0.009
"chr13-0240","chr13",49600001,49700000,"chr13-0240",-0.171,-0.207,-0.104,0.012,0.004,-0.038,0.081,0.073,0.19
"chr13-0241","chr13",49700001,49800000,"chr13-0241",0.03,0.112,-0.047,-0.009,0.095,0.08,-0.172,0.087,-0.049
"chr13-0242","chr13",49800001,49900000,"chr13-0242",0.107,0.039,0.127,0.193,0.038,-0.048,-0.001,0.063,0.003
"chr13-0243","chr13",49900001,50000000,"chr13-0243",-0.232,0.027,-0.116,-0.082,0.051,0.125,-0.197,-0.12,0.039
"chr13-0244","chr13",50000001,50100000,"chr13-0244",0.223,0.029,0.141,0.204,0.034,0.098,0.251,0.178,0.069
"chr13-0245","chr13",50100001,50200000,"chr13-0245",0.058,0.109,0.211,0.113,0.059,0.05,0.129,0.096,0.074
"chr13-0246","chr13",50200001,50300000,"chr13-0246",-0.01,0.051,0.093,0.081,0.019,0.037,-0.092,0.077,0.017
"chr13-0247","chr13",50300001,50400000,"chr13-0247",-0.026,-0.022,-0.066,0.081,0.019,0.018,-0.005,0.074,0.013
"chr13-0248","chr13",50400001,50500000,"chr13-0248",-0.242,0.078,0.184,-0.029,0.035,0.054,-0.138,0.016,-0.027
"chr13-0249","chr13",50500001,50600000,"chr13-0249",0.227,0.03,0.181,0.108,0.077,0.093,0.085,0.216,0.101
"chr13-0250","chr13",50600001,50700000,"chr13-0250",0.301,0.062,0.163,0.207,0.15,0.086,0.214,0.265,0.16
"chr13-0251","chr13",50700001,50800000,"chr13-0251",0.135,0.008,0.223,0.056,0.046,0.084,0.016,0.05,0.024
"chr13-0252","chr13",50800001,50900000,"chr13-0252",-0.47,-0.032,-0.408,-0.336,-0.112,-0.08,-0.406,-0.284,-0.104
"chr13-0253","chr13",50900001,51000000,"chr13-0253",-0.072,0.027,-0.122,-0.139,-0.067,-0.04,-0.154,-0.186,-0.075
"chr13-0254","chr13",51000001,51200000,"chr13-0254",-0.227,-0.135,-0.564,-0.37,-0.035,-0.131,-0.264,-0.38,-0.21
"chr13-0255","chr13",51200001,51300000,"chr13-0255",-0.357,-0.17,-0.19,-0.176,-0.064,-0.2,-0.344,-0.222,-0.127
"chr13-0256","chr13",51300001,51400000,"chr13-0256",-0.358,-0.083,-0.123,-0.071,0.01,-0.035,-0.293,-0.046,0.004
"chr13-0257","chr13",51400001,51500000,"chr13-0257",0.069,-0.036,0.282,0.17,-0.01,-0.023,0.104,0.115,0.053
"chr13-0258","chr13",51500001,51600000,"chr13-0258",-0.088,-0.093,0.023,-0.114,-0.022,-0.148,-0.166,-0.035,0.065
"chr13-0259","chr13",51600001,51700000,"chr13-0259",-0.232,-0.047,-0.151,-0.238,-0.021,-0.073,-0.072,-0.16,-0.115
"chr13-0260","chr13",51700001,51800000,"chr13-0260",-0.32,-0.057,-0.112,-0.111,-0.117,-0.084,-0.104,-0.152,0.044
"chr13-0261","chr13",51800001,51900000,"chr13-0261",0.002,-0.022,0.029,0.019,-0.072,-0.049,-0.041,-0.007,-0.076
"chr13-0262","chr13",51900001,52000000,"chr13-0262",-0.309,-0.127,-0.145,-0.158,-0.052,-0.04,-0.261,-0.122,-0.068
"chr13-0263","chr13",52000001,52100000,"chr13-0263",0.251,-0.035,-0.017,0.074,0.035,0.07,0.168,0.178,0.094
"chr13-0264","chr13",52100001,52200000,"chr13-0264",-0.11,-0.043,-0.027,0.042,0.049,0.09,-0.029,0.022,-0.003
"chr13-0265","chr13",52200001,52300000,"chr13-0265",-0.259,0.098,0.074,0.026,0.081,0.136,-0.162,-0.085,0.152
"chr13-0266","chr13",52300001,52400000,"chr13-0266",-0.058,-0.053,-0.065,-0.033,-0.02,-0.067,-0.031,-0.108,-0.055
"chr13-0267","chr13",52400001,52500000,"chr13-0267",-0.197,0.013,-0.119,-0.117,-0.013,-0.119,-0.073,-0.161,-0.066
"chr13-0268","chr13",52500001,52700000,"chr13-0268",-0.042,-0.039,0.062,0.015,0.033,0.019,-0.041,0.021,0.029
"chr13-0269","chr13",52700001,52800000,"chr13-0269",0.083,-0.082,0.072,0.007,-0.03,-0.038,0.04,-0.009,-0.068
"chr13-0270","chr13",52800001,53000000,"chr13-0270",-0.194,-0.01,0.154,-0.035,0.042,-0.033,-0.22,-0.042,-0.061
"chr13-0271","chr13",53000001,53100000,"chr13-0271",0.123,0.041,0.138,0.119,0.071,0.077,0.134,0.183,0.078
"chr13-0272","chr13",53100001,53200000,"chr13-0272",0.314,0.143,0.367,0.309,0.085,0.051,0.199,0.268,0.125
"chr13-0273","chr13",53200001,53300000,"chr13-0273",0.065,-0.098,-0.17,0.081,-0.018,-0.03,0.057,0.029,-0.038
"chr13-0274","chr13",53300001,53400000,"chr13-0274",-0.214,-0.019,0.033,-0.132,-0.037,0.026,-0.143,-0.067,-0.09
"chr13-0275","chr13",53400001,53500000,"chr13-0275",0.164,0.01,0.109,0.04,-0.011,0.07,0.019,0.075,0.031
"chr13-0276","chr13",53500001,53700000,"chr13-0276",-0.326,-0.054,-0.128,-0.214,-0.034,-0.153,-0.128,-0.228,-0.238
"chr13-0277","chr13",53700001,53800000,"chr13-0277",-0.1,-0.023,0.013,-0.014,-0.084,-0.01,-0.24,-0.188,0.007
"chr13-0278","chr13",53800001,54700000,"chr13-0278",-0.506,-0.228,-0.387,-0.266,-0.228,-0.118,-0.501,-0.327,-0.182
"chr13-0279","chr13",54700001,55300000,"chr13-0279",-0.104,-0.081,0.153,0.007,-0.021,-0.047,-0.279,-0.068,0.006
"chr13-0280","chr13",55300001,56800000,"chr13-0280",-0.392,-0.111,-0.284,-0.255,-0.054,-0.033,-0.363,-0.253,-0.075
"chr13-0281","chr13",56800001,57700000,"chr13-0281",-0.331,0.025,0.366,-0.056,0.016,-0.048,-0.234,0,0.104
"chr13-0282","chr13",57700001,58200000,"chr13-0282",-0.182,0.06,0.537,0.269,0.052,-0.096,-0.05,0.046,0.049
"chr13-0283","chr13",58200001,58300000,"chr13-0283",0.405,-0.036,0.389,0.066,0.031,-0.037,0.153,0.096,0.089
"chr13-0284","chr13",58300001,59500000,"chr13-0284",-0.315,-0.181,0.001,-0.292,-0.08,-0.087,-0.318,-0.154,0.039
"chr13-0285","chr13",59500001,60000000,"chr13-0285",-0.363,-0.145,-0.184,-0.203,-0.108,-0.1,-0.3,-0.171,0.065
"chr13-0286","chr13",60000001,60100000,"chr13-0286",-0.5,-0.032,-0.095,-0.147,-0.055,-0.111,-0.249,-0.18,-0.078
"chr13-0287","chr13",60100001,60300000,"chr13-0287",-0.402,-0.076,-0.455,-0.237,-0.096,-0.109,-0.441,-0.193,0.019
"chr13-0288","chr13",60300001,60500000,"chr13-0288",-0.422,-0.174,-0.459,-0.285,-0.05,-0.063,-0.539,-0.3,-0.16
"chr13-0289","chr13",60500001,60700000,"chr13-0289",-0.39,-0.03,-0.217,-0.176,-0.028,-0.053,-0.454,-0.18,-0.053
"chr13-0290","chr13",60700001,60800000,"chr13-0290",-0.122,-0.052,-0.094,-0.005,-0.043,-0.041,-0.068,0.016,-0.056
"chr13-0291","chr13",60800001,61000000,"chr13-0291",0.181,-0.014,0.103,0.084,0.07,-0.023,0.137,0.063,0.075
"chr13-0292","chr13",61000001,61100000,"chr13-0292",-0.264,-0.121,-0.031,-0.103,0.034,-0.035,-0.178,-0.04,-0.011
"chr13-0293","chr13",61100001,61400000,"chr13-0293",-0.272,0.016,-0.162,-0.142,0.012,-0.028,-0.235,-0.027,0.009
"chr13-0294","chr13",61400001,61900000,"chr13-0294",-0.361,-0.064,-0.136,-0.163,-0.057,-0.186,-0.224,-0.217,-0.167
"chr13-0295","chr13",61900001,62000000,"chr13-0295",-0.021,0.009,-0.014,0.029,-0.092,-0.096,-0.163,0.029,-0.061
"chr13-0296","chr13",62000001,62600000,"chr13-0296",-0.151,-0.106,0.027,-0.011,-0.048,-0.088,0.037,-0.022,0.029
"chr13-0297","chr13",62600001,63000000,"chr13-0297",-0.469,-0.276,-0.414,-0.276,-0.026,-0.159,-0.422,-0.213,-0.021
"chr13-0298","chr13",63000001,63600000,"chr13-0298",-0.402,-0.145,-0.191,-0.246,-0.06,-0.104,-0.401,-0.099,-0.093
"chr13-0299","chr13",63600001,64300000,"chr13-0299",-0.437,-0.167,-0.081,-0.314,-0.106,-0.027,-0.474,-0.268,-0.03
"chr13-0300","chr13",64300001,64500000,"chr13-0300",-0.013,0.002,0.2,0.155,0.034,0.014,-0.137,-0.001,0.04
"chr13-0301","chr13",64500001,65600000,"chr13-0301",-0.291,-0.184,-0.161,-0.206,-0.125,-0.073,-0.368,-0.162,-0.128
"chr13-0302","chr13",65600001,66500000,"chr13-0302",-0.398,-0.06,-0.235,-0.238,-0.095,-0.103,-0.394,-0.251,-0.086
"chr13-0303","chr13",66500001,66900000,"chr13-0303",-0.21,-0.127,-0.217,0.172,0.084,-0.004,-0.227,0.219,0.083
"chr13-0304","chr13",66900001,67200000,"chr13-0304",-0.26,-0.175,0.072,-0.115,-0.089,-0.152,-0.459,-0.082,0.057
