"","Chromosome","Start","End","Feature","205125590013_R05C01","205128000013_R03C01","205128000076_R04C01","205240110044_R02C01","205240110063_R03C01"
"chr13-0362","chr13",80300001,80400000,"chr13-0362",-0.137,0.011,-0.196,-0.045,0.054
"chr13-0363","chr13",80400001,80600000,"chr13-0363",-0.061,0.074,-0.189,-0.042,-0.086
"chr13-0364","chr13",80600001,80900000,"chr13-0364",-0.079,0.026,-0.033,0.022,0.174
"chr13-0365","chr13",80900001,81000000,"chr13-0365",0.048,0.053,0.086,0.107,0.068
"chr13-0366","chr13",81000001,81300000,"chr13-0366",-0.081,0.031,-0.127,-0.047,-0.006
"chr13-0367","chr13",81300001,81600000,"chr13-0367",-0.101,0.069,-0.065,-0.087,-0.038
"chr13-0368","chr13",81600001,82200000,"chr13-0368",-0.116,-0.063,-0.236,-0.208,-0.109
"chr13-0369","chr13",82200001,83200000,"chr13-0369",-0.098,0.043,-0.212,-0.046,0.021
"chr13-0370","chr13",83200001,84400000,"chr13-0370",-0.012,0.046,-0.109,0.011,0.065
"chr13-0371","chr13",84400001,84500000,"chr13-0371",-0.14,-0.123,-0.169,-0.05,-0.059
"chr13-0372","chr13",84500001,85400000,"chr13-0372",-0.088,-0.009,-0.197,-0.129,-0.178
"chr13-0373","chr13",85400001,85700000,"chr13-0373",-0.1,0.033,-0.304,-0.298,-0.083
"chr13-0374","chr13",85700001,86000000,"chr13-0374",-0.05,-0.035,-0.028,-0.084,-0.113
"chr13-0375","chr13",86000001,86300000,"chr13-0375",-0.045,-0.065,-0.262,-0.231,-0.246
"chr13-0376","chr13",86300001,86760324,"chr13-0376",-0.307,-0.141,-0.573,-0.356,-0.377
"chr13-0377","chr13",86910325,87700000,"chr13-0377",-0.125,-0.011,-0.123,-0.091,-0.141
"chr13-0378","chr13",87700001,88300000,"chr13-0378",-0.083,0.002,-0.143,-0.008,-0.062
"chr13-0379","chr13",88300001,88400000,"chr13-0379",-0.08,-0.17,-0.064,-0.18,-0.197
"chr13-0380","chr13",88400001,88800000,"chr13-0380",-0.157,0.018,-0.178,-0.069,-0.176
"chr13-0381","chr13",88800001,89400000,"chr13-0381",-0.18,-0.127,-0.251,-0.209,-0.057
"chr13-0382","chr13",89400001,90100000,"chr13-0382",-0.08,0.016,-0.08,-0.025,0.024
"chr13-0383","chr13",90100001,91000000,"chr13-0383",-0.078,-0.073,-0.202,-0.092,0.081
"chr13-0384","chr13",91000001,91200000,"chr13-0384",-0.048,-0.076,-0.043,-0.181,-0.055
"chr13-0385","chr13",91200001,91800000,"chr13-0385",-0.081,-0.007,-0.123,-0.058,-0.008
"chr13-0386","chr13",91800001,92000000,"chr13-0386",-0.143,-0.1,-0.227,-0.156,-0.201
"chr13-0387","chr13",92000001,92100000,"chr13-0387",-0.112,-0.083,-0.096,-0.094,-0.122
"chr13-0388","chr13",92100001,92400000,"chr13-0388",-0.151,-0.098,-0.261,-0.165,-0.037
"chr13-0389","chr13",92400001,93100000,"chr13-0389",-0.095,-0.063,-0.279,-0.025,0.099
"chr13-0390","chr13",93100001,93400000,"chr13-0390",-0.015,0.078,-0.157,-0.12,-0.062
"chr13-0391","chr13",93400001,93800000,"chr13-0391",-0.355,-0.217,-0.446,-0.383,-0.293
"chr13-0392","chr13",93800001,93900000,"chr13-0392",-0.033,0.037,0.006,-0.038,-0.02
"chr13-0393","chr13",93900001,94000000,"chr13-0393",-0.141,-0.016,-0.243,-0.079,-0.11
"chr13-0394","chr13",94000001,94200000,"chr13-0394",-0.063,0.064,-0.115,0.035,0.163
"chr13-0395","chr13",94200001,94500000,"chr13-0395",-0.105,-0.056,-0.128,-0.098,0.05
"chr13-0396","chr13",94500001,94800000,"chr13-0396",-0.139,0.005,-0.141,0.01,0.076
"chr13-0397","chr13",94800001,94900000,"chr13-0397",-0.157,-0.019,-0.196,-0.105,-0.127
"chr13-0398","chr13",94900001,95000000,"chr13-0398",-0.134,0.086,-0.103,-0.055,-0.033
"chr13-0399","chr13",95000001,95100000,"chr13-0399",-0.025,0.06,-0.054,0.029,-0.039
"chr13-0400","chr13",95100001,95200000,"chr13-0400",-0.043,-0.043,-0.019,0.092,0.087
"chr13-0401","chr13",95200001,95300000,"chr13-0401",-0.032,-0.09,0.019,-0.126,-0.181
"chr13-0402","chr13",95300001,95400000,"chr13-0402",0.014,0.016,0.034,-0.043,-0.006
"chr13-0403","chr13",95400001,95600000,"chr13-0403",-0.035,-0.058,-0.079,0.04,0.029
"chr13-0404","chr13",95600001,95700000,"chr13-0404",0.032,0.176,-0.054,0.018,0.122
"chr13-0405","chr13",95700001,95900000,"chr13-0405",0.097,0.167,0.1,0.218,0.259
"chr13-0406","chr13",95900001,96000000,"chr13-0406",0.121,0.124,0.251,0.236,0.354
"chr13-0407","chr13",96000001,96100000,"chr13-0407",0.065,0.102,0.028,0.056,0.17
"chr13-0408","chr13",96100001,96200000,"chr13-0408",0.114,0.098,0.123,0.251,0.384
"chr13-0409","chr13",96200001,96300000,"chr13-0409",-0.096,-0.074,-0.044,-0.059,-0.103
"chr13-0410","chr13",96300001,96400000,"chr13-0410",-0.036,0.019,0.044,0.015,0.11
"chr13-0411","chr13",96400001,96700000,"chr13-0411",0.026,0.069,0.083,0.035,0.106
"chr13-0412","chr13",96700001,96800000,"chr13-0412",-0.034,-0.05,0.11,-0.037,0.021
"chr13-0413","chr13",96800001,97600000,"chr13-0413",-0.213,-0.036,-0.214,-0.185,-0.134
"chr13-0414","chr13",97600001,97700000,"chr13-0414",-0.06,-0.046,-0.064,-0.105,-0.031
"chr13-0415","chr13",97700001,97800000,"chr13-0415",0.018,0.065,-0.004,0.074,0.124
"chr13-0416","chr13",97800001,97900000,"chr13-0416",0.068,0.118,0.039,0.12,0.096
"chr13-0417","chr13",97900001,98000000,"chr13-0417",-0.1,0.001,-0.168,-0.039,0.013
"chr13-0418","chr13",98000001,98100000,"chr13-0418",-0.05,-0.051,-0.084,-0.103,-0.087
"chr13-0419","chr13",98100001,98200000,"chr13-0419",-0.07,0.008,-0.065,-0.087,-0.062
"chr13-0420","chr13",98200001,98500000,"chr13-0420",-0.104,-0.043,-0.159,-0.092,-0.159
"chr13-0421","chr13",98500001,98600000,"chr13-0421",-0.026,0.057,-0.089,0.077,0.251
"chr13-0422","chr13",98600001,98700000,"chr13-0422",0.056,0.041,0.087,0.165,0.319
"chr13-0423","chr13",98700001,98800000,"chr13-0423",0.052,0.14,0.191,0.13,0.172
"chr13-0424","chr13",98800001,98900000,"chr13-0424",0.002,0.041,0.017,0.083,0.028
"chr13-0425","chr13",98900001,99000000,"chr13-0425",0.024,0.097,0.014,0.081,0.083
"chr13-0426","chr13",99000001,99100000,"chr13-0426",0.026,0.014,0,0.019,-0.009
"chr13-0427","chr13",99100001,99200000,"chr13-0427",0.07,0.077,0.039,0.088,0.043
"chr13-0428","chr13",99200001,99300000,"chr13-0428",0.058,0.11,0.168,0.167,0.175
"chr13-0429","chr13",99300001,99400000,"chr13-0429",0.022,-0.036,-0.012,0.047,0.065
"chr13-0430","chr13",99400001,99500000,"chr13-0430",-0.012,-0.042,-0.026,-0.028,-0.068
"chr13-0431","chr13",99500001,99600000,"chr13-0431",-0.063,0.003,-0.161,-0.049,0.015
"chr13-0432","chr13",99600001,99700000,"chr13-0432",-0.005,0.01,-0.082,-0.037,-0.074
"chr13-0433","chr13",99700001,99800000,"chr13-0433",-0.005,0.058,0.171,0.11,0.113
"chr13-0434","chr13",99800001,99900000,"chr13-0434",-0.066,0.027,0.06,0.033,0.061
"chr13-0435","chr13",99900001,100000000,"chr13-0435",0.085,0.117,-0.052,0.104,0.222
"chr13-0436","chr13",100000001,100100000,"chr13-0436",-0.021,-0.032,-0.061,-0.075,-0.101
"chr13-0437","chr13",100100001,100200000,"chr13-0437",0.012,-0.041,0.011,0.02,-0.036
"chr13-0438","chr13",100200001,100300000,"chr13-0438",0.098,0.052,0.057,0.097,0.172
"chr13-0439","chr13",100300001,100400000,"chr13-0439",0.1,0.138,0.105,0.179,0.205
"chr13-0440","chr13",100400001,100500000,"chr13-0440",0.048,0.129,0.114,0.155,0.125
"chr13-0441","chr13",100500001,100600000,"chr13-0441",0.064,0.067,0.029,0.083,0.072
"chr13-0442","chr13",100600001,100700000,"chr13-0442",0.026,-0.044,0.075,-0.067,-0.043
"chr13-0443","chr13",100700001,100800000,"chr13-0443",-0.02,0.039,0.042,0.04,0.046
"chr13-0444","chr13",100800001,100900000,"chr13-0444",0.071,0.135,0.117,0.159,0.381
"chr13-0445","chr13",100900001,101000000,"chr13-0445",-0.108,-0.064,-0.119,-0.109,0.085
"chr13-0446","chr13",101000001,101100000,"chr13-0446",-0.041,-0.01,-0.206,-0.014,0.187
"chr13-0447","chr13",101100001,101200000,"chr13-0447",-0.008,0.004,-0.048,0.062,0.111
"chr13-0448","chr13",101200001,101300000,"chr13-0448",0.016,0.007,0.031,0.026,0.066
"chr13-0449","chr13",101300001,101400000,"chr13-0449",0.034,0.042,0.058,0.048,0.022
"chr13-0450","chr13",101400001,101700000,"chr13-0450",-0.071,-0.019,-0.104,-0.029,0.06
"chr13-0451","chr13",101700001,101900000,"chr13-0451",-0.172,-0.07,-0.206,-0.114,-0.109
"chr13-0452","chr13",101900001,102100000,"chr13-0452",-0.048,0,0.038,-0.017,-0.003
"chr13-0453","chr13",102100001,102200000,"chr13-0453",-0.048,0.072,-0.148,-0.081,-0.149
"chr13-0454","chr13",102200001,102400000,"chr13-0454",0.01,-0.017,-0.091,-0.085,0.045
"chr13-0455","chr13",102400001,102600000,"chr13-0455",-0.121,0.029,-0.059,-0.084,-0.005
"chr13-0456","chr13",102600001,103000000,"chr13-0456",-0.201,-0.077,-0.24,-0.152,-0.022
"chr13-0457","chr13",103000001,103200000,"chr13-0457",-0.04,0.01,0.003,-0.042,0.011
"chr13-0458","chr13",103200001,103300000,"chr13-0458",0.003,0.009,0.045,-0.006,-0.017
"chr13-0459","chr13",103300001,103400000,"chr13-0459",-0.14,0.007,-0.135,-0.056,0.094
"chr13-0460","chr13",103400001,103500000,"chr13-0460",-0.003,-0.03,0.069,-0.019,0.01
"chr13-0461","chr13",103500001,103600000,"chr13-0461",-0.155,-0.047,-0.179,-0.096,-0.028
"chr13-0462","chr13",103600001,103800000,"chr13-0462",-0.142,-0.033,-0.145,-0.05,-0.046
"chr13-0463","chr13",103800001,104000000,"chr13-0463",-0.236,-0.123,-0.313,-0.2,-0.3
"chr13-0464","chr13",104000001,104400000,"chr13-0464",-0.086,-0.055,-0.188,0.001,-0.033
"chr13-0465","chr13",104400001,104700000,"chr13-0465",-0.132,-0.009,-0.296,-0.156,-0.18
"chr13-0466","chr13",104700001,105600000,"chr13-0466",-0.236,-0.06,-0.345,-0.212,-0.039
"chr13-0467","chr13",105600001,106100000,"chr13-0467",-0.025,0.022,-0.083,-0.106,-0.083
"chr13-0468","chr13",106100001,106200000,"chr13-0468",-0.15,-0.069,-0.303,-0.041,-0.093
"chr13-0469","chr13",106200001,106400000,"chr13-0469",-0.111,0.005,-0.224,-0.052,-0.035
"chr13-0470","chr13",106400001,106700000,"chr13-0470",-0.098,-0.081,-0.126,-0.097,-0.01
"chr13-0471","chr13",106700001,106800000,"chr13-0471",-0.134,-0.046,-0.166,-0.06,-0.154
"chr13-0472","chr13",106800001,106900000,"chr13-0472",-0.125,-0.068,-0.261,-0.174,-0.108
"chr13-0473","chr13",106900001,107000000,"chr13-0473",-0.085,-0.016,-0.082,0.047,-0.024
"chr13-0474","chr13",107000001,107100000,"chr13-0474",-0.002,-0.02,0.01,-0.019,0.055
"chr13-0475","chr13",107100001,107200000,"chr13-0475",-0.035,0.023,-0.016,-0.006,0.033
"chr13-0476","chr13",107200001,107300000,"chr13-0476",0.011,-0.046,-0.043,-0.074,-0.048
"chr13-0477","chr13",107300001,107400000,"chr13-0477",-0.053,0.049,-0.004,0.086,0.085
"chr13-0478","chr13",107400001,107600000,"chr13-0478",0.027,0.094,0.054,0.062,0.219
"chr13-0479","chr13",107600001,107800000,"chr13-0479",0.005,0.007,-0.279,-0.068,-0.087
"chr13-0480","chr13",107800001,107900000,"chr13-0480",-0.062,0.082,-0.084,0.043,-0.052
"chr13-0481","chr13",107900001,108100000,"chr13-0481",-0.022,-0.044,-0.118,0.084,0.066
"chr13-0482","chr13",108100001,108300000,"chr13-0482",-0.025,0.063,-0.094,-0.059,-0.118
"chr13-0483","chr13",108300001,108400000,"chr13-0483",-0.087,-0.014,-0.166,-0.114,-0.017
"chr13-0484","chr13",108400001,108500000,"chr13-0484",0.032,0.043,-0.173,-0.008,-0.073
"chr13-0485","chr13",108500001,108800000,"chr13-0485",-0.009,-0.009,0.005,-0.025,0.004
"chr13-0486","chr13",108800001,108900000,"chr13-0486",-0.045,-0.008,-0.011,-0.065,-0.034
"chr13-0487","chr13",108900001,109000000,"chr13-0487",-0.042,0.001,-0.108,0.013,0.038
"chr13-0488","chr13",109000001,109300000,"chr13-0488",-0.063,0.003,-0.114,-0.048,-0.038
"chr13-0489","chr13",109300001,109500000,"chr13-0489",0.009,0.032,0.015,0.147,0.189
"chr13-0490","chr13",109500001,109700000,"chr13-0490",-0.008,0.026,-0.032,0.055,0.137
"chr13-0491","chr13",109700001,109800000,"chr13-0491",-0.122,-0.012,-0.095,0.02,-0.038
"chr13-0492","chr13",109800001,109900000,"chr13-0492",-0.129,-0.044,-0.159,-0.007,-0.034
"chr13-0493","chr13",109900001,110000000,"chr13-0493",-0.014,0.044,-0.04,0.084,0.149
"chr13-0494","chr13",110000001,110100000,"chr13-0494",-0.066,0.004,-0.062,-0.018,0.14
"chr13-0495","chr13",110100001,110200000,"chr13-0495",-0.066,-0.056,-0.247,-0.137,-0.119
"chr13-0496","chr13",110200001,110300000,"chr13-0496",-0.084,0.024,-0.171,-0.111,-0.075
"chr13-0497","chr13",110300001,110400000,"chr13-0497",-0.139,-0.097,-0.175,-0.105,-0.164
"chr13-0498","chr13",110400001,110500000,"chr13-0498",0.019,0.167,0.18,0.159,0.134
"chr13-0499","chr13",110500001,110600000,"chr13-0499",0.047,-0.073,0.027,-0.055,-0.003
"chr13-0500","chr13",110600001,110700000,"chr13-0500",-0.013,0.055,0.006,0.182,0.183
"chr13-0501","chr13",110700001,110800000,"chr13-0501",0.013,0.058,0.022,0.069,0.078
"chr13-0502","chr13",110800001,110900000,"chr13-0502",-0.023,0.015,-0.06,-0.051,-0.016
"chr13-0503","chr13",110900001,111000000,"chr13-0503",0.005,-0.022,-0.025,-0.019,-0.097
"chr13-0504","chr13",111000001,111100000,"chr13-0504",0.05,0.073,0.058,0.074,0.118
"chr13-0505","chr13",111100001,111200000,"chr13-0505",0.066,-0.019,0.034,0.019,0.023
"chr13-0506","chr13",111200001,111300000,"chr13-0506",0.081,0.013,0.105,0.034,0.022
"chr13-0507","chr13",111300001,111400000,"chr13-0507",0.104,0.023,0.152,0.089,0.042
"chr13-0508","chr13",111400001,111500000,"chr13-0508",0.032,0.031,0.028,-0.01,0.021
"chr13-0509","chr13",111500001,111600000,"chr13-0509",0.023,0.005,0.054,0.024,0.032
"chr13-0510","chr13",111600001,111700000,"chr13-0510",-0.042,0.009,-0.071,-0.058,-0.051
"chr13-0511","chr13",111700001,111800000,"chr13-0511",0.087,0.019,0.024,0.092,0.069
"chr13-0512","chr13",111800001,111900000,"chr13-0512",0.086,0.079,0.066,0.095,0.147
"chr13-0513","chr13",111900001,112000000,"chr13-0513",0.08,0,0.084,0.036,-0.07
"chr13-0514","chr13",112000001,112100000,"chr13-0514",-0.019,-0.052,-0.07,-0.072,-0.067
"chr13-0515","chr13",112100001,112200000,"chr13-0515",0.008,-0.048,-0.032,-0.069,-0.119
"chr13-0516","chr13",112200001,112300000,"chr13-0516",0.002,-0.014,-0.01,-0.02,0.008
"chr13-0517","chr13",112300001,112353994,"chr13-0517",0.068,-0.059,0.024,-0.038,-0.059
"chr13-0518","chr13",112503995,112600000,"chr13-0518",-0.03,-0.089,-0.081,-0.136,-0.213
"chr13-0519","chr13",112600001,112700000,"chr13-0519",-0.016,-0.053,-0.084,-0.034,-0.09
"chr13-0520","chr13",112700001,112800000,"chr13-0520",-0.004,-0.051,0.062,-0.065,-0.072
"chr13-0521","chr13",112800001,112900000,"chr13-0521",0.028,0.004,-0.031,-0.012,-0.096
"chr13-0522","chr13",112900001,113000000,"chr13-0522",0.025,-0.024,-0.006,-0.035,-0.123
"chr13-0523","chr13",113000001,113100000,"chr13-0523",0.015,-0.036,-0.031,-0.049,-0.11
"chr13-0524","chr13",113100001,113200000,"chr13-0524",0.005,0.007,-0.016,0.002,-0.01
"chr13-0525","chr13",113200001,113300000,"chr13-0525",0.043,0.057,0.066,0.112,0.134
"chr13-0526","chr13",113300001,113400000,"chr13-0526",0.074,0.076,0.084,0.103,0.111
"chr13-0527","chr13",113400001,113500000,"chr13-0527",0.071,0.02,0.035,0.057,0.004
"chr13-0528","chr13",113500001,113600000,"chr13-0528",0.08,0.039,0.028,0.034,-0.024
"chr13-0529","chr13",113600001,113700000,"chr13-0529",0.086,-0.022,0.064,-0.018,-0.159
"chr13-0530","chr13",113700001,113800000,"chr13-0530",0.054,0.001,0.089,0.025,-0.052
"chr13-0531","chr13",113800001,113900000,"chr13-0531",0.079,0.092,0.106,0.131,0.134
"chr13-0532","chr13",113900001,114000000,"chr13-0532",0.111,0.083,0.173,0.103,0.129
"chr13-0533","chr13",114000001,114100000,"chr13-0533",0.145,0.108,0.2,0.151,0.041
"chr13-0534","chr13",114100001,114200000,"chr13-0534",0.144,0.123,0.153,0.106,0.135
"chr13-0535","chr13",114200001,114300000,"chr13-0535",0.111,0.088,0.107,0.091,0.038
"chr13-0536","chr13",114300001,114325993,"chr13-0536",0.082,0.051,0.138,0.079,-0.027
"chr13-0537","chr13",114739949,114800000,"chr13-0537",0.107,0.064,0.169,0.095,0.038
"chr13-0538","chr13",114800001,114900000,"chr13-0538",0.173,0.106,0.218,0.18,0.068
"chr13-0539","chr13",114900001,115000000,"chr13-0539",0.086,0.04,0.126,0.056,0.046
"chr13-0540","chr13",115000001,115109878,"chr13-0540",-0.007,0.069,0.095,0.119,0.176
"chr14-0001","chr14",19000001,19600000,"chr14-0001",0.043,-0.029,0.003,0.075,-0.036
"chr14-0002","chr14",19600001,19700000,"chr14-0002",0.147,0.119,-0.013,-0.021,-0.161
"chr14-0003","chr14",19700001,19900000,"chr14-0003",0.106,0.136,0.035,0.063,0.036
"chr14-0004","chr14",19900001,20200000,"chr14-0004",0.137,0.19,0.121,0.048,0.071
"chr14-0005","chr14",20200001,20300000,"chr14-0005",-0.083,0.029,-0.386,-0.021,-0.541
"chr14-0006","chr14",20300001,20500000,"chr14-0006",0.049,0.093,-0.253,-0.015,-0.169
"chr14-0007","chr14",20500001,20600000,"chr14-0007",-0.362,-0.175,-0.564,-0.384,-0.489
"chr14-0008","chr14",20600001,20700000,"chr14-0008",-0.151,0.006,-0.237,-0.226,-0.081
"chr14-0009","chr14",20700001,20800000,"chr14-0009",0.022,-0.023,-0.005,0.104,0.148
"chr14-0010","chr14",20800001,20900000,"chr14-0010",0.021,0.007,0.084,0.084,0.08
"chr14-0011","chr14",20900001,21000000,"chr14-0011",-0.035,-0.077,-0.007,-0.037,-0.084
"chr14-0012","chr14",21000001,21100000,"chr14-0012",-0.064,-0.024,-0.126,-0.094,-0.041
"chr14-0013","chr14",21100001,21200000,"chr14-0013",-0.079,-0.109,-0.142,-0.153,-0.141
"chr14-0014","chr14",21200001,21300000,"chr14-0014",-0.182,-0.114,-0.17,-0.113,-0.149
"chr14-0015","chr14",21300001,21400000,"chr14-0015",-0.027,0.007,-0.086,-0.014,-0.079
"chr14-0016","chr14",21400001,21500000,"chr14-0016",-0.038,-0.016,-0.057,-0.022,-0.057
"chr14-0017","chr14",21500001,21600000,"chr14-0017",0.026,0.018,0.074,0.044,0.076
"chr14-0018","chr14",21600001,21700000,"chr14-0018",-0.058,0.053,0.012,-0.015,0.113
"chr14-0019","chr14",21700001,21800000,"chr14-0019",0.03,0.076,0.038,0.087,0.244
"chr14-0020","chr14",21800001,21900000,"chr14-0020",-0.02,0.054,-0.038,0.051,0.094
"chr14-0021","chr14",21900001,22000000,"chr14-0021",0.028,-0.049,0.003,-0.014,-0.006
"chr14-0022","chr14",22000001,22100000,"chr14-0022",0.053,0.127,0.022,0.152,0.322
"chr14-0023","chr14",22100001,22200000,"chr14-0023",-0.019,0.096,-0.073,0.045,0.161
"chr14-0024","chr14",22200001,22300000,"chr14-0024",-0.024,-0.017,-0.137,-0.079,-0.079
"chr14-0025","chr14",22300001,22400000,"chr14-0025",-0.101,0.033,-0.207,-0.085,-0.097
"chr14-0026","chr14",22400001,22500000,"chr14-0026",-0.153,-0.064,-0.209,-0.076,-0.015
"chr14-0027","chr14",22500001,22600000,"chr14-0027",-0.02,0.082,-0.11,0.008,0.119
"chr14-0028","chr14",22600001,22700000,"chr14-0028",-0.276,-0.341,-0.386,-0.239,-0.286
"chr14-0029","chr14",22700001,22800000,"chr14-0029",-0.164,0.045,-0.174,0.009,0.175
"chr14-0030","chr14",22800001,22900000,"chr14-0030",-0.082,-0.074,-0.221,-0.112,-0.216
"chr14-0031","chr14",22900001,23000000,"chr14-0031",0.011,0.065,-0.074,0.048,0.011
"chr14-0032","chr14",23000001,23100000,"chr14-0032",-0.073,-0.098,-0.101,-0.066,-0.073
"chr14-0033","chr14",23100001,23300000,"chr14-0033",0.01,-0.04,0.011,0.009,0.022
"chr14-0034","chr14",23300001,23400000,"chr14-0034",0.04,-0.04,0.05,-0.014,-0.009
"chr14-0035","chr14",23400001,23500000,"chr14-0035",0.071,0.026,0.141,0.051,0.025
"chr14-0036","chr14",23500001,23600000,"chr14-0036",0.056,0.011,0.046,-0.032,-0.018
"chr14-0037","chr14",23600001,23700000,"chr14-0037",0.125,0.075,0.122,0.115,0.204
"chr14-0038","chr14",23700001,23800000,"chr14-0038",0.064,0.05,0.143,0.125,0.159
"chr14-0039","chr14",23800001,23900000,"chr14-0039",-0.033,-0.043,-0.036,-0.058,-0.1
"chr14-0040","chr14",23900001,24000000,"chr14-0040",-0.099,-0.084,-0.136,-0.083,-0.124
"chr14-0041","chr14",24000001,24100000,"chr14-0041",0.06,-0.012,0.061,0.051,0.036
"chr14-0042","chr14",24100001,24400000,"chr14-0042",-0.067,-0.073,-0.041,-0.063,-0.082
"chr14-0043","chr14",24400001,24500000,"chr14-0043",0.059,-0.011,0.05,0,-0.067
"chr14-0044","chr14",24500001,24600000,"chr14-0044",-0.019,-0.066,0.015,-0.029,-0.019
"chr14-0045","chr14",24600001,24700000,"chr14-0045",0.051,-0.032,0.07,-0.004,-0.06
"chr14-0046","chr14",24700001,24800000,"chr14-0046",-0.007,-0.077,-0.019,-0.087,-0.107
"chr14-0047","chr14",24800001,24900000,"chr14-0047",0.041,-0.064,0.04,-0.049,-0.111
"chr14-0048","chr14",24900001,25000000,"chr14-0048",0.081,-0.105,0.001,-0.018,-0.101
"chr14-0049","chr14",25000001,25100000,"chr14-0049",-0.068,-0.116,-0.144,-0.078,-0.128
"chr14-0050","chr14",25100001,25200000,"chr14-0050",-0.161,-0.016,-0.244,-0.066,-0.004
"chr14-0051","chr14",25200001,25400000,"chr14-0051",-0.108,-0.052,-0.212,-0.135,-0.154
"chr14-0052","chr14",25400001,25500000,"chr14-0052",0.02,0.117,-0.052,0.143,0.053
"chr14-0053","chr14",25500001,25600000,"chr14-0053",0.037,0.068,0.103,0.032,0.096
"chr14-0054","chr14",25600001,26600000,"chr14-0054",-0.156,-0.101,-0.156,-0.144,-0.168
"chr14-0055","chr14",26600001,27000000,"chr14-0055",-0.142,-0.143,-0.284,-0.21,-0.098
"chr14-0056","chr14",27000001,27100000,"chr14-0056",0.027,-0.006,-0.029,-0.022,-0.031
"chr14-0057","chr14",27100001,27300000,"chr14-0057",-0.204,-0.091,-0.394,-0.265,-0.244
"chr14-0058","chr14",27300001,27400000,"chr14-0058",-0.177,0.042,-0.135,-0.069,-0.176
"chr14-0059","chr14",27400001,28100000,"chr14-0059",-0.105,-0.068,-0.376,-0.138,-0.243
"chr14-0060","chr14",28100001,28800000,"chr14-0060",-0.086,0.009,-0.168,-0.167,-0.036
"chr14-0061","chr14",28800001,29200000,"chr14-0061",-0.153,0.033,-0.246,-0.138,-0.14
"chr14-0062","chr14",29200001,29300000,"chr14-0062",-0.039,-0.002,0.039,0.012,0.055
"chr14-0063","chr14",29300001,29500000,"chr14-0063",-0.113,0.113,-0.282,-0.106,-0.187
"chr14-0064","chr14",29500001,29900000,"chr14-0064",-0.03,0.028,-0.09,0.089,0.097
"chr14-0065","chr14",29900001,30100000,"chr14-0065",-0.082,0.116,-0.09,0.08,0.188
"chr14-0066","chr14",30100001,30300000,"chr14-0066",-0.117,-0.017,-0.151,0.01,0.091
"chr14-0067","chr14",30300001,30400000,"chr14-0067",-0.006,0.136,0.129,0.094,0.284
"chr14-0068","chr14",30400001,30500000,"chr14-0068",-0.118,-0.021,0.127,0.025,0.152
"chr14-0069","chr14",30500001,30800000,"chr14-0069",-0.159,-0.096,-0.204,-0.045,-0.054
"chr14-0070","chr14",30800001,31000000,"chr14-0070",-0.11,-0.12,-0.247,-0.168,-0.088
"chr14-0071","chr14",31000001,31100000,"chr14-0071",-0.158,-0.122,-0.171,-0.173,-0.139
"chr14-0072","chr14",31100001,31300000,"chr14-0072",-0.014,0.099,-0.072,0.072,0.155
"chr14-0073","chr14",31300001,31400000,"chr14-0073",0.028,0.097,0.084,0.02,-0.002
"chr14-0074","chr14",31400001,31500000,"chr14-0074",0.063,0.021,0.092,0.112,0.131
"chr14-0075","chr14",31500001,31600000,"chr14-0075",0.02,0.168,-0.001,0.063,0.211
"chr14-0076","chr14",31600001,31700000,"chr14-0076",0.03,0.111,0.201,0.128,0.237
"chr14-0077","chr14",31700001,31800000,"chr14-0077",0.182,0.199,0.33,0.167,0.426
"chr14-0078","chr14",31800001,31900000,"chr14-0078",-0.001,0.039,0.014,-0.006,0.096
"chr14-0079","chr14",31900001,32000000,"chr14-0079",0.067,0.04,0.08,-0.016,-0.064
"chr14-0080","chr14",32000001,32100000,"chr14-0080",-0.036,0.074,-0.012,0.088,0.14
