"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr18-069","chr18",70000001,71000000,"chr18-069",-0.09,-0.115,-0.033,-0.018,-0.036,0.022,-0.197,-0.073,-0.018
"chr18-070","chr18",71000001,72000000,"chr18-070",0.052,-0.054,-0.062,-0.06,-0.028,0.023,-0.03,-0.034,-0.024
"chr18-071","chr18",72000001,72283353,"chr18-071",0.08,-0.048,-0.163,0.01,-0.015,0.034,0.074,0.002,-0.09
"chr18-072","chr18",72333354,73000000,"chr18-072",0.037,0.001,0.176,0.085,0.032,0.057,0.028,0.03,0.062
"chr18-073","chr18",73000001,74000000,"chr18-073",-0.055,0.017,0.011,-0.004,0.002,0.022,-0.09,-0.083,-0.02
"chr18-074","chr18",74000001,75000000,"chr18-074",0.238,0.067,0.152,0.127,0.055,0.083,0.21,0.125,0.078
"chr18-075","chr18",75000001,75721820,"chr18-075",-0.091,0.026,0.014,-0.037,0.013,0.014,-0.041,-0.012,0.025
"chr18-076","chr18",75771821,76000000,"chr18-076",0.072,0.075,0.298,0.261,0.083,0.115,0.247,0.166,0.157
"chr18-077","chr18",76000001,77000000,"chr18-077",0.139,0.058,0.275,0.158,0.053,0.071,0.188,0.123,0.1
"chr18-078","chr18",77000001,78000000,"chr18-078",0.319,0.09,0.404,0.264,0.088,0.118,0.247,0.236,0.133
"chr18-079","chr18",78000001,78017248,"chr18-079",0.282,-0.011,-0.003,0.224,0.011,0.046,0.091,0.208,0.029
"chr19-001","chr19",60001,1000000,"chr19-001",0.421,0.133,0.468,0.309,0.13,0.147,0.337,0.324,0.183
"chr19-002","chr19",1000001,2000000,"chr19-002",0.4,0.109,0.446,0.3,0.1,0.116,0.328,0.309,0.152
"chr19-003","chr19",2000001,3000000,"chr19-003",0.351,0.141,0.442,0.281,0.126,0.137,0.313,0.305,0.164
"chr19-004","chr19",3000001,4000000,"chr19-004",0.345,0.13,0.383,0.238,0.1,0.118,0.318,0.277,0.135
"chr19-005","chr19",4000001,5000000,"chr19-005",0.365,0.163,0.415,0.261,0.121,0.132,0.343,0.292,0.134
"chr19-006","chr19",5000001,6000000,"chr19-006",0.306,0.101,0.359,0.212,0.088,0.098,0.26,0.232,0.103
"chr19-007","chr19",6000001,7000000,"chr19-007",0.269,0.129,0.342,0.185,0.094,0.122,0.25,0.216,0.11
"chr19-008","chr19",7000001,7346004,"chr19-008",0.264,0.219,0.362,0.239,0.179,0.14,0.243,0.27,0.182
"chr19-009","chr19",7396005,8000000,"chr19-009",0.308,0.112,0.289,0.185,0.093,0.099,0.272,0.233,0.096
"chr19-010","chr19",8000001,8687198,"chr19-010",0.306,0.149,0.369,0.212,0.125,0.134,0.281,0.256,0.106
"chr19-011","chr19",8737199,9000000,"chr19-011",0.022,0.094,0.222,-0.031,0.079,0.061,0.06,0.099,0.08
"chr19-012","chr19",9000001,10000000,"chr19-012",0.304,0.149,0.341,0.235,0.098,0.087,0.218,0.22,0.11
"chr19-013","chr19",10000001,11000000,"chr19-013",0.327,0.126,0.321,0.2,0.098,0.113,0.293,0.245,0.079
"chr19-014","chr19",11000001,12000000,"chr19-014",0.34,0.131,0.318,0.217,0.12,0.126,0.292,0.244,0.093
"chr19-015","chr19",12000001,13000000,"chr19-015",0.352,0.115,0.281,0.221,0.103,0.109,0.282,0.249,0.092
"chr19-016","chr19",13000001,14000000,"chr19-016",0.36,0.126,0.301,0.208,0.104,0.112,0.312,0.23,0.11
"chr19-017","chr19",14000001,15000000,"chr19-017",0.301,0.122,0.255,0.202,0.116,0.112,0.275,0.24,0.1
"chr19-018","chr19",15000001,16000000,"chr19-018",0.156,0.094,0.243,0.101,0.05,0.06,0.189,0.128,0.059
"chr19-019","chr19",16000001,17000000,"chr19-019",0.233,0.107,0.305,0.172,0.099,0.086,0.266,0.201,0.085
"chr19-020","chr19",17000001,18000000,"chr19-020",0.322,0.125,0.31,0.2,0.105,0.104,0.298,0.254,0.103
"chr19-021","chr19",18000001,19000000,"chr19-021",0.33,0.104,0.291,0.209,0.101,0.109,0.29,0.25,0.096
"chr19-022","chr19",19000001,20000000,"chr19-022",0.283,0.099,0.293,0.198,0.083,0.095,0.242,0.238,0.086
"chr19-023","chr19",20000001,20523415,"chr19-023",0.326,0.103,0.334,0.258,0.072,0.065,0.173,0.208,0.08
"chr19-024","chr19",20573416,21000000,"chr19-024",0.064,0.113,0.46,0.255,0.027,-0.082,0.074,0.173,0.109
"chr19-025","chr19",21000001,22000000,"chr19-025",0.355,0.132,0.497,0.337,0.104,0.054,0.209,0.261,0.1
"chr19-026","chr19",22000001,23000000,"chr19-026",0.215,0.063,0.366,0.159,0.032,0.045,0.125,0.18,0.049
"chr19-027","chr19",23000001,24000000,"chr19-027",0.295,0.127,0.433,0.223,0.059,0.027,0.196,0.207,0.063
"chr19-028","chr19",24000001,24631782,"chr19-028",0.171,0.049,0.229,0.152,-0.012,0.069,0.036,0.117,-0.003
"chr19-029","chr19",27731783,28000000,"chr19-029",0.22,0.204,0.711,0.331,0.16,-0.253,-0.134,0.154,0.241
"chr19-030","chr19",28000001,29000000,"chr19-030",-0.067,-0.076,-0.003,-0.086,-0.052,-0.034,-0.35,-0.061,-0.034
"chr19-031","chr19",29000001,30000000,"chr19-031",-0.041,-0.01,-0.047,-0.06,0.016,0.016,-0.271,-0.055,-0.044
"chr19-032","chr19",30000001,31000000,"chr19-032",0.16,0.04,0.131,0.068,0.055,0.055,-0.073,0.123,0.046
"chr19-033","chr19",31000001,32000000,"chr19-033",0.04,0.03,0.045,0.026,0.012,0.007,-0.207,0.012,-0.003
"chr19-034","chr19",32000001,33000000,"chr19-034",0.022,0.039,0.034,-0.006,0.018,0.029,-0.275,-0.018,-0.028
"chr19-035","chr19",33000001,34000000,"chr19-035",0.203,0.112,0.276,0.172,0.075,0.085,-0.001,0.202,0.085
"chr19-036","chr19",34000001,35000000,"chr19-036",0.15,0.067,0.162,0.073,0.056,0.08,-0.03,0.136,0.036
"chr19-037","chr19",35000001,36000000,"chr19-037",0.162,0.026,0.138,0.061,0.016,0.045,0.025,0.092,0.001
"chr19-038","chr19",36000001,37000000,"chr19-038",0.297,0.074,0.224,0.126,0.07,0.083,0.077,0.19,0.05
"chr19-039","chr19",37000001,38000000,"chr19-039",0.335,0.086,0.236,0.178,0.065,0.089,-0.025,0.192,0.096
"chr19-040","chr19",38000001,39000000,"chr19-040",0.242,0.109,0.323,0.172,0.084,0.08,0.035,0.203,0.085
"chr19-041","chr19",39000001,40000000,"chr19-041",0.283,0.095,0.283,0.146,0.079,0.101,0.078,0.213,0.065
"chr19-042","chr19",40000001,41000000,"chr19-042",0.222,0.082,0.194,0.133,0.075,0.07,-0.016,0.164,0.057
"chr19-043","chr19",41000001,42000000,"chr19-043",0.31,0.091,0.285,0.194,0.089,0.073,0.066,0.219,0.084
"chr19-044","chr19",42000001,43000000,"chr19-044",0.235,0.056,0.186,0.123,0.043,0.061,0.029,0.156,0.048
"chr19-045","chr19",43000001,44000000,"chr19-045",-0.031,0.059,0.135,-0.051,-0.016,-0.048,-0.192,0.028,-0.009
"chr19-046","chr19",44000001,45000000,"chr19-046",0.176,0.066,0.127,0.113,0.058,0.045,-0.13,0.109,0.051
"chr19-047","chr19",45000001,46000000,"chr19-047",0.314,0.142,0.325,0.21,0.11,0.106,0.117,0.241,0.112
"chr19-048","chr19",46000001,47000000,"chr19-048",0.295,0.084,0.267,0.18,0.091,0.102,0.08,0.224,0.074
"chr19-049","chr19",47000001,48000000,"chr19-049",0.337,0.146,0.355,0.238,0.145,0.137,0.133,0.262,0.135
"chr19-050","chr19",48000001,49000000,"chr19-050",0.324,0.153,0.43,0.251,0.124,0.101,0.089,0.269,0.116
"chr19-051","chr19",49000001,50000000,"chr19-051",0.34,0.113,0.322,0.215,0.099,0.102,0.165,0.238,0.115
"chr19-052","chr19",50000001,51000000,"chr19-052",0.353,0.095,0.316,0.211,0.086,0.095,0.125,0.236,0.081
"chr19-053","chr19",51000001,52000000,"chr19-053",0.212,0.078,0.228,0.092,0.041,0.066,-0.017,0.149,0.069
"chr19-054","chr19",52000001,53000000,"chr19-054",0.174,0.086,0.152,0.119,0.057,0.036,-0.169,0.126,0.041
"chr19-055","chr19",53000001,54000000,"chr19-055",0.215,0.102,0.343,0.195,0.087,0.037,-0.082,0.183,0.104
"chr19-056","chr19",54000001,55000000,"chr19-056",0.207,0.128,0.306,0.144,0.084,0.096,0.016,0.218,0.085
"chr19-057","chr19",55000001,56000000,"chr19-057",0.283,0.094,0.256,0.155,0.065,0.102,0.06,0.198,0.087
"chr19-058","chr19",56000001,57000000,"chr19-058",0.26,0.101,0.291,0.203,0.089,0.09,-0.005,0.227,0.102
"chr19-059","chr19",57000001,58000000,"chr19-059",0.177,0.043,0.136,0.113,0.038,0.073,-0.066,0.131,0.025
"chr19-060","chr19",58000001,59000000,"chr19-060",0.334,0.044,0.237,0.165,0.055,0.081,0.054,0.202,0.058
"chr19-061","chr19",59000001,59118983,"chr19-061",0.429,-0.04,0.181,0.194,0.036,0.062,0.163,0.237,0.069
"chr20-001","chr20",60001,1000000,"chr20-001",0.181,0.089,0.174,0.127,0.056,0.053,0.176,0.142,0.052
"chr20-002","chr20",1000001,2000000,"chr20-002",-0.014,-0.013,-0.076,-0.061,-0.007,-0.021,0.08,-0.032,-0.065
"chr20-003","chr20",2000001,3000000,"chr20-003",0.148,0.004,0.001,0.038,0.012,0.021,0.127,0.078,0.002
"chr20-004","chr20",3000001,4000000,"chr20-004",0.291,0.103,0.287,0.187,0.1,0.09,0.26,0.204,0.077
"chr20-005","chr20",4000001,5000000,"chr20-005",0.091,0.052,0.051,0.038,0.036,0.016,0.112,0.012,0.023
"chr20-006","chr20",5000001,6000000,"chr20-006",0.027,0.053,0.094,0.063,0.036,0.046,0.072,0.072,0.05
"chr20-007","chr20",6000001,7000000,"chr20-007",-0.203,-0.022,-0.103,-0.153,-0.017,-0.04,-0.12,-0.151,-0.086
"chr20-008","chr20",7000001,8000000,"chr20-008",-0.428,-0.15,-0.296,-0.233,-0.093,-0.087,-0.397,-0.297,-0.149
"chr20-009","chr20",8000001,9000000,"chr20-009",-0.043,-0.123,-0.084,-0.109,-0.044,-0.035,-0.163,-0.084,-0.052
"chr20-010","chr20",9000001,10000000,"chr20-010",-0.265,-0.067,-0.184,-0.095,-0.091,-0.028,-0.126,-0.11,-0.09
"chr20-011","chr20",10000001,11000000,"chr20-011",-0.101,-0.049,-0.106,-0.062,-0.004,-0.013,-0.035,-0.053,-0.051
"chr20-012","chr20",11000001,12000000,"chr20-012",-0.204,-0.073,-0.123,-0.121,-0.023,-0.033,-0.194,-0.117,-0.044
"chr20-013","chr20",12000001,13000000,"chr20-013",-0.404,-0.108,-0.395,-0.281,-0.081,-0.074,-0.317,-0.292,-0.178
"chr20-014","chr20",13000001,14000000,"chr20-014",-0.013,-0.002,-0.01,0.028,-0.003,0.021,0.003,0.071,0.003
"chr20-015","chr20",14000001,15000000,"chr20-015",-0.259,-0.072,-0.208,-0.072,-0.009,-0.023,-0.242,-0.031,-0.018
"chr20-016","chr20",15000001,16000000,"chr20-016",-0.248,-0.081,-0.2,-0.161,-0.047,-0.076,-0.38,-0.163,-0.05
"chr20-017","chr20",16000001,17000000,"chr20-017",-0.051,-0.048,-0.184,-0.084,-0.004,-0.001,-0.091,-0.065,-0.09
"chr20-018","chr20",17000001,18000000,"chr20-018",0.127,0.023,-0.019,-0.014,0.028,0.036,0.134,0.039,-0.016
"chr20-019","chr20",18000001,19000000,"chr20-019",-0.01,-0.004,-0.082,0.005,0.013,0.028,0.045,0.059,-0.003
"chr20-020","chr20",19000001,20000000,"chr20-020",-0.022,0.017,-0.071,0.033,0.007,-0.016,0.063,0.019,-0.009
"chr20-021","chr20",20000001,21000000,"chr20-021",-0.075,-0.02,-0.036,-0.055,0.012,0.017,-0.034,-0.044,0.01
"chr20-022","chr20",21000001,22000000,"chr20-022",0.176,0.015,0.108,0.073,0.023,0.046,0.104,0.089,0.035
"chr20-023","chr20",22000001,23000000,"chr20-023",-0.173,-0.047,-0.096,-0.16,-0.058,-0.028,-0.051,-0.103,-0.08
"chr20-024","chr20",23000001,24000000,"chr20-024",0.033,-0.025,-0.016,-0.02,-0.002,0.004,0.113,-0.018,0.002
"chr20-025","chr20",24000001,25000000,"chr20-025",0.013,0,-0.002,-0.039,-0.01,-0.005,0.081,-0.035,-0.034
"chr20-026","chr20",25000001,26000000,"chr20-026",0.223,0.054,0.181,0.127,0.071,0.078,0.214,0.155,0.043
"chr20-027","chr20",26000001,26319569,"chr20-027",-0.236,-0.172,0.031,-0.013,-0.006,-0.073,-0.052,-0.005,0.008
"chr20-028","chr20",29419570,29653908,"chr20-028",0.035,0.051,0.356,0.154,0.018,-0.089,-0.056,0.149,0.17
"chr20-029","chr20",29803909,30000000,"chr20-029",-0.594,-0.033,-0.386,-0.467,-0.102,-0.14,-0.334,-0.222,-0.1
"chr20-030","chr20",30000001,31000000,"chr20-030",0.129,0.072,0.125,0.076,0.07,0.049,0.15,0.118,0.018
"chr20-031","chr20",31000001,32000000,"chr20-031",0.01,0.053,-0.001,-0.032,0.05,0.04,0.134,0.023,-0.015
"chr20-032","chr20",32000001,33000000,"chr20-032",0.195,0.095,0.179,0.115,0.092,0.073,0.169,0.151,0.057
"chr20-033","chr20",33000001,34000000,"chr20-033",0.182,0.073,0.112,0.103,0.052,0.05,0.15,0.128,0.048
"chr20-034","chr20",34000001,34897085,"chr20-034",0.093,0.086,0.067,0.063,0.049,0.072,0.138,0.111,0.035
"chr20-035","chr20",34947086,35000000,"chr20-035",0.03,0.057,0.011,0.034,0.045,0.039,0.21,0.074,0.012
"chr20-036","chr20",35000001,36000000,"chr20-036",0.189,0.097,0.111,0.084,0.092,0.093,0.227,0.15,0.037
"chr20-037","chr20",36000001,37000000,"chr20-037",0.087,0.028,0.006,0.029,0.024,0.036,0.121,0.034,0.01
"chr20-038","chr20",37000001,38000000,"chr20-038",-0.011,0.014,-0.019,-0.033,-0.006,0.019,0.082,0.012,-0.035
"chr20-039","chr20",38000001,39000000,"chr20-039",-0.397,-0.074,-0.306,-0.253,-0.065,-0.042,-0.305,-0.253,-0.097
"chr20-040","chr20",39000001,40000000,"chr20-040",0.022,0.019,0.079,0.043,0.026,0.003,0.115,0.054,0.002
"chr20-041","chr20",40000001,41000000,"chr20-041",-0.155,-0.002,-0.07,-0.07,-0.033,-0.008,-0.031,-0.07,-0.036
"chr20-042","chr20",41000001,42000000,"chr20-042",-0.288,-0.003,-0.138,-0.167,-0.044,-0.023,-0.155,-0.135,-0.057
"chr20-043","chr20",42000001,43000000,"chr20-043",0.086,0.045,0.083,0.022,0.032,0.042,0.108,0.066,0.014
"chr20-044","chr20",43000001,44000000,"chr20-044",0.063,0.036,0.054,-0.002,0.021,0.017,0.094,0.028,-0.022
"chr20-045","chr20",44000001,45000000,"chr20-045",0.165,0.018,0.077,0.044,0.022,0.045,0.16,0.078,0.004
"chr20-046","chr20",45000001,46000000,"chr20-046",0.006,0.047,-0.018,-0.004,0.033,-0.001,0.048,0.004,-0.001
"chr20-047","chr20",46000001,47000000,"chr20-047",0.178,0.062,0.073,0.019,0.065,0.064,0.149,0.06,0.033
"chr20-048","chr20",47000001,48000000,"chr20-048",0.117,0.07,0.142,0.074,0.062,0.047,0.114,0.084,0.024
"chr20-049","chr20",48000001,49000000,"chr20-049",0.227,0.093,0.147,0.111,0.079,0.064,0.226,0.133,0.053
"chr20-050","chr20",49000001,50000000,"chr20-050",0.129,0.07,0.067,0.043,0.048,0.048,0.143,0.064,0.017
"chr20-051","chr20",50000001,51000000,"chr20-051",0.147,0.111,0.228,0.132,0.101,0.094,0.146,0.153,0.088
"chr20-052","chr20",51000001,52000000,"chr20-052",-0.22,-0.055,-0.196,-0.123,-0.067,-0.062,-0.241,-0.151,-0.053
"chr20-053","chr20",52000001,53000000,"chr20-053",-0.042,0.099,0.104,0.081,0.079,0.076,0.038,0.118,0.092
"chr20-054","chr20",53000001,54000000,"chr20-054",-0.243,-0.073,-0.031,-0.191,-0.061,-0.023,-0.161,-0.143,-0.052
"chr20-055","chr20",54000001,55000000,"chr20-055",0.063,0.025,0.101,0,-0.023,0.024,0.011,0.014,0
"chr20-056","chr20",55000001,56000000,"chr20-056",0.01,0.045,0.076,0.046,0.037,0.041,0.098,0.067,0.028
"chr20-057","chr20",56000001,57000000,"chr20-057",0.064,-0.009,0.046,0.026,-0.003,0.005,0.156,0.008,-0.036
"chr20-058","chr20",57000001,58000000,"chr20-058",0.178,0.028,0.157,0.098,0.031,0.038,0.12,0.106,0.029
"chr20-059","chr20",58000001,59000000,"chr20-059",-0.02,-0.007,-0.027,-0.029,-0.006,-0.001,0.048,-0.008,-0.025
"chr20-060","chr20",59000001,60000000,"chr20-060",-0.002,0.002,0.004,-0.027,0.005,0.007,0.031,-0.066,-0.02
"chr20-061","chr20",60000001,61000000,"chr20-061",0.231,0.043,0.283,0.16,0.052,0.082,0.212,0.172,0.083
"chr20-062","chr20",61000001,61091437,"chr20-062",0.279,0.031,0.265,0.205,0.057,0.151,0.227,0.214,0.105
"chr20-063","chr20",61141438,61213369,"chr20-063",0.189,-0.083,0.05,0.072,-0.022,0.071,0.2,0.105,0.019
"chr20-064","chr20",61263370,62000000,"chr20-064",0.281,0.034,0.23,0.136,0.035,0.118,0.238,0.205,0.084
"chr20-065","chr20",62000001,62965520,"chr20-065",0.334,0.054,0.292,0.204,0.071,0.127,0.28,0.249,0.111
"chr21-001","chr21",10697897,11000000,"chr21-001",-0.241,0.043,0.076,0.046,-0.03,-0.108,-0.151,-0.202,0.134
"chr21-002","chr21",11000001,11188129,"chr21-002",-0.144,0.115,0.309,0.066,0.108,0.076,-0.227,-0.007,0.081
"chr21-003","chr21",14338130,15000000,"chr21-003",0.066,0.005,0.223,0.086,-0.104,-0.031,0.039,0.022,0.028
"chr21-004","chr21",15000001,16000000,"chr21-004",0.025,-0.035,0.206,0.121,-0.005,0,-0.001,0.08,0.046
"chr21-005","chr21",16000001,17000000,"chr21-005",-0.179,-0.065,-0.07,-0.13,-0.005,-0.018,-0.187,-0.106,-0.011
"chr21-006","chr21",17000001,18000000,"chr21-006",-0.067,-0.097,-0.035,0.009,0.007,-0.043,-0.055,-0.092,0.02
"chr21-007","chr21",18000001,19000000,"chr21-007",-0.007,0.04,0.08,0.076,0.06,0.078,0.01,0.108,0.106
"chr21-008","chr21",19000001,20000000,"chr21-008",-0.273,-0.111,-0.181,-0.141,-0.028,-0.035,-0.176,-0.107,-0.072
"chr21-009","chr21",20000001,21000000,"chr21-009",-0.305,-0.22,-0.232,-0.218,-0.055,-0.033,-0.332,-0.071,-0.045
"chr21-010","chr21",21000001,22000000,"chr21-010",-0.277,-0.127,-0.118,-0.217,-0.025,-0.061,-0.071,-0.162,-0.1
"chr21-011","chr21",22000001,23000000,"chr21-011",-0.211,-0.094,-0.086,-0.078,0,-0.054,-0.184,-0.024,0.008
"chr21-012","chr21",23000001,24000000,"chr21-012",-0.466,-0.133,-0.097,-0.147,-0.062,-0.056,-0.371,-0.144,-0.055
"chr21-013","chr21",24000001,25000000,"chr21-013",-0.235,-0.028,-0.139,-0.117,0.01,0.065,-0.234,0.006,0.027
"chr21-014","chr21",25000001,26000000,"chr21-014",-0.355,-0.171,-0.173,-0.229,-0.088,0,-0.303,-0.135,-0.056
"chr21-015","chr21",26000001,27000000,"chr21-015",-0.15,-0.059,-0.06,-0.064,0.014,0.008,-0.139,-0.07,0.045
"chr21-016","chr21",27000001,28000000,"chr21-016",-0.005,0.023,0.107,0.048,0.003,0.03,-0.015,0.042,0.052
"chr21-017","chr21",28000001,29000000,"chr21-017",0.18,-0.012,0.184,0.197,0.046,0.065,0.164,0.17,0.171
"chr21-018","chr21",29000001,30000000,"chr21-018",-0.135,-0.055,-0.029,-0.106,0.027,-0.042,-0.089,-0.048,0.001
"chr21-019","chr21",30000001,31000000,"chr21-019",-0.001,-0.006,0.013,0.037,0.023,0.016,-0.005,-0.011,0.033
"chr21-020","chr21",31000001,32000000,"chr21-020",-0.364,-0.163,-0.325,-0.239,-0.126,-0.106,-0.305,-0.231,-0.167
"chr21-021","chr21",32000001,33000000,"chr21-021",-0.101,0.02,0.044,-0.061,0.015,-0.005,-0.104,-0.011,0.004
"chr21-022","chr21",33000001,34000000,"chr21-022",0.201,0.079,0.162,0.142,0.081,0.05,0.165,0.133,0.065
"chr21-023","chr21",34000001,35000000,"chr21-023",0.133,0.059,0.15,0.078,0.075,0.059,0.129,0.136,0.074
"chr21-024","chr21",35000001,36000000,"chr21-024",-0.002,0.059,0.03,0.029,0.053,0.037,0.053,0.061,0.06
"chr21-025","chr21",36000001,37000000,"chr21-025",-0.167,-0.003,-0.055,-0.059,-0.018,-0.03,-0.064,-0.094,-0.039
"chr21-026","chr21",37000001,38000000,"chr21-026",0.071,0.098,0.147,0.106,0.093,0.081,0.105,0.115,0.048
"chr21-027","chr21",38000001,39000000,"chr21-027",0.208,0.05,0.155,0.14,0.063,0.092,0.139,0.13,0.066
"chr21-028","chr21",39000001,40000000,"chr21-028",-0.12,-0.046,-0.076,-0.106,-0.023,-0.054,-0.067,-0.113,-0.048
"chr21-029","chr21",40000001,41000000,"chr21-029",0.121,0.05,0.082,0.063,0.034,0.057,0.115,0.06,0.03
"chr21-030","chr21",41000001,42000000,"chr21-030",-0.001,0.001,0.063,0.039,-0.058,-0.036,-0.044,-0.041,-0.017
"chr21-031","chr21",42000001,42955559,"chr21-031",0.064,0.018,0.08,0.008,0.006,0.03,0.116,0.013,0.003
"chr21-032","chr21",43005560,44000000,"chr21-032",0.09,0.048,0.069,0.032,0.028,0.054,0.129,0.049,0.034
"chr21-033","chr21",44000001,44632664,"chr21-033",0.247,0.077,0.284,0.149,0.073,0.102,0.208,0.185,0.078
"chr21-034","chr21",44682665,45000000,"chr21-034",0.236,0.018,0.255,0.15,0.041,0.099,0.264,0.143,0.056
"chr21-035","chr21",45000001,46000000,"chr21-035",0.257,0.066,0.289,0.175,0.07,0.116,0.259,0.2,0.107
"chr21-036","chr21",46000001,47000000,"chr21-036",0.263,0.024,0.248,0.158,0.031,0.105,0.229,0.166,0.064
"chr21-037","chr21",47000001,48000000,"chr21-037",0.336,0.048,0.311,0.24,0.086,0.124,0.277,0.235,0.132
"chr21-038","chr21",48000001,48119895,"chr21-038",0.209,-0.043,0.093,0.141,0.031,0.072,0.204,0.12,0.042
"chr22-001","chr22",16050001,16697850,"chr22-001",-0.161,-0.078,0.188,-0.002,-0.158,-0.233,-0.307,-0.202,0.128
"chr22-002","chr22",16847851,18000000,"chr22-002",0.053,0.1,0.236,0.104,0.048,0.037,0.062,0.119,0.08
"chr22-003","chr22",18000001,19000000,"chr22-003",0.164,0.081,0.166,0.09,0.09,0.074,0.195,0.119,0.055
"chr22-004","chr22",19000001,20000000,"chr22-004",0.218,0.017,0.2,0.088,0.022,0.073,0.211,0.155,0.043
"chr22-005","chr22",20000001,20509431,"chr22-005",0.286,-0.025,0.173,0.151,0.043,0.081,0.231,0.182,0.069
"chr22-006","chr22",20609432,21000000,"chr22-006",0.213,0.082,0.245,0.184,0.078,0.074,0.198,0.176,0.075
"chr22-007","chr22",21000001,22000000,"chr22-007",0.239,0.045,0.185,0.104,0.065,0.074,0.168,0.154,0.053
"chr22-008","chr22",22000001,23000000,"chr22-008",0.107,0.042,0.097,0.035,0.03,0.034,0.138,0.071,0.019
"chr22-009","chr22",23000001,24000000,"chr22-009",0.027,-0.014,0.014,-0.055,-0.017,0.005,0.094,0.006,-0.024
"chr22-010","chr22",24000001,25000000,"chr22-010",0.186,0.029,0.16,0.109,0.044,0.053,0.222,0.13,0.009
"chr22-011","chr22",25000001,26000000,"chr22-011",0.041,0.076,0.145,0.042,0.051,0.043,0.089,0.084,0.015
"chr22-012","chr22",26000001,27000000,"chr22-012",-0.015,0.071,-0.021,-0.014,0.03,0.031,-0.002,0.013,-0.013
"chr22-013","chr22",27000001,28000000,"chr22-013",-0.049,-0.014,-0.148,-0.107,-0.022,-0.012,-0.034,-0.077,-0.063
"chr22-014","chr22",28000001,29000000,"chr22-014",0.026,-0.019,-0.087,-0.053,0.019,0.029,0.04,-0.025,-0.016
"chr22-015","chr22",29000001,30000000,"chr22-015",0.235,0.092,0.172,0.153,0.079,0.086,0.204,0.195,0.088
"chr22-016","chr22",30000001,31000000,"chr22-016",0.114,0.041,0.097,0.044,0.051,0.05,0.159,0.118,0.026
"chr22-017","chr22",31000001,32000000,"chr22-017",0.205,0.059,0.121,0.112,0.065,0.065,0.234,0.148,0.042
"chr22-018","chr22",32000001,33000000,"chr22-018",0.022,0.067,0.044,0.05,0.045,0.065,0.126,0.08,0.017
"chr22-019","chr22",33000001,34000000,"chr22-019",-0.119,0.03,-0.107,-0.078,-0.013,-0.018,-0.051,-0.092,-0.06
"chr22-020","chr22",34000001,35000000,"chr22-020",-0.024,0.046,-0.128,-0.039,0.027,0.052,-0.134,-0.066,0.01
"chr22-021","chr22",35000001,36000000,"chr22-021",0.119,0.067,0.028,0.013,0.054,0.039,0.13,0.052,-0.002
"chr22-022","chr22",36000001,37000000,"chr22-022",0.184,0.084,0.087,0.069,0.064,0.051,0.196,0.102,0.045
"chr22-023","chr22",37000001,38000000,"chr22-023",0.168,0.045,0.09,0.054,0.033,0.06,0.203,0.098,0.03
"chr22-024","chr22",38000001,39000000,"chr22-024",0.329,0.094,0.221,0.182,0.093,0.115,0.284,0.223,0.085
"chr22-025","chr22",39000001,40000000,"chr22-025",0.279,0.077,0.156,0.117,0.076,0.067,0.249,0.166,0.059
"chr22-026","chr22",40000001,41000000,"chr22-026",0.034,0.06,0.14,0.071,0.041,0.063,0.099,0.102,0.051
"chr22-027","chr22",41000001,42000000,"chr22-027",0.256,0.086,0.212,0.157,0.107,0.105,0.254,0.206,0.074
"chr22-028","chr22",42000001,43000000,"chr22-028",0.216,0.051,0.165,0.119,0.076,0.082,0.204,0.145,0.047
"chr22-029","chr22",43000001,44000000,"chr22-029",0.184,0.072,0.193,0.116,0.069,0.092,0.222,0.158,0.055
"chr22-030","chr22",44000001,45000000,"chr22-030",0.157,0.007,0.033,0.036,0.013,0.056,0.198,0.053,0.006
"chr22-031","chr22",45000001,46000000,"chr22-031",0.191,0.082,0.202,0.146,0.046,0.096,0.203,0.151,0.068
"chr22-032","chr22",46000001,47000000,"chr22-032",0.285,0.056,0.225,0.151,0.056,0.105,0.239,0.18,0.064
"chr22-033","chr22",47000001,48000000,"chr22-033",0.232,0.062,0.225,0.143,0.056,0.114,0.229,0.176,0.061
"chr22-034","chr22",48000001,49000000,"chr22-034",0.103,-0.011,0.131,0.035,-0.003,0.03,0.127,0.077,0.011
"chr22-035","chr22",49000001,50000000,"chr22-035",0.095,0.018,0.155,0.072,0.016,0.076,0.159,0.084,0.027
"chr22-036","chr22",50000001,50364777,"chr22-036",0.325,0.069,0.317,0.234,0.093,0.142,0.253,0.249,0.155
"chr22-037","chr22",50414778,51000000,"chr22-037",0.352,0.071,0.369,0.243,0.07,0.112,0.306,0.282,0.141
"chr22-038","chr22",51000001,51244566,"chr22-038",0.236,0.008,0.185,0.152,0.028,0.057,0.242,0.184,0.03
