"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr18-0124","chr18",14550001,14925000,"chr18-0124",0.149,-0.106,-0.27,-0.239,-0.101,-0.072,-0.012,-0.045,-0.082
"chr18-0125","chr18",14925001,15000000,"chr18-0125",-0.305,-0.047,-0.131,-0.071,-0.075,-0.124,-0.135,-0.15,-0.14
"chr18-0126","chr18",15000001,15410898,"chr18-0126",-0.076,-0.016,0.385,0.113,-0.059,-0.081,-0.148,0.089,0.114
"chr18-0127","chr18",18510899,18675000,"chr18-0127",-0.091,0.19,0.671,0.092,0.097,-0.168,-0.217,0.055,0.238
"chr18-0128","chr18",18675001,18750000,"chr18-0128",0.129,-0.028,-0.157,-0.005,0.085,0.161,0.203,0.15,0.075
"chr18-0129","chr18",18750001,18825000,"chr18-0129",0.321,0.016,0.161,-0.004,0.04,0.058,-0.055,0.156,0.082
"chr18-0130","chr18",18825001,19125000,"chr18-0130",-0.417,0.058,-0.096,-0.025,0.031,0.062,-0.284,-0.054,0.066
"chr18-0131","chr18",19125001,19275000,"chr18-0131",0.235,0.171,0.427,0.207,0.104,0.103,0.076,0.234,0.097
"chr18-0132","chr18",19275001,19350000,"chr18-0132",0.007,0.02,-0.028,-0.041,-0.009,0.007,-0.156,0.006,-0.005
"chr18-0133","chr18",19350001,19425000,"chr18-0133",-0.296,-0.282,-0.221,-0.088,0.045,-0.053,-0.284,-0.11,-0.018
"chr18-0134","chr18",19425001,19500000,"chr18-0134",-0.174,0.048,0.482,0.152,0.035,0.006,-0.047,0.056,-0.045
"chr18-0135","chr18",19500001,19650000,"chr18-0135",-0.174,0.174,0.135,0.04,0.051,0.065,-0.053,-0.046,0.075
"chr18-0136","chr18",19650001,19725000,"chr18-0136",-0.312,0.049,-0.019,-0.111,0.003,-0.003,-0.138,-0.033,-0.084
"chr18-0137","chr18",19725001,19800000,"chr18-0137",0.297,0.087,0.274,0.202,0.099,0.064,0.174,0.152,0.1
"chr18-0138","chr18",19800001,19875000,"chr18-0138",-0.207,0.178,0.085,0.019,0.068,0.077,-0.217,-0.04,0.178
"chr18-0139","chr18",19875001,19950000,"chr18-0139",-0.08,0.016,-0.289,-0.075,0.013,-0.049,0.006,-0.093,-0.061
"chr18-0140","chr18",19950001,20025000,"chr18-0140",-0.202,0.065,0.113,-0.053,-0.015,-0.028,-0.212,-0.084,-0.023
"chr18-0141","chr18",20025001,20250000,"chr18-0141",-0.326,-0.051,-0.135,-0.193,-0.034,-0.111,-0.098,-0.154,-0.065
"chr18-0142","chr18",20250001,20475000,"chr18-0142",-0.384,-0.161,-0.386,-0.234,-0.016,-0.097,-0.347,-0.252,-0.154
"chr18-0143","chr18",20475001,20550000,"chr18-0143",0.149,-0.014,-0.193,0.125,0.022,-0.002,0.035,0.106,0.015
"chr18-0144","chr18",20550001,20700000,"chr18-0144",-0.295,0.165,0.198,0.149,0.109,0.145,-0.067,-0.014,0.177
"chr18-0145","chr18",20700001,20775000,"chr18-0145",0.236,0.086,0.067,0.024,0.103,0.051,0.098,0.126,-0.013
"chr18-0146","chr18",20775001,20850000,"chr18-0146",0.061,0.038,0.089,0.023,0.05,-0.085,-0.011,-0.019,-0.048
"chr18-0147","chr18",20850001,21000000,"chr18-0147",-0.254,0.138,-0.108,-0.01,0.088,0.065,-0.156,0.032,0.055
"chr18-0148","chr18",21000001,21075000,"chr18-0148",0.154,0.132,0.161,0.166,0.097,0.034,0.096,0.156,0.094
"chr18-0149","chr18",21075001,21150000,"chr18-0149",-0.052,0.074,0.242,0.116,0.084,0.066,-0.028,0.095,0.084
"chr18-0150","chr18",21150001,21225000,"chr18-0150",0.106,0.09,0.095,0.006,0.081,0.065,0.031,0.046,-0.057
"chr18-0151","chr18",21225001,21300000,"chr18-0151",0.113,0.107,0.138,0.186,0.059,0.076,0.131,0.23,0.09
"chr18-0152","chr18",21300001,21450000,"chr18-0152",-0.411,-0.101,-0.441,-0.281,-0.113,-0.1,-0.295,-0.221,-0.155
"chr18-0153","chr18",21450001,21525000,"chr18-0153",-0.338,0.071,0.103,0.026,0.005,-0.045,0.003,-0.048,-0.066
"chr18-0154","chr18",21525001,21675000,"chr18-0154",-0.11,0.034,0.058,-0.025,0.062,0.04,0.037,0.056,0.101
"chr18-0155","chr18",21675001,21750000,"chr18-0155",-0.181,-0.064,-0.193,-0.052,-0.002,0.035,0.009,0.037,-0.092
"chr18-0156","chr18",21750001,21825000,"chr18-0156",-0.129,0.149,0.394,0.136,0.041,-0.005,0.041,0.172,0.035
"chr18-0157","chr18",21825001,21975000,"chr18-0157",-0.068,0.066,0.09,0.041,-0.017,0.029,-0.304,0.088,0.09
"chr18-0158","chr18",21975001,22050000,"chr18-0158",0.229,0.129,0.225,0.278,0.144,0.1,0.241,0.215,0.154
"chr18-0159","chr18",22050001,22275000,"chr18-0159",-0.466,-0.087,-0.484,-0.4,-0.085,-0.038,-0.323,-0.303,-0.177
"chr18-0160","chr18",22275001,22650000,"chr18-0160",-0.393,-0.034,-0.421,-0.318,-0.01,-0.047,-0.315,-0.209,-0.174
"chr18-0161","chr18",22650001,22875000,"chr18-0161",-0.343,-0.131,-0.401,-0.273,-0.044,-0.119,-0.224,-0.125,-0.116
"chr18-0162","chr18",22875001,22950000,"chr18-0162",0.362,0.322,0.559,0.473,0.099,0.078,0.165,0.426,0.31
"chr18-0163","chr18",22950001,23625000,"chr18-0163",-0.646,-0.129,-0.32,-0.302,-0.2,-0.172,-0.579,-0.263,-0.162
"chr18-0164","chr18",23625001,23700000,"chr18-0164",0.175,-0.079,0.003,0.109,-0.062,0.065,0.033,0.031,-0.008
"chr18-0165","chr18",23700001,23775000,"chr18-0165",0.179,0.249,0.767,0.342,0.142,0.144,0.087,0.372,0.266
"chr18-0166","chr18",23775001,23850000,"chr18-0166",0.175,0.076,0.186,0.196,0.115,0.148,-0.059,0.204,0.189
"chr18-0167","chr18",23850001,24000000,"chr18-0167",-0.051,0.127,0.197,0.188,0.122,0.129,-0.122,0.131,0.11
"chr18-0168","chr18",24000001,24075000,"chr18-0168",-0.176,0,-0.268,-0.23,0.002,-0.083,-0.156,-0.186,-0.095
"chr18-0169","chr18",24075001,24150000,"chr18-0169",0.244,0,0.178,0.158,0.052,0.139,0.146,0.161,0.061
"chr18-0170","chr18",24150001,24225000,"chr18-0170",-0.349,-0.064,0.141,-0.138,-0.085,-0.15,-0.256,-0.173,-0.069
"chr18-0171","chr18",24225001,24300000,"chr18-0171",-0.235,0.039,-0.081,0.029,0.08,-0.017,-0.328,-0.048,-0.011
"chr18-0172","chr18",24300001,24450000,"chr18-0172",-0.171,-0.034,-0.156,-0.07,-0.03,-0.081,-0.283,-0.15,-0.017
"chr18-0173","chr18",24450001,24750000,"chr18-0173",-0.389,-0.125,-0.266,-0.116,-0.035,0.011,-0.364,-0.112,-0.012
"chr18-0174","chr18",24750001,24825000,"chr18-0174",0.356,0.198,0.511,0.324,0.048,0.211,0.292,0.278,0.252
"chr18-0175","chr18",24825001,25500000,"chr18-0175",-0.546,-0.224,-0.495,-0.398,-0.166,-0.091,-0.511,-0.19,0.03
"chr18-0176","chr18",25500001,25725000,"chr18-0176",-0.494,-0.131,-0.462,-0.324,-0.098,-0.047,-0.409,-0.264,-0.072
"chr18-0177","chr18",25725001,25800000,"chr18-0177",0.264,0.11,0.106,0.179,0.063,0.02,-0.084,0.18,0.123
"chr18-0178","chr18",25800001,26325000,"chr18-0178",-0.645,-0.185,-0.24,-0.273,-0.152,-0.154,-0.541,-0.256,-0.124
"chr18-0179","chr18",26325001,27075000,"chr18-0179",-0.549,-0.185,-0.209,-0.257,-0.076,-0.099,-0.39,-0.147,-0.059
"chr18-0180","chr18",27075001,28575000,"chr18-0180",-0.469,-0.19,-0.393,-0.29,-0.13,-0.099,-0.474,-0.249,-0.005
"chr18-0181","chr18",28575001,28650000,"chr18-0181",0.191,-0.11,-0.094,-0.048,-0.035,0.013,0.091,0.016,-0.15
"chr18-0182","chr18",28650001,28725000,"chr18-0182",-0.141,-0.041,0.055,-0.054,-0.024,-0.032,-0.188,-0.038,0.006
"chr18-0183","chr18",28725001,28875000,"chr18-0183",-0.35,-0.025,-0.15,-0.204,-0.017,-0.073,-0.223,-0.226,-0.048
"chr18-0184","chr18",28875001,28950000,"chr18-0184",-0.49,-0.024,-0.25,-0.205,0.045,-0.021,-0.239,-0.25,0.021
"chr18-0185","chr18",28950001,29025000,"chr18-0185",-0.632,-0.174,-0.342,-0.366,-0.157,-0.147,-0.556,-0.261,-0.294
"chr18-0186","chr18",29025001,29100000,"chr18-0186",-0.308,-0.007,0.1,-0.029,0.016,0.042,-0.11,-0.024,-0.071
"chr18-0187","chr18",29100001,29175000,"chr18-0187",-0.437,-0.083,-0.105,-0.211,-0.058,-0.031,-0.429,-0.197,-0.071
"chr18-0188","chr18",29175001,29250000,"chr18-0188",-0.405,-0.073,0.105,-0.222,-0.108,-0.107,-0.505,-0.17,-0.065
"chr18-0189","chr18",29250001,29325000,"chr18-0189",-0.117,0.028,0.035,-0.048,-0.003,0.069,-0.24,0.026,-0.043
"chr18-0190","chr18",29325001,29475000,"chr18-0190",-0.271,0.028,0.149,-0.008,0.082,0.086,-0.162,-0.003,0.001
"chr18-0191","chr18",29475001,29550000,"chr18-0191",0.079,0.072,-0.012,0.042,0.1,0.101,0.136,0.137,0.054
"chr18-0192","chr18",29550001,29625000,"chr18-0192",-0.172,0.026,-0.277,-0.345,0.028,0.056,-0.245,-0.13,-0.131
"chr18-0193","chr18",29625001,29700000,"chr18-0193",0.168,0.138,0.26,0.125,0.116,0.122,0.052,0.224,0.174
"chr18-0194","chr18",29700001,30000000,"chr18-0194",-0.327,-0.042,-0.093,-0.195,-0.061,-0.105,-0.37,-0.16,0.024
"chr18-0195","chr18",30000001,30075000,"chr18-0195",0.106,0.051,0.148,0.177,0.04,0.029,0.008,0.14,0.086
"chr18-0196","chr18",30075001,30300000,"chr18-0196",-0.568,-0.103,-0.393,-0.318,-0.157,-0.117,-0.48,-0.229,-0.127
"chr18-0197","chr18",30300001,30375000,"chr18-0197",-0.084,-0.034,0,-0.066,-0.009,0.086,-0.197,0.119,0.043
"chr18-0198","chr18",30375001,30975000,"chr18-0198",-0.375,-0.164,-0.146,-0.174,-0.078,-0.032,-0.273,-0.155,-0.028
"chr18-0199","chr18",30975001,31050000,"chr18-0199",-0.216,-0.182,-0.294,-0.204,-0.143,-0.054,-0.317,-0.165,-0.139
"chr18-0200","chr18",31050001,31200000,"chr18-0200",0.686,0.046,0.052,0.199,0,0.115,0.332,0.229,0.275
"chr18-0201","chr18",31200001,31650000,"chr18-0201",-0.397,-0.116,-0.242,-0.118,-0.127,-0.089,-0.381,-0.197,-0.01
"chr18-0202","chr18",31650001,31800000,"chr18-0202",-0.283,-0.084,-0.116,-0.015,-0.08,-0.004,-0.325,-0.187,0.011
"chr18-0203","chr18",31800001,31875000,"chr18-0203",0.088,-0.18,-0.346,-0.12,-0.117,0,0.048,-0.047,-0.198
"chr18-0204","chr18",31875001,32100000,"chr18-0204",-0.078,0.043,-0.07,-0.158,-0.04,0.059,-0.056,-0.113,0.002
"chr18-0205","chr18",32100001,32325000,"chr18-0205",-0.351,-0.11,-0.212,-0.095,0.032,-0.023,-0.086,-0.148,0.061
"chr18-0206","chr18",32325001,32400000,"chr18-0206",-0.479,-0.122,-0.142,-0.173,-0.04,-0.133,-0.165,-0.137,0.017
"chr18-0207","chr18",32400001,32550000,"chr18-0207",-0.468,-0.148,-0.228,-0.161,-0.154,-0.13,-0.288,-0.226,-0.14
"chr18-0208","chr18",32550001,32625000,"chr18-0208",0.164,0.014,0.065,0.126,0.041,0.024,0.078,0.086,0.127
"chr18-0209","chr18",32625001,32775000,"chr18-0209",-0.351,-0.016,-0.175,-0.223,-0.001,-0.018,-0.271,-0.17,-0.083
"chr18-0210","chr18",32775001,32850000,"chr18-0210",0.194,0.044,0.332,0.244,0.019,-0.003,0.031,0.222,0.092
"chr18-0211","chr18",32850001,32925000,"chr18-0211",0.186,-0.039,-0.06,0.131,-0.001,-0.029,0.106,0.11,0.022
"chr18-0212","chr18",32925001,33000000,"chr18-0212",0.006,-0.043,-0.16,-0.163,-0.071,0.03,-0.236,-0.192,-0.144
"chr18-0213","chr18",33000001,33075000,"chr18-0213",-0.376,0,-0.308,-0.136,-0.007,0.008,-0.163,-0.203,-0.11
"chr18-0214","chr18",33075001,33150000,"chr18-0214",0.001,-0.049,-0.14,-0.071,-0.057,0.009,0.002,-0.028,-0.132
"chr18-0215","chr18",33150001,33225000,"chr18-0215",0.052,0.098,0.329,-0.008,0.086,0.045,0.009,0.007,0.036
"chr18-0216","chr18",33225001,33300000,"chr18-0216",-0.691,-0.114,-0.31,-0.248,-0.064,-0.073,-0.635,-0.241,-0.061
"chr18-0217","chr18",33300001,33525000,"chr18-0217",-0.337,-0.069,-0.169,-0.257,-0.061,0.008,-0.244,-0.32,-0.112
"chr18-0218","chr18",33525001,33600000,"chr18-0218",0.002,0.041,0.125,0.015,0.022,-0.002,0.046,0.123,0.04
"chr18-0219","chr18",33600001,33675000,"chr18-0219",-0.114,0.013,0.214,0.141,0.08,0.03,-0.017,0.11,-0.038
"chr18-0220","chr18",33675001,33750000,"chr18-0220",0.214,-0.037,0.031,0.047,0.028,0.05,0.04,0.204,0.017
"chr18-0221","chr18",33750001,33825000,"chr18-0221",0.105,-0.137,-0.219,-0.146,-0.068,-0.009,0.11,0.037,-0.116
"chr18-0222","chr18",33825001,33900000,"chr18-0222",-0.205,-0.042,-0.225,-0.096,0.028,-0.027,-0.015,0.059,-0.058
"chr18-0223","chr18",33900001,34050000,"chr18-0223",-0.428,-0.13,-0.464,-0.266,-0.097,-0.086,-0.37,-0.195,-0.146
"chr18-0224","chr18",34050001,34200000,"chr18-0224",-0.535,-0.132,-0.211,-0.322,-0.122,-0.113,-0.378,-0.377,-0.192
"chr18-0225","chr18",34200001,34275000,"chr18-0225",-0.308,-0.046,-0.158,-0.149,-0.035,-0.003,-0.228,-0.186,0.093
"chr18-0226","chr18",34275001,34350000,"chr18-0226",-0.009,0.022,-0.047,0.072,0.052,-0.028,0.025,0.017,0.058
"chr18-0227","chr18",34350001,34800000,"chr18-0227",0.093,0.004,0.044,0.007,0.046,-0.03,-0.013,0.107,0.028
"chr18-0228","chr18",34800001,34875000,"chr18-0228",-0.093,-0.001,0.019,-0.079,-0.023,-0.078,-0.084,-0.075,0.001
"chr18-0229","chr18",34875001,34950000,"chr18-0229",-0.175,-0.079,-0.242,-0.215,-0.053,-0.097,-0.008,-0.158,-0.131
"chr18-0230","chr18",34950001,35025000,"chr18-0230",-0.053,0.004,0.028,-0.096,0.049,-0.066,0.124,-0.047,-0.001
"chr18-0231","chr18",35025001,35100000,"chr18-0231",-0.156,-0.01,-0.274,-0.181,-0.055,-0.1,-0.066,-0.124,-0.166
"chr18-0232","chr18",35100001,35175000,"chr18-0232",0.099,-0.041,0.008,-0.088,-0.016,-0.028,0.001,0.068,-0.024
"chr18-0233","chr18",35175001,36450000,"chr18-0233",-0.646,-0.088,-0.249,-0.348,-0.08,-0.06,-0.44,-0.25,-0.137
"chr18-0234","chr18",36450001,36975000,"chr18-0234",-0.395,-0.109,-0.16,-0.235,-0.006,0.055,-0.44,-0.211,-0.111
"chr18-0235","chr18",36975001,37350000,"chr18-0235",-0.501,-0.128,-0.195,-0.345,-0.09,-0.089,-0.462,-0.164,-0.107
"chr18-0236","chr18",37350001,37650000,"chr18-0236",-0.21,-0.064,-0.24,-0.226,-0.065,-0.037,-0.306,-0.138,-0.067
"chr18-0237","chr18",37650001,38775000,"chr18-0237",-0.407,-0.168,-0.234,-0.333,-0.059,-0.041,-0.486,-0.199,0.028
"chr18-0238","chr18",38775001,39525000,"chr18-0238",-0.537,-0.054,-0.281,-0.34,-0.095,-0.12,-0.409,-0.276,-0.081
"chr18-0239","chr18",39525001,39600000,"chr18-0239",-0.075,0.062,0.045,0.075,0.066,-0.032,-0.108,0.148,0.081
"chr18-0240","chr18",39600001,40050000,"chr18-0240",-0.259,-0.083,-0.163,-0.173,-0.003,-0.02,-0.382,-0.035,0.032
"chr18-0241","chr18",40050001,40650000,"chr18-0241",-0.401,-0.229,-0.4,-0.38,-0.173,-0.107,-0.508,-0.274,-0.071
"chr18-0242","chr18",40650001,40875000,"chr18-0242",-0.362,0.003,-0.281,-0.113,-0.07,-0.111,-0.303,-0.111,0.016
"chr18-0243","chr18",40875001,41400000,"chr18-0243",-0.471,-0.347,-0.552,-0.379,-0.203,-0.105,-0.54,-0.323,-0.196
"chr18-0244","chr18",41400001,41850000,"chr18-0244",-0.263,-0.118,-0.21,-0.177,-0.012,-0.011,-0.303,-0.02,0.106
"chr18-0245","chr18",41850001,42225000,"chr18-0245",-0.45,-0.223,-0.502,-0.279,-0.155,-0.038,-0.47,-0.391,-0.118
"chr18-0246","chr18",42225001,42300000,"chr18-0246",0.159,0.22,0.179,0.244,0.126,0.076,0.13,0.235,0.303
"chr18-0247","chr18",42300001,42375000,"chr18-0247",-0.026,0,-0.195,-0.126,-0.002,-0.024,0.052,-0.145,-0.103
"chr18-0248","chr18",42375001,42525000,"chr18-0248",-0.402,-0.044,-0.375,-0.323,-0.069,-0.131,-0.33,-0.169,-0.16
"chr18-0249","chr18",42525001,42600000,"chr18-0249",-0.125,-0.158,-0.331,-0.255,-0.12,-0.116,-0.058,-0.289,-0.179
"chr18-0250","chr18",42600001,42675000,"chr18-0250",0.219,0.007,0.321,0.182,0.056,0.065,0.084,0.018,0.079
"chr18-0251","chr18",42675001,42825000,"chr18-0251",-0.559,-0.209,-0.422,-0.318,-0.054,-0.204,-0.315,-0.347,-0.232
"chr18-0252","chr18",42825001,42975000,"chr18-0252",-0.348,-0.059,-0.11,-0.132,-0.058,-0.076,-0.297,-0.198,-0.07
"chr18-0253","chr18",42975001,43200000,"chr18-0253",-0.2,-0.066,-0.259,-0.205,-0.06,-0.099,-0.2,-0.193,-0.184
"chr18-0254","chr18",43200001,43275000,"chr18-0254",-0.472,-0.036,-0.284,-0.303,-0.076,-0.155,-0.16,-0.336,-0.229
"chr18-0255","chr18",43275001,43350000,"chr18-0255",-0.462,0.021,-0.317,-0.455,0.018,-0.11,-0.147,-0.232,-0.114
"chr18-0256","chr18",43350001,43425000,"chr18-0256",-0.016,-0.035,-0.132,-0.132,-0.047,0.011,-0.03,-0.074,-0.045
"chr18-0257","chr18",43425001,43500000,"chr18-0257",-0.187,-0.032,0.027,-0.048,-0.083,-0.166,-0.423,-0.05,-0.152
"chr18-0258","chr18",43500001,43575000,"chr18-0258",-0.029,0.137,-0.078,0.128,0.051,-0.031,0.028,0.115,0.033
"chr18-0259","chr18",43575001,43650000,"chr18-0259",-0.095,0.115,0.065,0.021,0.129,0.077,-0.184,0.022,0.039
"chr18-0260","chr18",43650001,43725000,"chr18-0260",0.195,0.058,0.144,0.108,0.1,0.089,0.185,0.176,0.069
"chr18-0261","chr18",43725001,43875000,"chr18-0261",0.082,0.088,-0.04,-0.005,0.073,0.056,0.114,0.115,-0.07
"chr18-0262","chr18",43875001,43950000,"chr18-0262",-0.002,0.053,0.078,-0.068,-0.027,-0.003,0.017,-0.012,-0.006
"chr18-0263","chr18",43950001,44025000,"chr18-0263",-0.026,0.027,-0.272,-0.207,-0.016,-0.016,0.053,-0.136,-0.052
"chr18-0264","chr18",44025001,44100000,"chr18-0264",-0.462,-0.101,-0.451,-0.453,-0.066,-0.14,-0.164,-0.317,-0.24
"chr18-0265","chr18",44100001,44175000,"chr18-0265",-0.229,-0.008,-0.01,-0.125,-0.011,-0.018,-0.042,-0.054,-0.003
"chr18-0266","chr18",44175001,44250000,"chr18-0266",-0.055,0.008,0.172,-0.031,-0.021,-0.054,-0.151,-0.085,0.003
"chr18-0267","chr18",44250001,44325000,"chr18-0267",0.002,0,0.006,-0.145,0.017,-0.006,0.02,-0.144,0.015
"chr18-0268","chr18",44325001,44475000,"chr18-0268",-0.259,-0.011,-0.085,-0.217,-0.022,0.029,-0.327,-0.193,-0.101
"chr18-0269","chr18",44475001,44550000,"chr18-0269",-0.188,0.064,-0.106,-0.146,0.042,-0.029,-0.201,-0.025,-0.095
"chr18-0270","chr18",44550001,44625000,"chr18-0270",0.163,0.165,0.564,0.283,0.058,0.102,0.022,0.09,0.189
"chr18-0271","chr18",44625001,44700000,"chr18-0271",-0.02,-0.026,-0.036,0,-0.031,-0.078,0.029,0.038,-0.08
"chr18-0272","chr18",44700001,44775000,"chr18-0272",0.196,-0.019,0.201,0.051,-0.017,0.024,0.026,0.172,0.029
"chr18-0273","chr18",44775001,44850000,"chr18-0273",0.034,-0.06,0.055,0.068,0.027,0.107,0.037,0.112,-0.055
"chr18-0274","chr18",44850001,45225000,"chr18-0274",-0.472,0.058,-0.208,-0.222,-0.022,0.028,-0.196,-0.283,-0.033
"chr18-0275","chr18",45225001,45300000,"chr18-0275",-0.091,-0.009,-0.26,-0.055,-0.105,-0.034,0.016,-0.036,-0.174
"chr18-0276","chr18",45300001,45450000,"chr18-0276",-0.324,-0.126,-0.215,-0.134,-0.092,-0.038,-0.346,-0.171,-0.043
"chr18-0277","chr18",45450001,45525000,"chr18-0277",-0.179,0.089,-0.194,-0.146,0.025,0.024,-0.21,-0.126,-0.002
"chr18-0278","chr18",45525001,45600000,"chr18-0278",-0.003,0.003,0.003,0.009,-0.033,-0.059,-0.003,-0.057,-0.073
"chr18-0279","chr18",45600001,45675000,"chr18-0279",0.235,0.118,0.118,0.113,0.079,0.016,0.091,0.123,0.082
"chr18-0280","chr18",45675001,45750000,"chr18-0280",0.061,0.053,-0.22,-0.048,-0.034,-0.067,0.01,-0.08,-0.028
"chr18-0281","chr18",45750001,45900000,"chr18-0281",-0.212,-0.154,-0.52,-0.27,-0.071,-0.096,-0.104,-0.13,-0.107
"chr18-0282","chr18",45900001,45975000,"chr18-0282",-0.137,-0.027,-0.066,-0.053,0.013,-0.086,-0.075,-0.062,-0.082
"chr18-0283","chr18",45975001,46050000,"chr18-0283",-0.331,-0.123,-0.68,-0.348,-0.104,-0.107,-0.138,-0.323,-0.258
"chr18-0284","chr18",46050001,46125000,"chr18-0284",0.171,-0.051,0.027,0.081,0.018,0.012,0.103,0.133,0.009
"chr18-0285","chr18",46125001,46200000,"chr18-0285",-0.134,0.017,-0.226,-0.139,-0.019,-0.052,0.025,-0.055,-0.089
"chr18-0286","chr18",46200001,46275000,"chr18-0286",-0.124,-0.043,-0.268,-0.09,-0.002,-0.067,0.02,-0.118,-0.075
"chr18-0287","chr18",46275001,46350000,"chr18-0287",0.033,0.037,0.054,0.011,0.034,0.011,0.12,-0.046,0.023
"chr18-0288","chr18",46350001,46425000,"chr18-0288",0.04,0.022,0.101,0.016,0.01,0.044,0.117,0.021,-0.014
"chr18-0289","chr18",46425001,46500000,"chr18-0289",0.281,0.142,0.221,0.178,0.087,0.069,0.186,0.161,0.143
"chr18-0290","chr18",46500001,46575000,"chr18-0290",-0.037,-0.012,-0.013,-0.033,-0.015,-0.038,0.035,0.008,-0.052
"chr18-0291","chr18",46575001,46725000,"chr18-0291",-0.46,-0.163,-0.285,-0.233,-0.05,0.016,-0.329,-0.172,-0.064
"chr18-0292","chr18",46725001,46950000,"chr18-0292",-0.392,-0.052,-0.011,-0.022,0.007,-0.016,-0.525,-0.027,0.118
"chr18-0293","chr18",46950001,47025000,"chr18-0293",0.072,0.06,0.123,0.008,0.115,0.104,0.01,0.073,0.08
"chr18-0294","chr18",47025001,47100000,"chr18-0294",0.158,-0.015,0.043,0.049,0.106,0.124,0.101,0.067,0.073
"chr18-0295","chr18",47100001,47175000,"chr18-0295",-0.375,0.052,-0.244,-0.229,0.017,-0.067,-0.187,-0.231,-0.021
"chr18-0296","chr18",47175001,47325000,"chr18-0296",-0.326,-0.004,-0.048,-0.176,-0.003,-0.05,-0.156,-0.122,-0.123
"chr18-0297","chr18",47325001,47400000,"chr18-0297",-0.022,-0.015,-0.001,0.019,-0.005,0.005,-0.04,0.055,-0.011
"chr18-0298","chr18",47400001,47475000,"chr18-0298",-0.456,-0.037,-0.353,-0.263,-0.02,-0.077,-0.254,-0.158,-0.094
"chr18-0299","chr18",47475001,47700000,"chr18-0299",-0.461,-0.115,-0.331,-0.369,-0.084,-0.091,-0.317,-0.374,-0.156
"chr18-0300","chr18",47700001,47775000,"chr18-0300",-0.015,-0.084,-0.19,-0.172,-0.053,-0.048,-0.158,-0.083,-0.099
"chr18-0301","chr18",47775001,47850000,"chr18-0301",0.289,0.015,0.261,0.215,0.001,0.087,0.241,0.209,0.094
"chr18-0302","chr18",47850001,48075000,"chr18-0302",-0.154,0.042,0.035,-0.112,0.003,-0.036,-0.125,-0.113,-0.024
"chr18-0303","chr18",48075001,48150000,"chr18-0303",0.136,0.042,-0.108,0.166,0.099,0.053,0.076,0.12,0.127
"chr18-0304","chr18",48150001,48225000,"chr18-0304",-0.123,0.015,-0.013,-0.095,-0.028,-0.051,-0.108,-0.089,-0.074
"chr18-0305","chr18",48225001,48300000,"chr18-0305",-0.217,0.094,-0.016,-0.193,-0.015,-0.043,-0.131,-0.099,-0.061
"chr18-0306","chr18",48300001,48375000,"chr18-0306",-0.314,0.086,-0.25,-0.223,0.045,0.008,-0.241,-0.117,-0.126
"chr18-0307","chr18",48375001,48450000,"chr18-0307",0.104,0.135,0.136,0.176,0.163,0.097,0.118,0.123,0.131
"chr18-0308","chr18",48450001,48525000,"chr18-0308",0.38,0.449,0.585,0.408,0.261,0.218,0.139,0.475,0.364
"chr18-0309","chr18",48525001,48675000,"chr18-0309",0.065,0.115,0.227,0.16,0.106,0.074,0.051,0.174,0.094
"chr18-0310","chr18",48675001,48750000,"chr18-0310",0.081,0.071,0.176,0.168,0.072,0.048,0.042,0.22,0.114
"chr18-0311","chr18",48750001,49200000,"chr18-0311",-0.41,-0.042,-0.215,-0.231,-0.057,-0.137,-0.349,-0.154,-0.118
"chr18-0312","chr18",49200001,49800000,"chr18-0312",-0.607,-0.166,-0.287,-0.453,-0.115,-0.057,-0.429,-0.325,-0.242
"chr18-0313","chr18",49800001,49875000,"chr18-0313",0.073,-0.013,-0.042,-0.151,-0.098,-0.081,-0.064,-0.157,-0.016
"chr18-0314","chr18",49875001,50475000,"chr18-0314",-0.699,-0.24,-0.343,-0.493,-0.2,-0.119,-0.464,-0.487,-0.179
"chr18-0315","chr18",50475001,51375000,"chr18-0315",-0.469,-0.263,-0.169,-0.334,-0.144,-0.227,-0.406,-0.307,-0.245
"chr18-0316","chr18",51375001,51675000,"chr18-0316",-0.382,-0.208,-0.401,-0.312,-0.114,-0.174,-0.374,-0.336,-0.182
"chr18-0317","chr18",51675001,51750000,"chr18-0317",-0.224,-0.031,0.24,0.031,0.001,0.065,-0.275,0.067,-0.067
"chr18-0318","chr18",51750001,51825000,"chr18-0318",0.123,0.119,0.023,0.196,0.097,0.075,0.065,0.151,0.124
"chr18-0319","chr18",51825001,52059136,"chr18-0319",-0.172,-0.032,-0.185,-0.089,-0.009,-0.008,-0.197,-0.042,-0.012
"chr18-0320","chr18",52209137,52425000,"chr18-0320",-0.452,-0.017,-0.137,-0.111,-0.014,-0.069,-0.367,-0.163,0.03
"chr18-0321","chr18",52425001,52575000,"chr18-0321",-0.169,-0.05,-0.009,-0.116,-0.034,0.02,-0.047,-0.011,0.08
"chr18-0322","chr18",52575001,52650000,"chr18-0322",0.035,0.202,0.334,0.177,0.071,0.086,0.09,0.165,0.2
"chr18-0323","chr18",52650001,52950000,"chr18-0323",-0.354,-0.146,-0.137,-0.136,-0.072,-0.09,-0.232,-0.144,-0.111
