"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr18-0496","chr18",60920001,60980000,"chr18-0496",-0.145,0.03,0.033,0.035,0.007,-0.04,-0.04,-0.139,0.005
"chr18-0497","chr18",60980001,60990000,"chr18-0497",0.365,0.24,0.18,0.382,0.19,0.181,0.269,0.346,0.279
"chr18-0498","chr18",60990001,61040000,"chr18-0498",0.089,0.07,0.188,0.188,0.083,0.025,-0.007,0.127,0.084
"chr18-0499","chr18",61040001,61090000,"chr18-0499",0.167,0.05,0.224,0.198,0.041,0.047,0.063,0.119,0.114
"chr18-0500","chr18",61090001,61140000,"chr18-0500",-0.305,0.115,-0.146,-0.099,-0.012,-0.008,-0.362,-0.049,-0.058
"chr18-0501","chr18",61140001,61180000,"chr18-0501",-0.361,-0.097,-0.028,-0.11,-0.09,-0.089,-0.346,-0.143,-0.156
"chr18-0502","chr18",61180001,61250000,"chr18-0502",-0.478,-0.078,-0.219,-0.078,0.032,-0.077,-0.524,-0.221,-0.174
"chr18-0503","chr18",61250001,61310000,"chr18-0503",-0.284,-0.015,0.028,-0.123,0.006,0.005,-0.158,-0.084,0.032
"chr18-0504","chr18",61310001,61370000,"chr18-0504",-0.685,-0.221,-0.408,-0.437,-0.198,-0.262,-0.606,-0.402,-0.31
"chr18-0505","chr18",61370001,61450000,"chr18-0505",-0.633,-0.214,-0.525,-0.397,-0.226,-0.171,-0.48,-0.41,-0.26
"chr18-0506","chr18",61450001,61560000,"chr18-0506",-0.414,-0.075,-0.006,-0.199,-0.028,-0.065,-0.312,-0.128,0.009
"chr18-0507","chr18",61560001,61610000,"chr18-0507",-0.215,-0.18,-0.049,-0.283,-0.141,-0.067,-0.39,-0.216,-0.148
"chr18-0508","chr18",61610001,61640000,"chr18-0508",0.081,0.093,0.281,0.105,0.051,0.055,0.022,0.02,0.03
"chr18-0509","chr18",61640001,61760000,"chr18-0509",-0.304,-0.046,-0.175,-0.261,-0.064,-0.156,-0.296,-0.257,-0.15
"chr18-0510","chr18",61760001,61820000,"chr18-0510",-0.561,-0.135,-0.284,-0.322,-0.056,-0.098,-0.336,-0.274,-0.1
"chr18-0511","chr18",61820001,61990000,"chr18-0511",-0.41,-0.04,-0.075,-0.171,-0.063,-0.019,-0.292,-0.191,-0.049
"chr18-0512","chr18",61990001,62900000,"chr18-0512",-0.714,-0.168,-0.527,-0.379,-0.101,-0.134,-0.591,-0.335,-0.185
"chr18-0513","chr18",62900001,63420000,"chr18-0513",-0.3,-0.089,-0.265,-0.219,-0.017,0.015,-0.304,-0.114,0.019
"chr18-0514","chr18",63420001,64210000,"chr18-0514",-0.524,-0.173,-0.32,-0.225,-0.078,-0.04,-0.601,-0.271,-0.073
"chr18-0515","chr18",64210001,64280000,"chr18-0515",-0.389,0.037,0.005,-0.242,-0.019,-0.091,-0.217,-0.119,0.125
"chr18-0516","chr18",64280001,64890000,"chr18-0516",-0.509,-0.199,-0.231,-0.247,-0.072,-0.081,-0.372,-0.336,-0.157
"chr18-0517","chr18",64890001,65180000,"chr18-0517",-0.437,-0.176,-0.229,-0.195,0.036,-0.048,-0.4,-0.176,0.047
"chr18-0518","chr18",65180001,65330000,"chr18-0518",-0.355,-0.018,-0.18,-0.006,-0.011,-0.042,-0.291,-0.045,0.021
"chr18-0519","chr18",65330001,65800000,"chr18-0519",-0.621,-0.279,-0.371,-0.414,-0.112,-0.137,-0.54,-0.378,-0.157
"chr18-0520","chr18",65800001,66090000,"chr18-0520",-0.51,-0.141,-0.164,-0.268,-0.065,-0.083,-0.34,-0.221,-0.087
"chr18-0521","chr18",66090001,66380000,"chr18-0521",-0.391,-0.075,-0.296,-0.205,-0.052,-0.048,-0.341,-0.259,-0.132
"chr18-0522","chr18",66380001,66470000,"chr18-0522",-0.288,-0.078,-0.399,-0.149,-0.118,-0.01,-0.253,-0.078,0.013
"chr18-0523","chr18",66470001,66670000,"chr18-0523",-0.567,-0.192,-0.32,-0.211,-0.127,-0.07,-0.4,-0.288,-0.1
"chr18-0524","chr18",66670001,67070000,"chr18-0524",-0.371,-0.159,-0.266,-0.045,-0.086,-0.065,-0.217,-0.085,-0.11
"chr18-0525","chr18",67070001,67140000,"chr18-0525",-0.052,0.002,0.129,0.121,-0.088,-0.059,-0.162,0.119,0.107
"chr18-0526","chr18",67140001,67440000,"chr18-0526",-0.457,-0.209,-0.203,-0.2,0.05,-0.038,-0.418,-0.133,-0.013
"chr18-0527","chr18",67440001,67610000,"chr18-0527",-0.144,-0.044,-0.107,-0.073,-0.002,-0.064,-0.288,-0.089,-0.075
"chr18-0528","chr18",67610001,67700000,"chr18-0528",-0.223,-0.042,-0.409,-0.142,-0.036,-0.078,-0.261,-0.251,-0.079
"chr18-0529","chr18",67700001,67810000,"chr18-0529",-0.411,-0.039,-0.114,-0.084,-0.035,-0.004,-0.39,-0.167,-0.01
"chr18-0530","chr18",67810001,67880000,"chr18-0530",0.172,-0.075,0.123,0.097,0.067,0.056,0.009,0.061,0.141
"chr18-0531","chr18",67880001,68000000,"chr18-0531",-0.269,0.081,-0.199,-0.037,0.041,0.041,-0.269,-0.072,0.128
"chr18-0532","chr18",68000001,68080000,"chr18-0532",-0.481,0.047,-0.328,-0.13,-0.015,-0.051,-0.385,-0.146,-0.015
"chr18-0533","chr18",68080001,68280000,"chr18-0533",-0.083,0.092,0.169,-0.044,-0.002,-0.003,-0.456,0.059,0.112
"chr18-0534","chr18",68280001,68710000,"chr18-0534",-0.355,-0.048,0.021,-0.202,-0.066,-0.079,-0.314,-0.31,0.032
"chr18-0535","chr18",68710001,69760000,"chr18-0535",-0.413,-0.204,-0.12,-0.382,-0.092,-0.228,-0.535,-0.292,-0.214
"chr18-0536","chr18",69760001,70220000,"chr18-0536",-0.18,-0.076,-0.198,-0.165,-0.116,0.01,-0.285,-0.209,-0.077
"chr18-0537","chr18",70220001,70530000,"chr18-0537",-0.665,-0.151,-0.473,-0.373,-0.072,-0.129,-0.583,-0.382,-0.156
"chr18-0538","chr18",70530001,70540000,"chr18-0538",0.143,-0.098,0.129,0.048,0.008,0.013,-0.054,0.075,0.037
"chr18-0539","chr18",70540001,70900000,"chr18-0539",-0.495,-0.314,-0.209,-0.295,-0.021,-0.159,-0.566,-0.387,-0.159
"chr18-0540","chr18",70900001,71290000,"chr18-0540",-0.398,-0.091,-0.007,-0.117,-0.046,0.008,-0.419,-0.035,0.061
"chr18-0541","chr18",71290001,71440000,"chr18-0541",-0.516,-0.053,-0.129,-0.277,-0.048,-0.108,-0.483,-0.383,-0.027
"chr18-0542","chr18",71440001,71700000,"chr18-0542",-0.466,-0.207,-0.464,-0.375,-0.054,-0.061,-0.416,-0.293,-0.164
"chr18-0543","chr18",71700001,71810000,"chr18-0543",-0.193,0,-0.251,-0.234,-0.002,0.141,-0.187,-0.158,0.064
"chr18-0544","chr18",71810001,71820000,"chr18-0544",-0.152,-0.37,-0.488,-0.03,-0.109,-0.058,-0.103,-0.135,-0.337
"chr18-0545","chr18",71820001,71880000,"chr18-0545",-0.067,0.049,-0.011,0.068,-0.045,0.041,-0.085,0.028,-0.012
"chr18-0546","chr18",71880001,71950000,"chr18-0546",-0.089,0.032,0.103,-0.02,-0.014,-0.048,-0.157,-0.057,-0.035
"chr18-0547","chr18",71950001,71960000,"chr18-0547",0.205,-0.148,0.012,0.098,-0.052,0.041,-0.004,0.037,-0.042
"chr18-0548","chr18",71960001,71990000,"chr18-0548",0.125,0.258,0.599,0.298,0.116,0.065,0.105,0.192,0.351
"chr18-0549","chr18",71990001,72120000,"chr18-0549",-0.21,-0.05,-0.241,-0.198,-0.065,-0.053,-0.158,-0.202,-0.112
"chr18-0550","chr18",72120001,72160000,"chr18-0550",-0.305,-0.073,-0.303,-0.232,-0.105,-0.106,-0.14,-0.217,-0.245
"chr18-0551","chr18",72160001,72200000,"chr18-0551",0.002,-0.084,-0.314,-0.146,-0.043,0.047,-0.056,-0.102,-0.138
"chr18-0552","chr18",72200001,72260000,"chr18-0552",-0.117,-0.008,0.063,-0.04,-0.013,0.044,-0.045,-0.084,-0.012
"chr18-0553","chr18",72260001,72283353,"chr18-0553",0.168,-0.166,-0.203,0.045,0.056,0.021,0.091,0.108,-0.008
"chr18-0554","chr18",72333354,72420000,"chr18-0554",-0.344,-0.069,-0.159,-0.159,-0.069,-0.017,-0.43,-0.249,0.039
"chr18-0555","chr18",72420001,72510000,"chr18-0555",-0.198,-0.041,-0.197,-0.086,0.034,0.052,-0.27,-0.194,0.043
"chr18-0556","chr18",72510001,72660000,"chr18-0556",-0.38,-0.091,-0.251,-0.174,-0.044,-0.05,-0.333,-0.179,-0.083
"chr18-0557","chr18",72660001,72770000,"chr18-0557",-0.369,-0.036,0.001,-0.086,-0.082,-0.042,-0.289,-0.183,-0.009
"chr18-0558","chr18",72770001,72830000,"chr18-0558",0.114,0.129,0.286,0.248,0.064,0.135,0.135,0.137,0.1
"chr18-0559","chr18",72830001,72910000,"chr18-0559",-0.091,-0.092,0.14,0.079,0.061,0.054,0.036,-0.056,-0.037
"chr18-0560","chr18",72910001,72920000,"chr18-0560",0.119,-0.007,0.257,0.301,0.084,0.145,0.037,0.245,0.2
"chr18-0561","chr18",72920001,72930000,"chr18-0561",0.218,0.188,0.199,0.347,0.174,0.05,0.07,0.191,0.268
"chr18-0562","chr18",72930001,72990000,"chr18-0562",-0.193,-0.016,-0.023,0,-0.001,-0.019,-0.181,-0.045,0.062
"chr18-0563","chr18",72990001,73130000,"chr18-0563",-0.028,0.07,0.225,0.03,-0.001,-0.013,-0.011,-0.018,0.085
"chr18-0564","chr18",73130001,73240000,"chr18-0564",-0.22,-0.011,-0.182,-0.175,-0.06,-0.013,-0.225,-0.326,-0.084
"chr18-0565","chr18",73240001,73630000,"chr18-0565",-0.319,-0.073,-0.064,-0.203,-0.047,-0.054,-0.247,-0.269,-0.089
"chr18-0566","chr18",73630001,73960000,"chr18-0566",-0.383,-0.011,-0.128,-0.124,-0.012,-0.113,-0.436,-0.212,-0.145
"chr18-0567","chr18",73960001,74060000,"chr18-0567",0.149,0.152,0.014,0.147,0.051,0.068,-0.054,0.082,0.218
"chr18-0568","chr18",74060001,74100000,"chr18-0568",0.358,0.112,0.515,0.309,0.129,0.16,0.222,0.205,0.21
"chr18-0569","chr18",74100001,74170000,"chr18-0569",0.088,0.047,0.015,0.118,0.065,0.015,0.058,-0.006,0.102
"chr18-0570","chr18",74170001,74200000,"chr18-0570",0.117,-0.01,-0.067,0.021,0.031,0.016,0.158,-0.078,-0.01
"chr18-0571","chr18",74200001,74210000,"chr18-0571",0.326,0.08,-0.008,0.14,0.033,0.031,0.166,0.122,0.065
"chr18-0572","chr18",74210001,74250000,"chr18-0572",-0.047,-0.013,0.066,0.067,-0.078,-0.134,-0.041,-0.093,0.035
"chr18-0573","chr18",74250001,74280000,"chr18-0573",0.029,0.121,0.085,0.023,0.103,0.059,-0.08,0.021,-0.015
"chr18-0574","chr18",74280001,74400000,"chr18-0574",0.135,0.173,-0.131,0.07,0.068,0.104,0.081,0.04,0.054
"chr18-0575","chr18",74400001,74490000,"chr18-0575",0.042,0.128,0.01,0.077,0.085,0.052,0.061,-0.017,0.06
"chr18-0576","chr18",74490001,74530000,"chr18-0576",0.087,0.146,0.517,0.297,0.079,0.066,-0.009,0.18,0.137
"chr18-0577","chr18",74530001,74540000,"chr18-0577",0.449,0.303,0.324,0.385,0.152,0.215,0.189,0.426,0.398
"chr18-0578","chr18",74540001,74640000,"chr18-0578",-0.105,0.047,0.239,0.064,0.024,0.025,-0.089,0.066,0.044
"chr18-0579","chr18",74640001,74690000,"chr18-0579",-0.115,0.035,0.086,0.056,0.025,0.022,0.049,-0.082,0.062
"chr18-0580","chr18",74690001,74720000,"chr18-0580",0.197,0.132,0.312,0.185,0.06,0.051,0.189,0.029,0.105
"chr18-0581","chr18",74720001,74730000,"chr18-0581",-0.145,-0.066,-0.342,-0.187,-0.037,-0.005,0.03,-0.236,-0.137
"chr18-0582","chr18",74730001,74780000,"chr18-0582",-0.114,0.004,-0.034,-0.083,-0.069,-0.088,-0.019,-0.114,-0.05
"chr18-0583","chr18",74780001,74800000,"chr18-0583",-0.199,0.069,0.043,0.085,0.013,0.051,-0.015,0.063,0.077
"chr18-0584","chr18",74800001,74820000,"chr18-0584",0.165,0.101,0.276,0.112,-0.024,-0.048,0.103,0.064,0.126
"chr18-0585","chr18",74820001,74840000,"chr18-0585",0.082,0.007,0.328,0.142,-0.079,0.001,0.153,0.081,0.104
"chr18-0586","chr18",74840001,74850000,"chr18-0586",0.344,0.276,0.539,0.334,0.189,0.136,0.145,0.184,0.246
"chr18-0587","chr18",74850001,74960000,"chr18-0587",-0.278,0.017,-0.133,-0.122,0.015,0.023,-0.184,-0.117,-0.023
"chr18-0588","chr18",74960001,74970000,"chr18-0588",0.11,-0.165,-0.291,-0.158,-0.072,0.067,0.066,-0.048,-0.061
"chr18-0589","chr18",74970001,75310000,"chr18-0589",-0.408,-0.057,-0.248,-0.259,-0.019,-0.006,-0.443,-0.178,-0.078
"chr18-0590","chr18",75310001,75410000,"chr18-0590",-0.008,0.124,0.275,0.095,0.025,-0.024,-0.043,0.035,0.172
"chr18-0591","chr18",75410001,75610000,"chr18-0591",-0.632,-0.162,-0.364,-0.428,-0.092,-0.045,-0.404,-0.427,-0.156
"chr18-0592","chr18",75610001,75721820,"chr18-0592",-0.147,0.091,0.13,0.005,0.024,-0.022,-0.057,0.004,0.081
"chr18-0593","chr18",75771821,76060000,"chr18-0593",-0.107,0.023,0.233,0.198,0.045,0.019,-0.057,0.041,0.132
"chr18-0594","chr18",76060001,76120000,"chr18-0594",0.014,0.042,0.37,0.226,0.011,-0.054,0.046,0.06,0.133
"chr18-0595","chr18",76120001,76180000,"chr18-0595",-0.028,0.108,0.323,0.166,0.028,-0.028,0.044,0.075,0.133
"chr18-0596","chr18",76180001,76260000,"chr18-0596",0.015,0.092,0.337,0.179,0.059,0.045,0.035,0.102,0.081
"chr18-0597","chr18",76260001,76300000,"chr18-0597",-0.084,-0.089,0.077,0.042,-0.01,0.032,0.063,-0.004,-0.025
"chr18-0598","chr18",76300001,76330000,"chr18-0598",-0.137,0.084,0.169,0.063,0.034,0,-0.148,-0.092,0.068
"chr18-0599","chr18",76330001,76400000,"chr18-0599",-0.291,-0.041,0.044,-0.077,0.028,0.007,-0.104,-0.087,-0.002
"chr18-0600","chr18",76400001,76440000,"chr18-0600",-0.099,0.01,0.09,0.069,0.053,0.083,0.108,-0.029,0.06
"chr18-0601","chr18",76440001,76490000,"chr18-0601",-0.09,-0.006,0.047,0,0.023,0.022,0.03,-0.122,0.028
"chr18-0602","chr18",76490001,76550000,"chr18-0602",-0.151,0.016,-0.007,-0.015,0.031,0.039,0.111,0.004,0.04
"chr18-0603","chr18",76550001,76610000,"chr18-0603",0.15,0.166,0.207,0.124,0.077,0.092,0.135,0.117,0.164
"chr18-0604","chr18",76610001,76640000,"chr18-0604",0.008,0.048,0.28,0.105,0.028,-0.008,0.091,0.033,0.117
"chr18-0605","chr18",76640001,76680000,"chr18-0605",-0.113,-0.033,0.025,-0.024,0.01,0.058,0.047,0.04,-0.069
"chr18-0606","chr18",76680001,76730000,"chr18-0606",-0.142,0.037,0.214,0.16,-0.025,0.068,0.071,0.005,0.007
"chr18-0607","chr18",76730001,76740000,"chr18-0607",0.349,0.097,0.586,0.254,0.084,0.132,0.114,0.17,0.167
"chr18-0608","chr18",76740001,76750000,"chr18-0608",0.125,0.184,0.63,0.374,0.106,-0.017,0.211,0.271,0.289
"chr18-0609","chr18",76750001,76770000,"chr18-0609",0.007,0.147,0.447,0.282,0.081,0.067,-0.041,0.086,0.143
"chr18-0610","chr18",76770001,76820000,"chr18-0610",-0.002,0.15,0.26,0.165,0.099,0.058,-0.088,-0.046,0.039
"chr18-0611","chr18",76820001,76960000,"chr18-0611",0.004,-0.001,0.123,0.122,0.016,0.07,-0.085,0.104,0.096
"chr18-0612","chr18",76960001,77080000,"chr18-0612",-0.255,0.059,-0.046,-0.05,-0.061,0.006,-0.24,-0.002,0.047
"chr18-0613","chr18",77080001,77120000,"chr18-0613",-0.054,0.092,0.077,0.105,0.032,0.025,-0.05,0.035,0.046
"chr18-0614","chr18",77120001,77150000,"chr18-0614",-0.07,0.013,0.159,0.106,0.001,0.069,0.024,0.027,0.099
"chr18-0615","chr18",77150001,77160000,"chr18-0615",0.401,0.135,0.243,0.333,0.125,0.142,0.334,0.283,0.154
"chr18-0616","chr18",77160001,77170000,"chr18-0616",0.523,0.115,0.496,0.363,0.175,0.276,0.319,0.333,0.323
"chr18-0617","chr18",77170001,77180000,"chr18-0617",0.229,0.133,0.7,0.375,0.154,0.132,0.19,0.271,0.197
"chr18-0618","chr18",77180001,77200000,"chr18-0618",0.166,0.117,0.607,0.298,0.023,-0.02,0.069,0.216,0.178
"chr18-0619","chr18",77200001,77210000,"chr18-0619",0.183,0.07,0.515,0.326,0.13,0.113,0.184,0.26,0.15
"chr18-0620","chr18",77210001,77230000,"chr18-0620",0.198,0.104,0.598,0.324,0.113,0.091,0.135,0.148,0.223
"chr18-0621","chr18",77230001,77250000,"chr18-0621",0.284,0.085,0.516,0.32,0.149,0.111,0.259,0.287,0.19
"chr18-0622","chr18",77250001,77280000,"chr18-0622",0.31,0.157,0.414,0.368,0.15,0.241,0.248,0.195,0.267
"chr18-0623","chr18",77280001,77290000,"chr18-0623",0.1,0.057,0.389,0.315,0.13,0.091,0.174,0.189,0.171
"chr18-0624","chr18",77290001,77310000,"chr18-0624",0.318,0.1,0.509,0.361,0.109,0.248,0.174,0.315,0.317
"chr18-0625","chr18",77310001,77340000,"chr18-0625",0.215,0.049,0.607,0.273,0.041,0.081,0.12,0.157,0.115
"chr18-0626","chr18",77340001,77380000,"chr18-0626",0.101,0.046,0.233,0.195,0.094,0.188,0.191,0.177,0.172
"chr18-0627","chr18",77380001,77400000,"chr18-0627",0.106,0.031,0.276,0.164,0.081,0.083,0.089,0.117,0.055
"chr18-0628","chr18",77400001,77440000,"chr18-0628",0.169,0.168,0.287,0.287,0.043,0.129,0.031,0.257,0.119
"chr18-0629","chr18",77440001,77450000,"chr18-0629",0.212,-0.022,-0.048,-0.037,0.009,0.063,0.071,-0.107,-0.011
"chr18-0630","chr18",77450001,77470000,"chr18-0630",0.051,0.164,0.342,0.249,0.212,0.184,0.158,0.2,0.15
"chr18-0631","chr18",77470001,77490000,"chr18-0631",0.274,0.167,0.559,0.403,0.112,0.179,0.225,0.25,0.277
"chr18-0632","chr18",77490001,77500000,"chr18-0632",0.422,0.177,0.686,0.524,0.1,0.371,0.42,0.397,0.312
"chr18-0633","chr18",77500001,77530000,"chr18-0633",0.126,0.065,0.334,0.153,0.05,0.136,0.17,0.11,0.175
"chr18-0634","chr18",77530001,77550000,"chr18-0634",0.015,0.1,0.362,0.118,0.067,0.033,-0.021,0.058,0.094
"chr18-0635","chr18",77550001,77560000,"chr18-0635",0.252,-0.005,0.24,0.227,-0.009,-0.017,0.056,0.16,0.095
"chr18-0636","chr18",77560001,77590000,"chr18-0636",0.022,0.039,0.435,0.189,0.046,0.108,0.025,0.164,0.151
"chr18-0637","chr18",77590001,77620000,"chr18-0637",0.033,0.083,0.332,0.198,0.04,-0.003,-0.062,0.082,0.108
"chr18-0638","chr18",77620001,77640000,"chr18-0638",0.044,0.088,0.294,0.162,-0.012,0.034,0.028,0.127,0.067
"chr18-0639","chr18",77640001,77670000,"chr18-0639",0.028,0.064,0.393,0.271,0.076,0.04,0.021,0.094,0.121
"chr18-0640","chr18",77670001,77680000,"chr18-0640",0.178,0.064,0.423,0.314,0.079,0.093,0.13,0.244,0.112
"chr18-0641","chr18",77680001,77720000,"chr18-0641",0.222,0.131,0.2,0.204,0.113,0.041,0.06,0.16,0.139
"chr18-0642","chr18",77720001,77740000,"chr18-0642",0.124,0.021,0.186,-0.057,-0.012,-0.013,0.095,0.062,-0.129
"chr18-0643","chr18",77740001,77790000,"chr18-0643",0.182,0.072,0.259,0.164,0.126,0.023,0.034,0.128,0.103
"chr18-0644","chr18",77790001,77800000,"chr18-0644",0.644,0.1,0.459,0.2,0.12,0.311,0.438,0.361,0.189
"chr18-0645","chr18",77800001,77860000,"chr18-0645",0.036,0.069,0.276,0.17,0.078,0.147,-0.054,0.114,0.029
"chr18-0646","chr18",77860001,77900000,"chr18-0646",0.138,0.039,-0.047,0.108,-0.025,0.013,0.038,0.041,-0.023
"chr18-0647","chr18",77900001,77920000,"chr18-0647",-0.067,-0.004,0.084,0.024,0.015,-0.145,-0.079,-0.138,-0.07
"chr18-0648","chr18",77920001,77950000,"chr18-0648",0.059,-0.014,0.065,0.041,0.017,-0.016,0.058,-0.072,-0.049
"chr18-0649","chr18",77950001,78000000,"chr18-0649",-0.258,-0.029,-0.147,-0.112,-0.009,-0.052,-0.297,-0.047,-0.063
"chr18-0650","chr18",78000001,78017248,"chr18-0650",0.108,-0.022,-0.078,0.168,-0.006,0.011,-0.061,0.119,0.01
"chr19-0001","chr19",60001,290000,"chr19-0001",0.028,0.036,0.252,0.139,0.008,0.065,0.009,0.082,0.078
"chr19-0002","chr19",290001,300000,"chr19-0002",0.157,-0.032,0.346,0.231,0.001,0.041,0.093,0.194,0.093
"chr19-0003","chr19",300001,340000,"chr19-0003",0.075,0.049,0.516,0.211,0.056,0.139,0.135,0.176,0.1
"chr19-0004","chr19",340001,370000,"chr19-0004",0.049,0.1,0.314,0.2,0.094,0.078,-0.016,0.019,0.038
"chr19-0005","chr19",370001,380000,"chr19-0005",0.221,0.104,0.283,0.208,0.096,0.145,0.079,0.113,0.125
"chr19-0006","chr19",380001,400000,"chr19-0006",0.068,0.085,0.419,0.153,0.082,0.002,0.159,0.144,0.143
"chr19-0007","chr19",400001,410000,"chr19-0007",0.189,0.009,0.317,0.204,0.023,0.016,0.151,0.183,0.056
"chr19-0008","chr19",410001,430000,"chr19-0008",0.178,0.204,0.488,0.303,0.124,0.157,0.146,0.24,0.216
"chr19-0009","chr19",430001,450000,"chr19-0009",0.356,0.172,0.488,0.319,0.12,0.125,0.223,0.262,0.239
"chr19-0010","chr19",450001,460000,"chr19-0010",0.57,0.07,0.603,0.383,0.185,0.208,0.231,0.324,0.183
"chr19-0011","chr19",460001,470000,"chr19-0011",0.157,0.112,0.275,0.214,0.091,0.165,0.172,0.156,0.139
"chr19-0012","chr19",470001,490000,"chr19-0012",0.274,0.109,0.364,0.23,0.101,0.162,0.198,0.187,0.148
"chr19-0013","chr19",490001,500000,"chr19-0013",0.443,0.24,0.491,0.359,0.097,0.18,0.255,0.335,0.238
"chr19-0014","chr19",500001,510000,"chr19-0014",0.34,-0.051,-0.115,0.229,0.121,0.192,0.231,0.253,0.15
"chr19-0015","chr19",510001,530000,"chr19-0015",0.3,0.122,0.462,0.252,0.131,0.14,0.142,0.255,0.223
"chr19-0016","chr19",530001,540000,"chr19-0016",0.371,0.075,0.461,0.363,0.058,0.141,0.153,0.353,0.232
"chr19-0017","chr19",540001,570000,"chr19-0017",0.531,0.178,0.525,0.521,0.241,0.12,0.342,0.373,0.216
"chr19-0018","chr19",570001,580000,"chr19-0018",0.323,0.104,0.392,0.212,0.094,0.11,0.188,0.24,0.111
"chr19-0019","chr19",580001,590000,"chr19-0019",0.197,0.064,0.411,0.248,0.105,0.154,0.147,0.267,0.191
"chr19-0020","chr19",590001,610000,"chr19-0020",0.277,0.159,0.542,0.364,0.119,0.113,0.212,0.228,0.167
"chr19-0021","chr19",610001,630000,"chr19-0021",0.269,0.087,0.41,0.265,0.076,0.077,0.177,0.21,0.234
"chr19-0022","chr19",630001,640000,"chr19-0022",0.352,0.305,0.468,0.444,0.207,0.192,0.237,0.302,0.269
"chr19-0023","chr19",640001,660000,"chr19-0023",0.187,0.17,0.688,0.383,0.174,0.064,0.076,0.313,0.293
"chr19-0024","chr19",660001,670000,"chr19-0024",0.117,0.13,0.233,0.203,0.106,0.113,0.055,0.279,0.141
"chr19-0025","chr19",670001,690000,"chr19-0025",0.183,0.158,0.082,0.285,0.054,0.143,0.172,0.172,0.204
"chr19-0026","chr19",690001,700000,"chr19-0026",0.145,0.106,0.655,0.33,0.075,-0.016,0.038,0.195,0.13
"chr19-0027","chr19",700001,720000,"chr19-0027",0.366,0.154,0.252,0.179,0.17,0.137,0.266,0.232,0.174
"chr19-0028","chr19",720001,740000,"chr19-0028",0.272,0.101,0.759,0.378,0.02,0.198,0.407,0.261,0.17
"chr19-0029","chr19",740001,750000,"chr19-0029",0.334,0.235,0.697,0.456,0.183,0.082,0.288,0.344,0.235
"chr19-0030","chr19",750001,790000,"chr19-0030",0.236,0.166,0.377,0.19,0.146,0.169,0.292,0.221,0.22
"chr19-0031","chr19",790001,800000,"chr19-0031",0.436,0.143,0.266,0.303,0.161,0.179,0.308,0.294,0.214
"chr19-0032","chr19",800001,820000,"chr19-0032",0.22,0.064,0.512,0.323,0.161,-0.002,0.176,0.193,0.198
"chr19-0033","chr19",820001,830000,"chr19-0033",0.186,0.236,0.443,0.211,0.133,0.115,0.208,0.241,0.117
"chr19-0034","chr19",830001,840000,"chr19-0034",0.194,0.281,0.563,0.353,0.118,0.124,0.16,0.263,0.18
"chr19-0035","chr19",840001,850000,"chr19-0035",0.144,0.17,0.264,0.17,0.155,0.155,0.188,0.245,0.119
"chr19-0036","chr19",850001,860000,"chr19-0036",0.183,0.157,0.273,0.145,0.133,0.104,0.165,0.134,0.118
"chr19-0037","chr19",860001,870000,"chr19-0037",0.354,0.132,0.297,0.226,0.143,0.095,0.366,0.329,0.18
"chr19-0038","chr19",870001,890000,"chr19-0038",0.321,0.28,0.611,0.388,0.189,0.236,0.179,0.377,0.322
"chr19-0039","chr19",890001,910000,"chr19-0039",0.238,0.19,0.35,0.137,0.079,0.1,0.238,0.188,-0.02
"chr19-0040","chr19",910001,920000,"chr19-0040",0.336,0.127,0.432,0.226,0.192,0.064,0.201,0.234,0.137
"chr19-0041","chr19",920001,930000,"chr19-0041",0.375,0.164,0.394,0.36,0.188,0.164,0.241,0.334,0.261
"chr19-0042","chr19",930001,950000,"chr19-0042",0.263,0.076,0.426,0.166,0.096,0.086,0.304,0.267,0.188
"chr19-0043","chr19",950001,990000,"chr19-0043",0.221,0.089,0.267,0.175,0.077,0.055,0.161,0.196,0.072
"chr19-0044","chr19",990001,1000000,"chr19-0044",0.184,-0.072,0.326,0.176,-0.06,-0.028,0.128,0.186,0.066
"chr19-0045","chr19",1000001,1010000,"chr19-0045",0.153,0.112,0.435,0.261,0.07,0.001,0.009,0.135,0.157
"chr19-0046","chr19",1010001,1030000,"chr19-0046",0.29,-0.023,0.279,0.257,0.025,0.047,0.208,0.221,0.107
"chr19-0047","chr19",1030001,1060000,"chr19-0047",0.192,0.055,0.263,0.165,0.057,0.044,0.188,0.154,0.045
"chr19-0048","chr19",1060001,1070000,"chr19-0048",0.178,-0.016,0.157,0.086,0.024,0.016,0.18,0.131,0.11
"chr19-0049","chr19",1070001,1080000,"chr19-0049",0.044,0.21,0.44,0.162,0.069,0.044,0.06,0.235,0.159
"chr19-0050","chr19",1080001,1100000,"chr19-0050",0.169,0.037,0.358,0.269,0.037,0.086,0.14,0.232,0.11
"chr19-0051","chr19",1100001,1110000,"chr19-0051",0.276,0.159,0.457,0.308,0.204,0.049,0.199,0.306,0.245
"chr19-0052","chr19",1110001,1130000,"chr19-0052",0.116,0.016,0.471,0.263,0.079,0.064,0.074,0.204,0.118
"chr19-0053","chr19",1130001,1150000,"chr19-0053",0.217,-0.06,0.095,0.105,-0.009,0.114,0.184,0.137,0.03
