"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr19-0692","chr19",48500001,48550000,"chr19-0692",0.05,0.055,0.379,0.141,-0.073,-0.158,-0.203,0.177,0.096
"chr19-0693","chr19",48550001,48600000,"chr19-0693",-0.251,-0.006,0.278,-0.088,-0.075,-0.074,-0.288,-0.171,-0.081
"chr19-0694","chr19",48600001,48650000,"chr19-0694",0.056,0.128,0.348,0.143,0.142,0.135,-0.078,0.115,0.063
"chr19-0695","chr19",48650001,48700000,"chr19-0695",0.218,0.155,0.349,0.288,0.128,0.067,0.075,0.235,0.084
"chr19-0696","chr19",48700001,48750000,"chr19-0696",0.078,0.228,0.298,0.192,0.102,0.013,-0.287,0.068,0.011
"chr19-0697","chr19",48750001,48800000,"chr19-0697",0.188,0.24,0.455,0.272,0.151,0.09,0.045,0.201,0.146
"chr19-0698","chr19",48800001,48850000,"chr19-0698",0.307,0.108,0.426,0.243,0.108,0.082,0.134,0.207,0.134
"chr19-0699","chr19",48850001,48900000,"chr19-0699",0.335,0.059,0.363,0.17,0.065,0.139,0.132,0.253,0.09
"chr19-0700","chr19",48900001,48950000,"chr19-0700",0.125,0.106,0.303,0.113,0.086,0.025,-0.101,0.126,0.049
"chr19-0701","chr19",48950001,49000000,"chr19-0701",0.299,0.149,0.456,0.244,0.074,0.065,0.073,0.227,0.161
"chr19-0702","chr19",49000001,49050000,"chr19-0702",0.167,0.024,0.336,0.185,0.055,0.07,-0.025,0.142,0.08
"chr19-0703","chr19",49050001,49100000,"chr19-0703",0.149,0.201,0.296,0.061,0.124,0.071,-0.042,0.153,0.078
"chr19-0704","chr19",49100001,49150000,"chr19-0704",0.244,0.01,0.148,0.13,0.033,0.068,0.088,0.14,0.062
"chr19-0705","chr19",49150001,49200000,"chr19-0705",0.177,0.118,0.406,0.148,0.091,0.053,0.067,0.145,0.102
"chr19-0706","chr19",49200001,49250000,"chr19-0706",0.276,0.105,0.382,0.188,0.094,0.032,0.145,0.233,0.128
"chr19-0707","chr19",49250001,49300000,"chr19-0707",0.088,0.118,0.174,0.037,0.103,0.118,0.034,0.055,0
"chr19-0708","chr19",49300001,49350000,"chr19-0708",0.259,0.162,0.406,0.226,0.142,0.089,0.13,0.271,0.162
"chr19-0709","chr19",49350001,49400000,"chr19-0709",0.277,0.116,0.151,0.259,0.101,0.042,0.112,0.194,-0.023
"chr19-0710","chr19",49400001,49450000,"chr19-0710",0.227,0.131,0.352,0.215,0.098,0.066,0.107,0.219,0.122
"chr19-0711","chr19",49450001,49500000,"chr19-0711",0.333,0.107,0.305,0.268,0.106,0.093,0.125,0.284,0.155
"chr19-0712","chr19",49500001,49550000,"chr19-0712",0.051,-0.048,0.226,0.069,-0.027,0.006,-0.062,0.078,0.007
"chr19-0713","chr19",49550001,49600000,"chr19-0713",0.126,0.085,0.185,0.186,0.049,0.079,-0.005,0.175,0.106
"chr19-0714","chr19",49600001,49650000,"chr19-0714",0.28,0.162,0.397,0.282,0.144,0.099,0.075,0.292,0.169
"chr19-0715","chr19",49650001,49700000,"chr19-0715",0.142,0.067,0.166,0.053,0.033,0.096,0.005,0.177,0.029
"chr19-0716","chr19",49700001,49800000,"chr19-0716",0.151,0.19,0.449,0.194,0.132,0.138,-0.036,0.263,0.139
"chr19-0717","chr19",49800001,49850000,"chr19-0717",0.145,0.182,0.533,0.189,0.134,0.13,-0.053,0.22,0.187
"chr19-0718","chr19",49850001,49900000,"chr19-0718",0.29,0.146,0.174,0.189,0.017,0.06,0.055,0.345,0.276
"chr19-0719","chr19",49900001,49950000,"chr19-0719",0.198,0.111,0.261,0.199,0.013,0.009,0.014,0.14,0.091
"chr19-0720","chr19",49950001,50000000,"chr19-0720",0.312,0.107,0.26,0.226,0.091,0.093,0.097,0.232,0.084
"chr19-0721","chr19",50000001,50050000,"chr19-0721",0.342,0.207,0.405,0.3,0.112,0.084,0.073,0.326,0.15
"chr19-0722","chr19",50050001,50100000,"chr19-0722",0.367,0.184,0.463,0.314,0.15,0.097,0.153,0.246,0.159
"chr19-0723","chr19",50100001,50150000,"chr19-0723",0.356,0.121,0.329,0.272,0.122,0.08,0.168,0.216,0.107
"chr19-0724","chr19",50150001,50200000,"chr19-0724",0.269,0.016,0.233,0.169,0.032,0.055,0.017,0.175,0.026
"chr19-0725","chr19",50200001,50250000,"chr19-0725",0.156,0.313,0.69,0.246,0.172,0.194,0.108,0.259,0.216
"chr19-0726","chr19",50250001,50300000,"chr19-0726",0.114,0.154,0.356,0.189,0.1,0.09,-0.081,0.224,0.085
"chr19-0727","chr19",50300001,50350000,"chr19-0727",0.269,0.085,0.207,0.182,0.053,0.058,0.024,0.232,0.065
"chr19-0728","chr19",50350001,50400000,"chr19-0728",0.326,-0.023,0.085,0.127,0.023,0.053,0.144,0.166,0.032
"chr19-0729","chr19",50400001,50450000,"chr19-0729",0.276,0.057,0.285,0.227,0.093,0.119,0.076,0.172,0.107
"chr19-0730","chr19",50450001,50500000,"chr19-0730",0.052,0.1,0.006,0.021,0.052,-0.02,-0.216,0.02,-0.059
"chr19-0731","chr19",50500001,50550000,"chr19-0731",-0.048,-0.025,-0.26,-0.018,0.027,-0.002,-0.319,0.003,-0.127
"chr19-0732","chr19",50550001,50650000,"chr19-0732",-0.018,0.058,0.105,0.013,0.019,0.002,-0.197,-0.052,-0.033
"chr19-0733","chr19",50650001,50700000,"chr19-0733",0.017,0.163,0.189,0.034,0.089,0.076,-0.254,0.064,0.001
"chr19-0734","chr19",50700001,50750000,"chr19-0734",0.025,0.089,0.196,0.055,0.089,0.083,-0.181,0.083,-0.012
"chr19-0735","chr19",50750001,50800000,"chr19-0735",-0.052,0.181,0.384,0.106,0.077,0.071,-0.158,0.101,0.103
"chr19-0736","chr19",50800001,50850000,"chr19-0736",0.306,0.109,0.327,0.289,0.032,0.051,0.047,0.255,0.128
"chr19-0737","chr19",50850001,50900000,"chr19-0737",0.271,0.082,0.164,0.107,0.046,0.142,0.035,0.123,-0.005
"chr19-0738","chr19",50900001,50950000,"chr19-0738",0.35,0.067,0.415,0.175,0.066,0.036,0.03,0.107,0.01
"chr19-0739","chr19",50950001,51000000,"chr19-0739",0.221,0.068,0.213,0.148,0.034,0.084,0.039,0.174,0.054
"chr19-0740","chr19",51000001,51050000,"chr19-0740",0.254,0.145,0.367,0.234,0.119,0.062,0.044,0.246,0.182
"chr19-0741","chr19",51050001,51100000,"chr19-0741",0.224,0.076,0.45,0.178,0.099,0.006,0.029,0.248,0.131
"chr19-0742","chr19",51100001,51150000,"chr19-0742",0.171,0.113,0.302,0.197,0.084,0.042,-0.054,0.185,0.193
"chr19-0743","chr19",51150001,51200000,"chr19-0743",0.179,0.13,0.362,0.149,0.113,0.089,-0.006,0.218,0.144
"chr19-0744","chr19",51200001,51250000,"chr19-0744",0.18,0.042,0.199,0.085,0.022,0.077,-0.012,0.103,0.143
"chr19-0745","chr19",51250001,51300000,"chr19-0745",0.002,0.079,0.224,-0.054,0.059,0.055,-0.23,0.068,0.004
"chr19-0746","chr19",51300001,51350000,"chr19-0746",0.189,0.057,0.159,0.119,0.013,0.05,-0.057,0.099,0.043
"chr19-0747","chr19",51350001,51400000,"chr19-0747",-0.037,0.035,0.093,-0.112,-0.031,-0.027,-0.212,0.006,-0.045
"chr19-0748","chr19",51400001,51450000,"chr19-0748",0.09,0.15,0.219,-0.004,0.034,0.07,-0.149,0.094,0.034
"chr19-0749","chr19",51450001,51500000,"chr19-0749",0.131,0.11,0.317,0.082,-0.015,0.071,-0.16,0.113,0.08
"chr19-0750","chr19",51500001,51550000,"chr19-0750",0.107,0.072,0.27,0.052,-0.02,-0.025,-0.127,0.101,-0.02
"chr19-0751","chr19",51550001,51600000,"chr19-0751",0.25,0.127,0.396,0.214,0.037,0.12,0.018,0.229,0.13
"chr19-0752","chr19",51600001,51650000,"chr19-0752",-0.107,0.055,-0.028,-0.108,0.03,0.024,-0.252,-0.052,-0.003
"chr19-0753","chr19",51650001,51700000,"chr19-0753",-0.067,0.008,-0.018,-0.16,0.034,0.02,-0.125,-0.151,0.036
"chr19-0754","chr19",51700001,51800000,"chr19-0754",-0.482,-0.057,-0.079,-0.231,-0.077,-0.076,-0.508,-0.258,-0.039
"chr19-0755","chr19",51800001,51850000,"chr19-0755",0.062,-0.022,0.089,0.016,-0.056,-0.011,-0.149,0.063,0.067
"chr19-0756","chr19",51850001,51900000,"chr19-0756",0.15,0.024,0.092,-0.005,-0.004,0.02,-0.1,0.11,0.007
"chr19-0757","chr19",51900001,51950000,"chr19-0757",-0.027,0.081,0.159,0.014,0.073,0.065,-0.065,0.06,-0.035
"chr19-0758","chr19",51950001,52000000,"chr19-0758",-0.282,0.022,-0.033,-0.086,-0.038,-0.052,-0.312,-0.046,-0.039
"chr19-0759","chr19",52000001,52050000,"chr19-0759",-0.329,0.007,-0.195,-0.319,-0.038,-0.076,-0.278,-0.259,-0.152
"chr19-0760","chr19",52050001,52100000,"chr19-0760",-0.014,0.005,-0.143,0.007,-0.026,-0.064,-0.228,-0.091,0.024
"chr19-0761","chr19",52100001,52150000,"chr19-0761",-0.143,-0.035,0.22,-0.109,0.002,-0.102,-0.214,-0.107,-0.093
"chr19-0762","chr19",52150001,52200000,"chr19-0762",0.139,0.178,0.204,0.16,0.113,0.093,-0.013,0.186,0.116
"chr19-0763","chr19",52200001,52250000,"chr19-0763",0.102,0.024,0.103,0.067,-0.004,0.005,-0.129,0.127,0.025
"chr19-0764","chr19",52250001,52300000,"chr19-0764",-0.557,0.091,-0.091,-0.23,-0.007,-0.087,-0.713,-0.168,-0.184
"chr19-0765","chr19",52300001,52350000,"chr19-0765",-0.555,-0.213,-0.316,-0.2,-0.093,-0.151,-0.633,-0.251,-0.112
"chr19-0766","chr19",52350001,52400000,"chr19-0766",0.322,-0.096,-0.327,-0.015,-0.005,-0.036,-0.272,-0.003,-0.088
"chr19-0767","chr19",52400001,52450000,"chr19-0767",-0.11,-0.069,-0.316,-0.053,-0.076,-0.146,-0.392,-0.048,-0.096
"chr19-0768","chr19",52450001,52500000,"chr19-0768",0.174,0.141,0.169,0.058,-0.009,0.044,-0.432,0.14,0.046
"chr19-0769","chr19",52500001,52550000,"chr19-0769",0.131,0.001,-0.099,0.044,-0.018,-0.062,-0.233,0.036,-0.095
"chr19-0770","chr19",52550001,52600000,"chr19-0770",0.332,0.167,0.259,0.172,0.068,0.055,-0.124,0.155,0.112
"chr19-0771","chr19",52600001,52650000,"chr19-0771",0.214,0.148,0.28,0.245,0.123,0.096,-0.065,0.128,0.131
"chr19-0772","chr19",52650001,52700000,"chr19-0772",0.261,0.101,0.428,0.258,0.122,0.073,0.003,0.253,0.197
"chr19-0773","chr19",52700001,52750000,"chr19-0773",-0.128,0.057,-0.082,-0.077,0.07,-0.007,-0.43,-0.01,-0.019
"chr19-0774","chr19",52750001,52800000,"chr19-0774",0.247,0.152,0.356,0.259,0.123,0.128,-0.214,0.294,0.139
"chr19-0775","chr19",52800001,52850000,"chr19-0775",0.084,0.124,0.159,0.101,0.093,0.074,-0.383,0.108,0.043
"chr19-0776","chr19",52850001,52900000,"chr19-0776",0.247,0.188,0.366,0.224,0.173,0.091,-0.185,0.289,0.164
"chr19-0777","chr19",52900001,52950000,"chr19-0777",0.139,0.216,0.485,0.235,0.108,0.085,-0.282,0.267,0.153
"chr19-0778","chr19",52950001,53000000,"chr19-0778",0.136,0.113,0.337,0.184,0.119,0.08,-0.161,0.121,0.092
"chr19-0779","chr19",53000001,53050000,"chr19-0779",0.168,0.107,0.577,0.228,0.122,0.023,-0.054,0.218,0.091
"chr19-0780","chr19",53050001,53100000,"chr19-0780",-0.008,0.061,0.244,0.155,0.019,-0.037,-0.167,0.105,0.048
"chr19-0781","chr19",53100001,53150000,"chr19-0781",0.37,0.13,0.297,0.285,0.235,0.198,-0.036,0.245,0.151
"chr19-0782","chr19",53150001,53200000,"chr19-0782",0.299,0.204,0.631,0.313,0.169,-0.048,-0.045,0.381,0.246
"chr19-0783","chr19",53200001,53250000,"chr19-0783",0.189,0.225,0.636,0.308,0.123,0.049,-0.022,0.174,0.23
"chr19-0784","chr19",53250001,53300000,"chr19-0784",0.119,0.098,0.329,0.196,0.092,-0.004,-0.044,0.218,0.199
"chr19-0785","chr19",53300001,53350000,"chr19-0785",-0.067,0.172,0.337,0.122,0.095,0.034,-0.353,0.064,0.107
"chr19-0786","chr19",53350001,53400000,"chr19-0786",-0.065,0.08,0.245,0.027,0.027,-0.003,-0.289,0.048,-0.034
"chr19-0787","chr19",53400001,53450000,"chr19-0787",0.171,0.079,0.374,0.195,0.026,0.007,-0.153,0.141,0.076
"chr19-0788","chr19",53450001,53500000,"chr19-0788",0.409,0.15,0.543,0.345,0.095,0.036,-0.015,0.353,0.151
"chr19-0789","chr19",53500001,53550000,"chr19-0789",-0.01,0.182,0.541,-0.023,0.112,0.032,-0.447,0.097,0.096
"chr19-0790","chr19",53550001,53600000,"chr19-0790",0.08,0.253,0.282,0.031,0.065,0.175,-0.224,-0.003,0.041
"chr19-0791","chr19",53600001,53650000,"chr19-0791",0.041,0.083,0.239,0.152,0.088,-0.001,-0.328,0.106,0.056
"chr19-0792","chr19",53650001,53750000,"chr19-0792",0.077,0.099,0.103,0.144,0.049,0.008,-0.314,0.044,0.055
"chr19-0793","chr19",53750001,53800000,"chr19-0793",-0.117,0.077,0.088,0.11,0.008,-0.024,-0.359,0.063,0.124
"chr19-0794","chr19",53800001,53850000,"chr19-0794",0.014,0.045,0.269,0.098,0.04,-0.031,-0.276,0.104,0.011
"chr19-0795","chr19",53850001,53900000,"chr19-0795",0.13,0.057,0.149,0.159,0.065,-0.025,-0.143,-0.008,0.032
"chr19-0796","chr19",53900001,53950000,"chr19-0796",0.016,0.046,0.333,0.171,-0.027,-0.017,-0.134,0.101,0.016
"chr19-0797","chr19",53950001,54000000,"chr19-0797",0.126,0.009,0.254,0.092,0.023,-0.054,-0.277,0.069,0.058
"chr19-0798","chr19",54000001,54050000,"chr19-0798",0.126,-0.056,-0.195,-0.108,-0.038,0.046,-0.239,-0.021,-0.01
"chr19-0799","chr19",54050001,54100000,"chr19-0799",-0.09,-0.01,0.207,0.097,0.025,0.094,-0.264,0.101,0.069
"chr19-0800","chr19",54100001,54150000,"chr19-0800",-0.099,0.19,0.507,0.055,0.073,0.021,-0.263,0.182,0.044
"chr19-0801","chr19",54150001,54200000,"chr19-0801",-0.087,0.28,0.348,0.106,0.135,0,-0.357,0.146,0.023
"chr19-0802","chr19",54200001,54250000,"chr19-0802",-0.036,0.314,0.522,0.113,0.09,-0.027,-0.335,0.167,0.117
"chr19-0803","chr19",54250001,54300000,"chr19-0803",0.04,0.325,0.535,0.175,0.194,0.103,-0.17,0.229,0.165
"chr19-0804","chr19",54300001,54350000,"chr19-0804",0.072,0.313,0.665,0.295,0.23,0.171,-0.141,0.292,0.3
"chr19-0805","chr19",54350001,54400000,"chr19-0805",0.264,0.08,0.206,0.174,0.051,0.08,0.102,0.26,0.052
"chr19-0806","chr19",54400001,54450000,"chr19-0806",-0.034,0.112,0,0.015,0.024,0.104,-0.139,0.04,0.049
"chr19-0807","chr19",54450001,54500000,"chr19-0807",0.335,0.125,0.33,0.195,0.132,0.076,0.075,0.247,0.152
"chr19-0808","chr19",54500001,54550000,"chr19-0808",-0.239,0.182,0.296,-0.047,0.071,0.095,-0.44,0.037,0.05
"chr19-0809","chr19",54550001,54600000,"chr19-0809",0.112,0.318,0.521,0.161,0.13,0.065,-0.146,0.257,0.087
"chr19-0810","chr19",54600001,54650000,"chr19-0810",0.25,0.074,0.272,0.168,0.089,0.086,0.003,0.182,0.051
"chr19-0811","chr19",54650001,54700000,"chr19-0811",0.352,0.002,0.097,0.179,0.073,0.129,0.096,0.24,0.072
"chr19-0812","chr19",54700001,54750000,"chr19-0812",0.023,-0.031,0.036,-0.066,-0.091,-0.02,-0.072,0.016,-0.118
"chr19-0813","chr19",54750001,54800000,"chr19-0813",-0.373,-0.052,-0.089,-0.227,-0.034,-0.058,-0.439,-0.116,-0.062
"chr19-0814","chr19",54800001,54850000,"chr19-0814",-0.122,0.119,0.132,-0.124,-0.008,-0.082,-0.268,0.072,0.078
"chr19-0815","chr19",54850001,54900000,"chr19-0815",-0.156,0.119,0.262,-0.024,0.048,0.071,-0.151,0.011,0.094
"chr19-0816","chr19",54900001,54950000,"chr19-0816",0.106,0.06,-0.109,-0.088,0.068,0.108,0.009,0.107,0.039
"chr19-0817","chr19",54950001,55000000,"chr19-0817",0.327,0.181,0.439,0.329,0.086,0.095,0.047,0.285,0.15
"chr19-0818","chr19",55000001,55050000,"chr19-0818",-0.146,0.078,0.301,-0.083,0.026,-0.018,-0.295,0.019,0.049
"chr19-0819","chr19",55050001,55100000,"chr19-0819",-0.335,-0.057,-0.193,-0.195,-0.036,-0.146,-0.305,-0.157,-0.052
"chr19-0820","chr19",55100001,55150000,"chr19-0820",-0.331,0.063,0.002,-0.198,-0.01,-0.099,-0.318,-0.116,0.016
"chr19-0821","chr19",55150001,55200000,"chr19-0821",-0.127,0.115,0.187,0.023,0.041,0.053,-0.272,0.059,0.104
"chr19-0822","chr19",55200001,55250000,"chr19-0822",0.028,0.056,0.249,0.162,0.053,-0.011,-0.194,0.161,0.083
"chr19-0823","chr19",55250001,55300000,"chr19-0823",-0.012,0.13,0.073,0.141,-0.392,-0.209,-0.203,0.095,-0.098
"chr19-0824","chr19",55300001,55350000,"chr19-0824",-0.311,0.051,0.219,0.059,0.011,0.057,-0.345,0.04,0.117
"chr19-0825","chr19",55350001,55400000,"chr19-0825",-0.177,0.097,0.35,0.14,0.047,0.077,-0.407,0.059,0.026
"chr19-0826","chr19",55400001,55450000,"chr19-0826",-0.21,0.067,0.127,-0.225,-0.025,-0.017,-0.28,-0.13,-0.061
"chr19-0827","chr19",55450001,55500000,"chr19-0827",-0.019,0.306,0.489,0.134,0.14,0.089,-0.07,0.262,0.213
"chr19-0828","chr19",55500001,55550000,"chr19-0828",-0.098,0.404,0.395,0.185,0.154,0.188,-0.25,0.274,0.18
"chr19-0829","chr19",55550001,55600000,"chr19-0829",0.17,0.027,0.086,0.016,0.028,0.079,-0.086,0.098,-0.052
"chr19-0830","chr19",55600001,55650000,"chr19-0830",0.352,0.107,0.266,0.2,0.111,0.2,0.132,0.343,0.244
"chr19-0831","chr19",55650001,55700000,"chr19-0831",0.287,0.077,0.139,0.118,0.008,0.116,0.051,0.144,0.039
"chr19-0832","chr19",55700001,55750000,"chr19-0832",0.183,0.129,0.231,0.084,-0.004,0.079,-0.041,0.117,-0.031
"chr19-0833","chr19",55750001,55800000,"chr19-0833",0.341,0.089,0.362,0.27,0.107,0.133,0.14,0.225,0.162
"chr19-0834","chr19",55800001,55850000,"chr19-0834",0.183,0.209,0.344,0.222,0.106,0.079,-0.031,0.248,0.161
"chr19-0835","chr19",55850001,55900000,"chr19-0835",0.321,0.021,0.157,0.151,0.047,0.117,0.058,0.193,0.054
"chr19-0836","chr19",55900001,55950000,"chr19-0836",0.15,0.017,0.06,0.066,0.091,0.037,-0.02,0.18,0.1
"chr19-0837","chr19",55950001,56000000,"chr19-0837",0.403,0.076,0.254,0.23,0.054,0.071,0.089,0.237,0.133
"chr19-0838","chr19",56000001,56050000,"chr19-0838",0.222,0.089,0.385,0.195,0.063,0.069,0.034,0.202,0.086
"chr19-0839","chr19",56050001,56100000,"chr19-0839",0.267,0.205,0.438,0.389,0.126,0.139,0.055,0.331,0.235
"chr19-0840","chr19",56100001,56150000,"chr19-0840",0.184,0.131,0.32,0.224,0.124,0.034,-0.086,0.197,0.097
"chr19-0841","chr19",56150001,56200000,"chr19-0841",0.245,0.067,0.279,0.205,0.095,0.061,-0.017,0.173,0.06
"chr19-0842","chr19",56200001,56250000,"chr19-0842",0.025,0.08,0.094,-0.02,0.014,0.125,-0.106,0.138,0.077
"chr19-0843","chr19",56250001,56300000,"chr19-0843",-0.678,0.005,-0.18,0.138,-0.004,0.168,-0.864,-0.102,0.263
"chr19-0844","chr19",56300001,56350000,"chr19-0844",-0.253,0.167,0.092,-0.091,-0.012,-0.054,-0.453,-0.067,-0.084
"chr19-0845","chr19",56350001,56450000,"chr19-0845",-0.187,0.169,0.346,0.106,0.188,-0.064,-0.338,0.094,0.142
"chr19-0846","chr19",56450001,56600000,"chr19-0846",-0.094,0.122,0.08,0.037,0.067,0.061,-0.503,-0.004,-0.058
"chr19-0847","chr19",56600001,56650000,"chr19-0847",0.397,0.182,0.508,0.357,0.177,0.159,0.131,0.289,0.218
"chr19-0848","chr19",56650001,56700000,"chr19-0848",0.252,0.142,0.446,0.298,0.1,0.068,0.025,0.266,0.149
"chr19-0849","chr19",56700001,56750000,"chr19-0849",-0.106,0.123,0.321,-0.021,0.027,-0.045,-0.42,-0.05,0.08
"chr19-0850","chr19",56750001,56850000,"chr19-0850",-0.098,-0.04,-0.264,-0.103,-0.031,-0.029,-0.379,-0.176,-0.141
"chr19-0851","chr19",56850001,56900000,"chr19-0851",-0.105,-0.065,-0.046,0.115,-0.045,0.036,-0.22,0.047,0.054
"chr19-0852","chr19",56900001,56950000,"chr19-0852",0.211,0.098,0.178,0.185,0.095,0.026,-0.064,0.146,0.104
"chr19-0853","chr19",56950001,57000000,"chr19-0853",0.147,-0.138,0.049,-0.084,-0.101,0.099,-0.208,0.146,-0.033
"chr19-0854","chr19",57000001,57050000,"chr19-0854",0.089,-0.156,-0.479,-0.115,-0.053,0.034,-0.269,-0.013,-0.056
"chr19-0855","chr19",57050001,57100000,"chr19-0855",0.176,-0.027,-0.162,0.094,0.01,0.074,-0.072,0.13,0.024
"chr19-0856","chr19",57100001,57150000,"chr19-0856",0.017,0.103,-0.009,0.069,0.02,0.047,-0.231,0.116,0.082
"chr19-0857","chr19",57150001,57200000,"chr19-0857",0.134,-0.004,0.267,0.195,-0.061,0.042,-0.057,0.117,-0.009
"chr19-0858","chr19",57200001,57300000,"chr19-0858",-0.03,0.113,-0.045,-0.111,-0.037,-0.044,-0.589,-0.021,-0.026
"chr19-0859","chr19",57300001,57350000,"chr19-0859",-0.043,-0.012,0.19,0.133,-0.037,-0.021,-0.279,0.02,0.022
"chr19-0860","chr19",57350001,57600000,"chr19-0860",0.046,0.026,0.208,0.183,0.036,0.06,-0.368,0.117,0.028
"chr19-0861","chr19",57600001,57650000,"chr19-0861",0.017,0.065,0.37,0.207,0.064,0.038,-0.127,0.16,0.012
"chr19-0862","chr19",57650001,57700000,"chr19-0862",-0.118,0.31,0.113,0.139,0.128,0.117,-0.489,0.142,0.295
"chr19-0863","chr19",57700001,57750000,"chr19-0863",0.017,0.075,0.207,0.052,0.009,0.057,-0.141,0.205,0.08
"chr19-0864","chr19",57750001,57800000,"chr19-0864",0.134,-0.049,-0.148,-0.041,0.064,0.054,-0.132,0.049,-0.044
"chr19-0865","chr19",57800001,57850000,"chr19-0865",0.364,0.26,0.597,0.324,0.17,0.084,-0.012,0.331,0.224
"chr19-0866","chr19",57850001,57900000,"chr19-0866",0.211,0.025,-0.121,0.014,0.075,0.105,-0.064,0.063,-0.044
"chr19-0867","chr19",57900001,57950000,"chr19-0867",0.102,-0.019,-0.167,0.03,0.023,-0.009,-0.282,-0.05,-0.055
"chr19-0868","chr19",57950001,58000000,"chr19-0868",-0.069,0.01,-0.129,-0.014,0.006,-0.042,-0.276,-0.125,-0.007
"chr19-0869","chr19",58000001,58050000,"chr19-0869",0.208,0.124,0.39,0.208,0.065,0.045,-0.136,0.188,0.124
"chr19-0870","chr19",58050001,58100000,"chr19-0870",0.166,-0.004,-0.011,0.015,0.042,-0.008,-0.097,0.037,-0.003
"chr19-0871","chr19",58100001,58150000,"chr19-0871",0.105,-0.017,-0.111,0.018,-0.008,0.026,-0.096,0.075,-0.04
"chr19-0872","chr19",58150001,58200000,"chr19-0872",0.074,0.035,0.003,0.111,-0.002,0.022,-0.239,0.113,-0.078
"chr19-0873","chr19",58200001,58250000,"chr19-0873",0.185,0.053,0.298,0.062,-0.045,0.035,-0.177,0.066,0.004
"chr19-0874","chr19",58250001,58300000,"chr19-0874",0.059,0.104,0.194,0.104,0.092,0.037,-0.325,0.133,0.044
"chr19-0875","chr19",58300001,58350000,"chr19-0875",0.246,0.114,0.367,0.189,0.022,0.08,-0.009,0.149,0.067
"chr19-0876","chr19",58350001,58400000,"chr19-0876",0.173,0.083,0.195,0.057,0.071,0.022,-0.233,0.1,0.014
"chr19-0877","chr19",58400001,58450000,"chr19-0877",0.207,0.058,0.314,0.096,0.048,0.043,-0.151,0.106,0.025
"chr19-0878","chr19",58450001,58500000,"chr19-0878",0.191,0.087,0.211,0.08,0.06,-0.016,-0.154,0.149,0.025
"chr19-0879","chr19",58500001,58550000,"chr19-0879",0.21,0.022,0.254,0.136,-0.007,0.017,-0.012,0.186,0.041
"chr19-0880","chr19",58550001,58600000,"chr19-0880",0.243,0.093,0.372,0.213,0.065,0.086,0.07,0.23,0.076
"chr19-0881","chr19",58600001,58650000,"chr19-0881",0.3,0.095,0.352,0.242,0.075,0.039,0.026,0.132,0.129
"chr19-0882","chr19",58650001,58700000,"chr19-0882",0.254,0.123,0.282,0.161,0.137,0.119,-0.083,0.255,0.156
"chr19-0883","chr19",58700001,58750000,"chr19-0883",0.117,0.037,0.175,0.076,0.036,0.093,-0.094,0.102,0.045
"chr19-0884","chr19",58750001,58800000,"chr19-0884",0.277,0.053,0.019,0.101,0.04,0.066,-0.022,0.162,-0.007
"chr19-0885","chr19",58800001,58850000,"chr19-0885",0.185,-0.032,-0.075,0.103,0.044,0.073,0.092,0.187,0.081
"chr19-0886","chr19",58850001,58900000,"chr19-0886",0.318,-0.011,0.19,0.148,0.049,0.047,0.068,0.188,0.038
"chr19-0887","chr19",58900001,58950000,"chr19-0887",0.307,-0.079,0.167,0.184,0.033,0.097,0.046,0.193,0.082
"chr19-0888","chr19",58950001,59000000,"chr19-0888",0.295,-0.046,0.258,0.139,0.013,0.051,0.039,0.137,0.026
"chr19-0889","chr19",59000001,59050000,"chr19-0889",0.246,-0.026,0.15,0.195,0.03,0.054,0.059,0.185,0.082
"chr19-0890","chr19",59050001,59118983,"chr19-0890",0.323,-0.053,0.132,0.139,0.016,0.03,0.06,0.174,0.049
"chr20-0001","chr20",60001,200000,"chr20-0001",-0.666,-0.087,-0.313,-0.41,-0.124,-0.121,-0.397,-0.241,-0.09
"chr20-0002","chr20",200001,250000,"chr20-0002",-0.357,0.121,-0.111,-0.159,0.025,-0.001,-0.103,-0.066,-0.01
"chr20-0003","chr20",250001,300000,"chr20-0003",0.404,0.136,0.336,0.326,0.156,0.147,0.319,0.383,0.169
"chr20-0004","chr20",300001,350000,"chr20-0004",0.278,0.094,0.309,0.293,0.077,0.048,0.2,0.229,0.096
"chr20-0005","chr20",350001,400000,"chr20-0005",0.119,0.185,0.317,0.201,0.074,0.06,0.102,0.174,0.147
"chr20-0006","chr20",400001,450000,"chr20-0006",0.028,0.124,0.046,0.174,0.043,0.048,0.038,0.1,0.055
"chr20-0007","chr20",450001,550000,"chr20-0007",-0.039,0.008,-0.294,0.015,0.063,0.014,-0.059,0.015,-0.048
"chr20-0008","chr20",550001,600000,"chr20-0008",0.028,0.146,0.065,0.042,-0.001,0.001,0.002,0.108,0.017
"chr20-0009","chr20",600001,650000,"chr20-0009",0.066,0.001,-0.023,-0.045,-0.012,0.018,0.103,0.009,-0.068
"chr20-0010","chr20",650001,700000,"chr20-0010",0.066,0.05,0.133,0.116,-0.018,-0.007,0.037,0.09,0.01
