"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr19-0439","chr19",41200001,41250000,"chr19-0439",0.108,0.042,-0.105,0.023,0.059,0.077,0.022,0.105,-0.01
"chr19-0440","chr19",41250001,41300000,"chr19-0440",0.128,0.096,0.013,0.026,0.093,0.078,-0.12,0.062,0.032
"chr19-0441","chr19",41300001,41350000,"chr19-0441",0.164,0.022,0.273,0.101,0.047,0.095,0.046,0.091,0.075
"chr19-0442","chr19",41350001,41500000,"chr19-0442",-0.12,0.046,0.113,0.001,0.002,-0.128,-0.39,0.028,-0.067
"chr19-0443","chr19",41500001,41600000,"chr19-0443",-0.153,-0.007,0.207,0.025,-0.151,-0.087,-0.201,0.041,0.038
"chr19-0444","chr19",41600001,41650000,"chr19-0444",-0.022,0.011,0.283,0.052,-0.013,0.021,-0.203,0.174,-0.013
"chr19-0445","chr19",41650001,41750000,"chr19-0445",0.351,0.152,0.302,-0.029,0.098,0.105,0.004,0.113,0.001
"chr19-0446","chr19",41750001,41800000,"chr19-0446",0.136,0.042,0.087,0.04,0.094,0.035,-0.185,0.105,-0.019
"chr19-0447","chr19",41800001,41850000,"chr19-0447",-0.021,0.059,0.172,0.076,-0.048,-0.018,-0.252,-0.036,0.002
"chr19-0448","chr19",41850001,41900000,"chr19-0448",0.132,0.081,0.069,0.023,0.127,0.052,-0.071,0.059,0.033
"chr19-0449","chr19",41900001,41950000,"chr19-0449",0.107,0.044,0.038,0.072,0.096,0.011,-0.113,0.097,0.089
"chr19-0450","chr19",41950001,42200000,"chr19-0450",-0.41,0.114,-0.07,-0.195,-0.025,-0.115,-0.273,-0.189,-0.06
"chr19-0451","chr19",42200001,42300000,"chr19-0451",-0.694,-0.127,-0.573,-0.588,-0.202,-0.199,-0.712,-0.444,-0.267
"chr19-0452","chr19",42300001,42350000,"chr19-0452",0.01,0.13,0.24,0.126,0.1,-0.017,-0.121,0.058,0.074
"chr19-0453","chr19",42350001,42400000,"chr19-0453",0.048,0.071,0.092,0.095,0.085,0.028,-0.091,0.124,0.068
"chr19-0454","chr19",42400001,42450000,"chr19-0454",0.073,0.043,0.164,0.051,0.018,0.056,-0.082,0.089,-0.027
"chr19-0455","chr19",42450001,42500000,"chr19-0455",-0.051,-0.075,-0.074,-0.023,0.004,0.03,-0.283,-0.098,-0.195
"chr19-0456","chr19",42500001,42550000,"chr19-0456",0.049,0.153,0.365,0.238,0.097,0.021,0.05,0.152,0.19
"chr19-0457","chr19",42550001,42600000,"chr19-0457",0.019,-0.004,0.204,0.11,0.068,-0.031,-0.105,0.079,0.075
"chr19-0458","chr19",42600001,42700000,"chr19-0458",-0.028,-0.082,-0.155,-0.156,-0.037,-0.012,-0.184,-0.165,-0.156
"chr19-0459","chr19",42700001,42750000,"chr19-0459",0.183,0.045,0.043,0.087,0.034,0.046,-0.019,0.077,0.072
"chr19-0460","chr19",42750001,42800000,"chr19-0460",0.279,-0.016,0.008,0.158,0.111,0.096,0.099,0.178,0.116
"chr19-0461","chr19",42800001,42850000,"chr19-0461",0.025,-0.007,-0.07,0.019,-0.011,0.034,-0.079,0.017,-0.03
"chr19-0462","chr19",42850001,42900000,"chr19-0462",0.094,0.134,0.389,0.158,0.038,0.097,-0.056,0.142,0.088
"chr19-0463","chr19",42900001,42950000,"chr19-0463",-0.014,0.067,0.024,-0.035,0.054,0.019,-0.073,0.026,0
"chr19-0464","chr19",42950001,43350000,"chr19-0464",-0.361,0.017,-0.06,-0.162,-0.113,-0.067,-0.437,-0.161,-0.047
"chr19-0465","chr19",43350001,43450000,"chr19-0465",-0.099,-0.048,0.005,-0.244,-0.114,-0.167,-0.237,-0.251,-0.066
"chr19-0466","chr19",43450001,43700000,"chr19-0466",-0.187,-0.055,-0.088,-0.272,-0.063,-0.241,-0.421,-0.102,-0.167
"chr19-0467","chr19",43700001,43900000,"chr19-0467",-0.274,0.018,0.118,-0.126,-0.069,-0.136,-0.364,-0.093,-0.067
"chr19-0468","chr19",43900001,43950000,"chr19-0468",-0.023,0.063,0.462,0.134,0.09,-0.018,-0.136,0.101,0.096
"chr19-0469","chr19",43950001,44000000,"chr19-0469",0.07,0.106,0.101,0.051,0.033,0.008,-0.151,-0.017,-0.001
"chr19-0470","chr19",44000001,44050000,"chr19-0470",0.083,0.071,0.079,0.029,0.049,0.062,-0.129,0.047,-0.035
"chr19-0471","chr19",44050001,44100000,"chr19-0471",0.059,0.097,0.006,0.13,0.083,0.089,-0.133,0.093,0.1
"chr19-0472","chr19",44100001,44150000,"chr19-0472",0.18,0.08,0.017,0.126,0.091,0.092,-0.061,0.127,0.095
"chr19-0473","chr19",44150001,44250000,"chr19-0473",0.074,0.185,0.353,0.215,0.131,0.115,-0.084,0.123,0.139
"chr19-0474","chr19",44250001,44300000,"chr19-0474",-0.01,-0.02,-0.201,0.058,-0.005,0.073,-0.13,0.087,-0.005
"chr19-0475","chr19",44300001,44350000,"chr19-0475",-0.005,0.036,-0.09,-0.111,0.063,-0.011,-0.284,-0.073,-0.022
"chr19-0476","chr19",44350001,44450000,"chr19-0476",-0.336,0.039,-0.19,-0.128,0.049,-0.013,-0.678,-0.211,0.003
"chr19-0477","chr19",44450001,44500000,"chr19-0477",-0.107,0.038,-0.25,-0.073,-0.001,-0.011,-0.482,-0.095,-0.083
"chr19-0478","chr19",44500001,44550000,"chr19-0478",-0.123,-0.001,-0.267,-0.207,0.029,-0.055,-0.564,-0.234,-0.128
"chr19-0479","chr19",44550001,44600000,"chr19-0479",-0.356,-0.113,-0.78,-0.394,-0.094,-0.094,-0.612,-0.297,-0.173
"chr19-0480","chr19",44600001,44650000,"chr19-0480",-0.24,0.027,-0.11,-0.032,0.058,-0.012,-0.339,-0.041,0.048
"chr19-0481","chr19",44650001,44800000,"chr19-0481",-0.126,0.138,-0.042,-0.079,0.029,0.043,-0.577,-0.026,0.053
"chr19-0482","chr19",44800001,44900000,"chr19-0482",-0.193,0.064,-0.091,0.039,0.068,0.006,-0.251,-0.025,0.105
"chr19-0483","chr19",44900001,45000000,"chr19-0483",-0.303,-0.005,-0.152,-0.026,-0.006,0.06,-0.364,-0.139,0.039
"chr19-0484","chr19",45000001,45050000,"chr19-0484",0.115,0.15,0.238,0.199,0.115,0.075,-0.108,0.135,0.105
"chr19-0485","chr19",45050001,45200000,"chr19-0485",0.072,0.152,0.128,0.045,0.055,0.01,-0.144,0.117,0.027
"chr19-0486","chr19",45200001,45250000,"chr19-0486",-0.005,0.083,0.181,0.039,0.025,0.061,-0.004,0.056,0.04
"chr19-0487","chr19",45250001,45300000,"chr19-0487",0.201,0.18,0.357,0.256,0.131,0.047,0.089,0.2,0.252
"chr19-0488","chr19",45300001,45400000,"chr19-0488",0.27,0.157,0.205,0.28,0.178,0.115,0.105,0.268,0.173
"chr19-0489","chr19",45400001,45450000,"chr19-0489",0.057,0.184,0.233,0.112,0.12,0.006,0,0.074,0.091
"chr19-0490","chr19",45450001,45500000,"chr19-0490",0.15,0.092,0.049,0.148,0.102,-0.053,-0.046,0.141,0.074
"chr19-0491","chr19",45500001,45550000,"chr19-0491",0.162,0.23,0.498,0.203,0.153,0.091,-0.01,0.197,0.159
"chr19-0492","chr19",45550001,45600000,"chr19-0492",0.12,0.125,0.19,0.166,0.14,0.077,-0.061,0.157,0.014
"chr19-0493","chr19",45600001,45700000,"chr19-0493",0.136,0.019,-0.013,0.067,0.045,0.078,-0.036,0.117,0.123
"chr19-0494","chr19",45700001,45800000,"chr19-0494",0.053,0.226,0.308,0.123,0.093,0.087,-0.148,0.095,0.203
"chr19-0495","chr19",45800001,45850000,"chr19-0495",0.038,0.164,0.132,0.022,0.133,0.079,0.04,0.091,-0.037
"chr19-0496","chr19",45850001,45900000,"chr19-0496",0.049,0.112,0.201,0.09,0.099,0.066,-0.057,0.081,0.021
"chr19-0497","chr19",45900001,45950000,"chr19-0497",0.18,-0.005,0.053,0.026,0.063,0.071,0.022,0.053,-0.026
"chr19-0498","chr19",45950001,46000000,"chr19-0498",0.347,0.263,0.463,0.274,0.17,0.19,0.076,0.249,0.237
"chr19-0499","chr19",46000001,46050000,"chr19-0499",0.226,0.104,0.153,0.13,0.154,0.056,0.052,0.164,0.095
"chr19-0500","chr19",46050001,46100000,"chr19-0500",-0.028,-0.034,-0.054,-0.099,-0.059,-0.053,-0.124,-0.076,-0.081
"chr19-0501","chr19",46100001,46150000,"chr19-0501",0.163,0.204,0.105,0.02,0.135,0.134,0.114,0.095,0.029
"chr19-0502","chr19",46150001,46200000,"chr19-0502",0.056,0.003,0.073,-0.018,0.052,0.07,-0.079,0.059,-0.014
"chr19-0503","chr19",46200001,46250000,"chr19-0503",0.24,0.206,0.547,0.233,0.136,0.083,-0.012,0.295,0.18
"chr19-0504","chr19",46250001,46300000,"chr19-0504",0.198,0.116,0.247,0.228,0.141,0.103,0.076,0.192,0.15
"chr19-0505","chr19",46300001,46350000,"chr19-0505",-0.049,0.022,0.355,0.079,0.158,0.02,-0.023,0.063,-0.003
"chr19-0506","chr19",46350001,46400000,"chr19-0506",0.066,0.103,0.136,0.081,0.074,0.041,-0.145,0.101,0.018
"chr19-0507","chr19",46400001,46450000,"chr19-0507",-0.048,0.08,0.094,0.079,0.05,0.046,-0.183,0.044,0.045
"chr19-0508","chr19",46450001,46500000,"chr19-0508",-0.042,0.081,0.048,0.062,0.038,0.097,-0.154,0.162,0.102
"chr19-0509","chr19",46500001,46550000,"chr19-0509",0.031,0.072,0.22,0.039,0.061,0.123,-0.149,0.117,0.135
"chr19-0510","chr19",46550001,46700000,"chr19-0510",-0.333,-0.154,-0.403,-0.255,-0.05,-0.148,-0.689,-0.286,-0.072
"chr19-0511","chr19",46700001,46800000,"chr19-0511",-0.32,0.022,-0.259,-0.174,-0.068,-0.039,-0.392,-0.157,0.006
"chr19-0512","chr19",46800001,46850000,"chr19-0512",0.305,0.008,0.17,0.304,0.077,0.082,0.287,0.276,0.114
"chr19-0513","chr19",46850001,46950000,"chr19-0513",0.15,0.089,0.215,0.146,0.035,0.113,-0.042,0.136,0.08
"chr19-0514","chr19",46950001,47100000,"chr19-0514",0.035,0.055,0.18,0.052,0.04,0.029,-0.069,0.06,0.089
"chr19-0515","chr19",47100001,47150000,"chr19-0515",0.058,0.06,0.219,0.136,0.1,0.087,0.013,0.149,0.127
"chr19-0516","chr19",47150001,47200000,"chr19-0516",0.001,0.024,0.154,0.009,0.05,0.061,-0.11,0.087,-0.002
"chr19-0517","chr19",47200001,47250000,"chr19-0517",0.318,0.198,0.23,0.288,0.224,0.15,0.104,0.25,0.239
"chr19-0518","chr19",47250001,47300000,"chr19-0518",0.055,0.07,-0.037,-0.085,0.069,0.082,-0.041,0.034,0.007
"chr19-0519","chr19",47300001,47500000,"chr19-0519",0.107,0.175,0.257,0.18,0.166,0.111,-0.127,0.165,0.164
"chr19-0520","chr19",47500001,47600000,"chr19-0520",0.143,0.063,0.188,0.13,0.183,0.131,0.022,0.188,0.17
"chr19-0521","chr19",47600001,47650000,"chr19-0521",0.351,0.206,0.316,0.376,0.23,0.229,-0.049,0.25,0.224
"chr19-0522","chr19",47650001,47750000,"chr19-0522",0.238,0.132,0.25,0.198,0.167,0.021,0.059,0.157,0.189
"chr19-0523","chr19",47750001,47800000,"chr19-0523",0.246,0.085,-0.035,0.099,0.177,0.23,0.121,0.221,0.15
"chr19-0524","chr19",47800001,47900000,"chr19-0524",0.271,0.264,0.511,0.291,0.169,0.168,0.002,0.22,0.136
"chr19-0525","chr19",47900001,47950000,"chr19-0525",0.255,0.173,0.387,0.26,0.146,0.161,0.064,0.115,0.097
"chr19-0526","chr19",47950001,48000000,"chr19-0526",-0.01,0.166,0.364,0.085,0.107,0.024,-0.091,0.049,0.097
"chr19-0527","chr19",48000001,48100000,"chr19-0527",0.232,0.24,0.378,0.257,0.126,0.161,-0.041,0.259,0.206
"chr19-0528","chr19",48100001,48200000,"chr19-0528",0.275,0.246,0.49,0.32,0.215,0.146,-0.044,0.316,0.247
"chr19-0529","chr19",48200001,48250000,"chr19-0529",0.208,0.208,0.463,0.296,0.158,0.072,0.068,0.256,0.198
"chr19-0530","chr19",48250001,48300000,"chr19-0530",0.185,0.074,0.165,0.133,0.091,0.055,0.045,0.135,0.099
"chr19-0531","chr19",48300001,48400000,"chr19-0531",-0.125,0.151,0.208,0.01,0.113,0,-0.227,0.076,0.058
"chr19-0532","chr19",48400001,48500000,"chr19-0532",-0.323,0.109,0.417,0.07,0.102,-0.101,-0.467,-0.069,0.057
"chr19-0533","chr19",48500001,48600000,"chr19-0533",-0.136,0.039,0.207,-0.032,-0.054,-0.12,-0.238,-0.059,0.061
"chr19-0534","chr19",48600001,48650000,"chr19-0534",-0.121,0.093,0.102,0.041,0.073,0.153,-0.183,0.01,0.023
"chr19-0535","chr19",48650001,48700000,"chr19-0535",-0.11,0.141,0.35,0.193,0.121,-0.038,-0.033,0.104,0.065
"chr19-0536","chr19",48700001,48800000,"chr19-0536",0.146,0.216,0.284,0.178,0.146,0.061,-0.06,0.114,0.104
"chr19-0537","chr19",48800001,48850000,"chr19-0537",0.172,0.149,0.275,0.157,0.127,0.058,0.02,0.128,0.155
"chr19-0538","chr19",48850001,48900000,"chr19-0538",0.201,0.008,0.072,0.074,0.039,0.094,0.034,0.139,0.045
"chr19-0539","chr19",48900001,48950000,"chr19-0539",0.04,0.114,0.025,0.086,0.087,0.003,-0.101,0.041,0.003
"chr19-0540","chr19",48950001,49000000,"chr19-0540",0.161,0.142,0.336,0.166,0.079,0.052,-0.016,0.163,0.15
"chr19-0541","chr19",49000001,49050000,"chr19-0541",0.026,0.003,0.101,0.096,0.018,0.022,-0.074,0.026,0.014
"chr19-0542","chr19",49050001,49100000,"chr19-0542",0.081,0.311,0.33,0.076,0.196,0.067,-0.033,0.119,0.099
"chr19-0543","chr19",49100001,49150000,"chr19-0543",0.096,0,0.099,0.067,0.019,0.037,-0.006,0.052,0.002
"chr19-0544","chr19",49150001,49200000,"chr19-0544",0.069,0.144,0.31,0.14,0.089,0.019,0.028,0.08,0.075
"chr19-0545","chr19",49200001,49250000,"chr19-0545",0.144,0.112,0.252,0.15,0.081,0.012,0.09,0.17,0.113
"chr19-0546","chr19",49250001,49300000,"chr19-0546",0.084,-0.023,-0.188,-0.081,0.086,0.13,0.004,-0.011,-0.002
"chr19-0547","chr19",49300001,49350000,"chr19-0547",0.121,0.129,0.315,0.128,0.145,0.12,0.165,0.187,0.11
"chr19-0548","chr19",49350001,49400000,"chr19-0548",0.191,0.08,-0.215,0.107,0.069,0.069,0.058,0.113,-0.04
"chr19-0549","chr19",49400001,49450000,"chr19-0549",0.123,0.148,0.261,0.188,0.096,0.059,0.065,0.168,0.135
"chr19-0550","chr19",49450001,49500000,"chr19-0550",0.194,0.094,0.196,0.157,0.092,0.081,0.044,0.156,0.105
"chr19-0551","chr19",49500001,49550000,"chr19-0551",-0.109,-0.075,0.049,-0.07,-0.035,-0.015,-0.129,-0.065,-0.036
"chr19-0552","chr19",49550001,49600000,"chr19-0552",-0.022,0.074,0.035,0.08,0.046,0.068,-0.074,0.087,0.061
"chr19-0553","chr19",49600001,49650000,"chr19-0553",0.164,0.14,0.232,0.195,0.172,0.099,0.001,0.219,0.145
"chr19-0554","chr19",49650001,49700000,"chr19-0554",0.038,0.022,0.066,0.027,0.021,0.082,-0.069,0.122,0.041
"chr19-0555","chr19",49700001,49850000,"chr19-0555",0.086,0.184,0.369,0.123,0.138,0.12,-0.049,0.137,0.177
"chr19-0556","chr19",49850001,49900000,"chr19-0556",0.148,0.158,0.096,0.049,-0.079,0.063,-0.057,0.253,0.247
"chr19-0557","chr19",49900001,49950000,"chr19-0557",0.136,0.116,0.068,0.109,-0.016,0.001,-0.036,0.056,0.038
"chr19-0558","chr19",49950001,50000000,"chr19-0558",0.206,0.114,0.128,0.129,0.101,0.067,0.02,0.15,0.061
"chr19-0559","chr19",50000001,50050000,"chr19-0559",0.191,0.219,0.345,0.236,0.116,0.086,-0.015,0.263,0.164
"chr19-0560","chr19",50050001,50100000,"chr19-0560",0.225,0.154,0.411,0.212,0.099,0.058,0.057,0.157,0.116
"chr19-0561","chr19",50100001,50150000,"chr19-0561",0.197,0.119,0.167,0.158,0.115,0.064,0.097,0.174,0.106
"chr19-0562","chr19",50150001,50200000,"chr19-0562",0.139,-0.032,0.103,0.076,0.042,0.074,-0.013,0.088,0.019
"chr19-0563","chr19",50200001,50250000,"chr19-0563",0.122,0.303,0.573,0.207,0.18,0.181,0.09,0.198,0.246
"chr19-0564","chr19",50250001,50300000,"chr19-0564",0.053,0.128,0.283,0.182,0.132,0.068,-0.119,0.153,0.133
"chr19-0565","chr19",50300001,50350000,"chr19-0565",0.049,0.013,-0.006,0.069,0.042,0.031,-0.054,0.092,-0.013
"chr19-0566","chr19",50350001,50400000,"chr19-0566",0.201,-0.03,-0.014,0.04,0.015,0.059,0.057,0.076,-0.005
"chr19-0567","chr19",50400001,50450000,"chr19-0567",0.13,0.005,0.109,0.104,0.059,0.11,-0.02,0.038,0.039
"chr19-0568","chr19",50450001,50550000,"chr19-0568",-0.062,0.034,-0.117,-0.026,-0.01,0.012,-0.344,-0.005,-0.125
"chr19-0569","chr19",50550001,50650000,"chr19-0569",-0.049,0.01,-0.008,0.024,0.025,-0.041,-0.248,-0.122,0.029
"chr19-0570","chr19",50650001,50700000,"chr19-0570",0.036,0.123,0.165,0.002,0.069,0.126,-0.141,0.135,0.029
"chr19-0571","chr19",50700001,50800000,"chr19-0571",-0.083,0.139,0.223,0.053,0.105,0.088,-0.173,-0.003,0.066
"chr19-0572","chr19",50800001,50850000,"chr19-0572",0.181,0.129,0.278,0.235,0.043,0.055,-0.012,0.161,0.181
"chr19-0573","chr19",50850001,50900000,"chr19-0573",0.154,0.075,0.122,0.062,0.047,0.144,-0.039,0.107,0.013
"chr19-0574","chr19",50900001,50950000,"chr19-0574",0.215,0.06,0.247,0.055,0.072,0.039,-0.03,0.054,0.017
"chr19-0575","chr19",50950001,51000000,"chr19-0575",0.148,0.079,0.168,0.049,0.063,0.072,-0.007,0.156,0.087
"chr19-0576","chr19",51000001,51050000,"chr19-0576",0.059,0.063,0.184,0.108,0.088,0.008,-0.063,0.146,0.174
"chr19-0577","chr19",51050001,51100000,"chr19-0577",0.08,0.058,0.371,0.174,0.086,0.008,-0.013,0.101,0.098
"chr19-0578","chr19",51100001,51150000,"chr19-0578",0.155,0.116,0.268,0.224,0.084,0.04,-0.076,0.132,0.196
"chr19-0579","chr19",51150001,51200000,"chr19-0579",0.193,0.109,0.297,0.186,0.103,0.075,0.039,0.233,0.128
"chr19-0580","chr19",51200001,51300000,"chr19-0580",0.051,0.032,0.069,-0.002,0.046,0.108,-0.082,0.074,0.103
"chr19-0581","chr19",51300001,51350000,"chr19-0581",0.039,0.044,-0.033,0.03,0.026,0.045,-0.172,0.023,0.042
"chr19-0582","chr19",51350001,51450000,"chr19-0582",-0.023,0.145,0.196,-0.015,0.035,0.037,-0.245,0.039,0.054
"chr19-0583","chr19",51450001,51500000,"chr19-0583",0.006,0.111,0.145,0.023,0.008,0.085,-0.227,0.058,0.075
"chr19-0584","chr19",51500001,51550000,"chr19-0584",0.013,0.089,0.141,-0.011,-0.022,-0.031,-0.167,0.02,0
"chr19-0585","chr19",51550001,51600000,"chr19-0585",0.235,0.157,0.514,0.129,0.044,0.152,-0.065,0.162,0.152
"chr19-0586","chr19",51600001,51650000,"chr19-0586",-0.068,0.049,-0.005,-0.052,0.041,0.03,-0.346,-0.075,0.015
"chr19-0587","chr19",51650001,51700000,"chr19-0587",-0.098,-0.061,-0.117,-0.071,0.025,0.001,-0.112,-0.085,0.081
"chr19-0588","chr19",51700001,51800000,"chr19-0588",-0.579,-0.09,-0.193,-0.448,-0.105,-0.088,-0.582,-0.374,-0.077
"chr19-0589","chr19",51800001,51850000,"chr19-0589",-0.008,-0.033,-0.073,-0.165,-0.046,-0.014,-0.134,0.012,0.025
"chr19-0590","chr19",51850001,51900000,"chr19-0590",-0.002,-0.016,-0.154,-0.119,0.022,0,-0.187,-0.003,-0.017
"chr19-0591","chr19",51900001,52000000,"chr19-0591",-0.15,0.115,-0.057,-0.103,0.025,0.04,-0.204,-0.064,-0.018
"chr19-0592","chr19",52000001,52050000,"chr19-0592",-0.463,-0.045,-0.364,-0.447,-0.074,-0.107,-0.362,-0.407,-0.189
"chr19-0593","chr19",52050001,52100000,"chr19-0593",0.079,0.008,-0.234,-0.093,-0.063,-0.022,-0.291,0.052,0.05
"chr19-0594","chr19",52100001,52200000,"chr19-0594",-0.045,0.055,0.16,0.027,0.082,-0.006,-0.142,-0.085,0.021
"chr19-0595","chr19",52200001,52250000,"chr19-0595",-0.035,0.022,0.033,-0.029,0.019,-0.028,-0.173,0.074,0.039
"chr19-0596","chr19",52250001,52350000,"chr19-0596",-0.796,0.047,-0.258,-0.25,-0.065,-0.093,-0.781,-0.331,-0.184
"chr19-0597","chr19",52350001,52400000,"chr19-0597",0.211,-0.107,-0.52,-0.124,-0.022,-0.057,-0.292,-0.06,-0.04
"chr19-0598","chr19",52400001,52450000,"chr19-0598",0.001,-0.057,-0.44,-0.134,-0.054,-0.15,-0.407,-0.073,-0.095
"chr19-0599","chr19",52450001,52500000,"chr19-0599",0.166,0.177,0.219,0.141,0.067,0.154,-0.357,0.127,0.166
"chr19-0600","chr19",52500001,52550000,"chr19-0600",0.021,0.044,-0.28,-0.013,-0.007,-0.038,-0.162,-0.014,-0.092
"chr19-0601","chr19",52550001,52600000,"chr19-0601",0.197,0.165,0.107,0.097,0.061,0.087,-0.113,0.115,0.118
"chr19-0602","chr19",52600001,52650000,"chr19-0602",-0.001,0.114,0.074,0.132,0.119,0.011,-0.224,0.035,0.068
"chr19-0603","chr19",52650001,52700000,"chr19-0603",0.09,0.075,0.108,0.14,0.092,-0.009,-0.114,0.09,0.122
"chr19-0604","chr19",52700001,52800000,"chr19-0604",0.229,0.142,0.467,0.353,0.174,0.132,-0.165,0.311,0.137
"chr19-0605","chr19",52800001,52850000,"chr19-0605",0.018,0.103,0.057,0.045,0.09,0.081,-0.322,0.037,0.038
"chr19-0606","chr19",52850001,52900000,"chr19-0606",0.115,0.19,0.154,0.154,0.175,0.077,-0.233,0.186,0.15
"chr19-0607","chr19",52900001,52950000,"chr19-0607",-0.012,0.225,0.371,0.257,0.115,0.123,-0.354,0.31,0.283
"chr19-0608","chr19",52950001,53000000,"chr19-0608",-0.001,0.119,0.19,0.081,0.117,0.1,-0.205,0.035,0.061
"chr19-0609","chr19",53000001,53050000,"chr19-0609",0.055,0.1,0.391,0.091,0.108,-0.025,-0.124,0.111,0.045
"chr19-0610","chr19",53050001,53100000,"chr19-0610",-0.169,0.034,0.096,0.003,0.033,-0.071,-0.234,0.021,0.024
"chr19-0611","chr19",53100001,53200000,"chr19-0611",0.313,0.154,0.293,0.225,0.185,0.109,-0.024,0.161,0.158
"chr19-0612","chr19",53200001,53250000,"chr19-0612",0.043,0.169,0.53,0.185,0.14,0.067,-0.104,0.149,0.211
"chr19-0613","chr19",53250001,53350000,"chr19-0613",0.02,0.16,0.256,0.122,0.085,-0.023,-0.16,0.151,0.149
"chr19-0614","chr19",53350001,53400000,"chr19-0614",-0.334,0.045,0.131,-0.085,-0.016,-0.159,-0.492,-0.133,-0.198
"chr19-0615","chr19",53400001,53450000,"chr19-0615",0.082,0.067,0.323,0.144,0.017,-0.008,-0.204,0.104,0.057
"chr19-0616","chr19",53450001,53500000,"chr19-0616",0.243,0.13,0.358,0.237,0.116,0.053,-0.139,0.272,0.169
"chr19-0617","chr19",53500001,53600000,"chr19-0617",-0.047,0.239,0.305,-0.074,0.085,0.118,-0.374,-0.058,0.081
"chr19-0618","chr19",53600001,53650000,"chr19-0618",-0.066,0.044,0.081,0.015,0.035,-0.052,-0.425,0.028,0.031
"chr19-0619","chr19",53650001,53700000,"chr19-0619",-0.045,0.101,0.057,0.054,0.057,0.048,-0.333,0.032,0.055
"chr19-0620","chr19",53700001,53800000,"chr19-0620",-0.064,0.037,-0.081,0.039,0.033,-0.011,-0.335,-0.047,0.086
"chr19-0621","chr19",53800001,53850000,"chr19-0621",-0.086,0.039,0.089,0.009,0.087,-0.021,-0.324,0,0.043
"chr19-0622","chr19",53850001,53900000,"chr19-0622",0.108,0.008,0.208,0.172,0.025,-0.061,-0.031,-0.072,-0.035
"chr19-0623","chr19",53900001,53950000,"chr19-0623",-0.118,0.024,0.272,0.103,-0.062,-0.045,-0.182,0.03,0.004
"chr19-0624","chr19",53950001,54000000,"chr19-0624",0.052,0.006,0.155,0.045,0.067,-0.051,-0.331,0.034,0.016
"chr19-0625","chr19",54000001,54050000,"chr19-0625",0.151,-0.187,-0.449,-0.305,-0.071,0.028,-0.292,-0.052,-0.047
"chr19-0626","chr19",54050001,54150000,"chr19-0626",-0.131,0.167,0.294,0.005,0.058,0.05,-0.292,0.115,0.034
"chr19-0627","chr19",54150001,54200000,"chr19-0627",-0.194,0.28,0.309,0.075,0.12,0.013,-0.428,0.074,0.028
"chr19-0628","chr19",54200001,54250000,"chr19-0628",-0.184,0.302,0.387,0.039,0.09,-0.025,-0.448,0.091,0.132
"chr19-0629","chr19",54250001,54350000,"chr19-0629",-0.073,0.337,0.426,0.122,0.212,0.115,-0.25,0.138,0.217
"chr19-0630","chr19",54350001,54400000,"chr19-0630",0.197,0.012,0.049,0.118,0.048,0.078,0.059,0.195,0.034
"chr19-0631","chr19",54400001,54450000,"chr19-0631",-0.139,0.109,-0.103,-0.076,0.027,0.082,-0.158,0.058,0.061
"chr19-0632","chr19",54450001,54500000,"chr19-0632",0.199,0.121,0.196,0.132,0.123,0.069,0.042,0.198,0.163
"chr19-0633","chr19",54500001,54600000,"chr19-0633",-0.069,0.302,0.386,0.037,0.169,0.087,-0.289,0.108,0.055
"chr19-0634","chr19",54600001,54650000,"chr19-0634",0.188,0.055,0.102,0.097,0.098,0.095,-0.06,0.102,0.057
"chr19-0635","chr19",54650001,54700000,"chr19-0635",0.184,-0.03,-0.053,0.029,0.022,0.098,-0.018,0.111,0.03
"chr19-0636","chr19",54700001,54750000,"chr19-0636",-0.076,-0.021,-0.03,-0.1,-0.076,-0.018,-0.151,0.006,-0.118
"chr19-0637","chr19",54750001,54850000,"chr19-0637",-0.396,0.103,0.073,0.038,0.03,0,-0.286,-0.017,0.016
"chr19-0638","chr19",54850001,54900000,"chr19-0638",-0.35,0.098,0.058,-0.165,0.002,0.078,-0.138,-0.036,-0.024
"chr19-0639","chr19",54900001,54950000,"chr19-0639",0.075,0.062,-0.172,-0.081,0.027,0.139,0.017,0.051,0.024
"chr19-0640","chr19",54950001,55000000,"chr19-0640",0.191,0.201,0.33,0.264,0.124,0.138,-0.01,0.254,0.242
"chr19-0641","chr19",55000001,55050000,"chr19-0641",-0.253,0.226,0.327,-0.117,0.099,0.091,-0.391,-0.008,0.084
"chr19-0642","chr19",55050001,55150000,"chr19-0642",-0.626,0.003,-0.199,-0.403,-0.097,-0.229,-0.445,-0.259,-0.074
"chr19-0643","chr19",55150001,55250000,"chr19-0643",-0.079,0.081,0.188,0.104,0.054,0.025,-0.18,0.09,0.1
"chr19-0644","chr19",55250001,55350000,"chr19-0644",-0.43,0.05,0.027,0.006,-0.009,0.011,-0.332,-0.085,0.062
"chr19-0645","chr19",55350001,55450000,"chr19-0645",-0.334,0.029,0.163,-0.123,0.023,0.017,-0.434,-0.087,-0.023
"chr19-0646","chr19",55450001,55500000,"chr19-0646",-0.08,0.358,0.312,0.028,0.145,0.083,-0.08,0.221,0.127
